,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1938,21,24,45,43,42,46,50,51,40,52,30,7,40
1,1939,16,33,42,44,38,29,29,49,38,43,26,19,35
2,1940,21,40,37,44,45,31,17,46,53,48,29,11,36
3,1941,16,20,34,55,49,36,26,32,46,29,27,11,33
4,1942,13,23,40,41,33,48,34,36,41,49,20,10,34
5,1943,13,23,44,55,29,44,39,45,42,51,18,13,37
6,1944,10,25,41,48,51,27,47,47,42,54,23,14,38
7,1945,10,31,37,39,27,40,42,34,64,46,21,11,35
8,1946,17,24,28,45,41,43,35,53,54,44,36,13,38
9,1947,15,27,41,29,56,39,31,42,46,46,22,10,35
10,1948,21,25,45,43,41,29,26,56,49,48,40,21,38
11,1949,20,30,41,32,39,41,41,39,54,59,23,14,37
12,1950,15,32,39,48,53,47,39,57,52,50,28,14,42
13,1951,14,36,36,39,55,41,37,51,49,51,36,25,41
14,1952,10,25,48,46,44,43,39,41,51,44,25,14,38
15,1953,15,25,39,55,35,35,26,52,62,49,13,9,36
16,1954,13,17,46,44,41,47,36,24,49,39,30,10,35
17,1955,19,21,31,47,34,33,43,38,49,34,18,21,34
18,1956,12,24,45,55,57,32,15,21,45,52,20,9,33
19,1957,20,26,37,43,58,31,40,27,50,40,42,9,37
20,1958,10,30,33,49,51,39,32,42,56,42,25,21,38
21,1959,15,36,46,45,48,33,31,36,47,49,19,14,36
22,1960,23,39,42,53,38,29,34,52,56,50,26,14,39
23,1961,19,31,34,43,42,49,40,38,53,42,36,9,38
24,1962,21,47,34,46,50,37,31,26,41,45,27,18,36
25,1963,16,36,44,39,55,44,32,13,49,51,31,14,37
26,1964,21,46,47,46,52,38,34,25,50,36,25,8,37
27,1965,15,18,29,55,45,39,35,44,33,41,15,5,34
28,1966,8,17,33,41,46,35,30,18,55,34,22,6,30
29,1967,19,35,46,47,36,34,28,53 ),39,52,21,10,36
30,1968,18,34,43,56,33,53,28,38,42,36,16,18,36
31,1969,10,27,51,50,31,20,33,22,55,36,23,6,31
32,1970,8,27,31,57,46,28,35,34,62,49,26 ),5,36
33,1971,16 ),29,42,51 ),37,40 ),27,33,45,43,28,11,35
34,1972,19,32,50,51,42,32,36,48,46 ),37,13,13,36
35,1973,27,16,41,43,45,54,27,44,61,43,17,10,38
36,1974,14,34 ),53,45,39,40,49,38,50,37,19,16,38
37,1975,15,40,49,41,34,33,23,42,55,42,36,18,36
38,1976,18,35 ),46,44,52,36,52,44,50,35 ),9,17,39
39,1977,25,37 ),41,40,40,37,26,59,49,51,30,14,38
40,1978,20,40,55,41,46,38,36,40 ),66,40,32,17,40
41,1979,16,29,46,50,46,40,41,62,54,46,20,15,41
42,1980,10,28,45,40 ),43,43,33,41,57,46,35,10,37
43,1981,30,44,45,49,40,32,29,27,58,42,14,14,36
44,1982,19,39,44,45,45,53,41,45,64,51,26,14,42
45,1983,22,30,49,61,41,26,39,48,39,45,36,18,39
46,1984,27,32,56,58,36,49,50,41,58,46,35,21,44
47,1985,32,36,51,51,57,49,37,32,56,43,21,11,42
48,1986,23,32,39,39,37,42,23,36,54,49,12,15,34
49,1987,15,25,28,47,49,50,19,19,45,39,18,9,32
50,1988,14,24,38,35,46,39,45,27,60,39,24,13,35
51,1989,26,45,30,37,47,40,38,41,40,33,23,16,36
52,1990,20,22,56,47,35,26,45,26,45,48,36,15,36
53,1991,16,31,32,37,52,32 ),26,38,44,37,19,7,32
54,1992,14 ),25,47,26 ),33 ),38,27,28,26,50,18,8,30
55,1993,13,20,45,32,38,17,45,30,45,41,18,9,31
56,1994,17,14,30,43,45,43,30,44,33,44,20,8,33
57,1995,15,38,45,38,40,39,34,30,52,37,12 ),17 ),35
58,1996,8 ),24,33,44,28,25,21,38,38,32,21,4,27
59,1997,9,26,31,45,30,12,23,21 ),52,24,23,14 ),26
60,1998,11 ),30,43,42,53,46,29,20,40,48,8 ),7 ),34
61,1999,12,28 ),28,46,31,51,24,43,48 ),37,19,7,33
62,2000,15 ),36,35,35,33,28,22,37,32,35,18,10,29
63,2001,11,15,34,42,36,29,28 ),40,46,34,23,4,30
64,2002,16,35,38,45,57,29,24,22,67,31,8,9,33
65,2003,19,49,50,46,46,44,37,28,50,35,16 ),17,38
66,2004,13 ),13,32 ),47,36,44,30,48,52,40,28,10,35
67,2005,12,20 ),30 ),32,43,46,34,45,51,47,22,16 ),35
68,2006,17 ),25,25,31,51,23,42,31,42,51,25,9,32
69,2007,28,30,37,51,31,35,45,36,33,40,27,7 ),35
70,2008,14,34,45,54,28,37,26,41,51,42,21,13,35
71,2009,9,15,29,56,46,19,18,38,58,40,17,16,31
72,2010,14,17,29,36,37,44,16 ),40,55,46,22,11,32
73,2011,20,30,42,36,30,25,29 ),40,45,42,28,12,32
74,2012,15,25 ),37,49,31,45,25,36,33,37,13,6 ),31
75,2013,14,22,26,41,26,40,44,26,40,41,25,12,31
76,2014,16,34,52,54,31,38,34,42,42,43,35,10,37
77,2015,18,29,32,44,41,27,28,31,46,36,30,18,32
78,2016,8,11,39,37,53,35,35,39,41,27,9,14,31
79,2017,15,19,51,45,40,25,27,37,58,44,16,11,34
80,2018,9,19,39,49,37,24,34,37,58,45,19,8,33
81,2019,13,32,41 ],　,　,　,　,　,　,　,　,　,27 ]
