,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1938,9.3,8.4,12.5,13.2,19.9,24.4,26.9,27.1,23.9,21.2,12.5,11.7,17.6
1,1939,9.1,9.5,11.5,14.0,16.9,21.9,27.2,28.0,22.4,19.6,15.3,9.6,17.1
2,1940,8.0,8.9,10.5,12.0,16.0,21.3,27.3,26.8,24.8,20.0,14.8,10.4,16.7
3,1941,9.6,10.7,11.3,13.2,18.9,23.7,27.6,27.1,24.0,17.5,15.5,12.9,17.7
4,1942,9.1,10.7,14.3,14.3,18.4,25.1,29.2,29.1,25.3,19.9,14.0,11.6,18.4
5,1943,8.1,8.4,11.5,14.0,18.3,23.7,26.8,27.2,24.0,18.7,14.1,11.7,17.2
6,1944,10.3,9.1,8.8,13.1,17.3,21.7,26.9,26.8,23.6,19.3,14.8,8.8,16.7
7,1945,8.1,8.3,10.8,13.6,16.1,23.5,27.5,27.3,26.3,19.9,14.3,10.4,17.2
8,1946,9.3,9.1,12.3,16.5,19.9,24.8,27.7,27.7,27.3,18.4,15.1,10.1,18.2
9,1947,10.1,8.1,9.5,11.9,16.9,20.9,28.0,27.7,25.6,16.9,14.1,9.6,16.6
10,1948,9.5,10.4,12.4,15.3,18.7,24.1,27.7,28.4,26.8,21.1,14.8,14.7,18.7
11,1949,10.8,10.9,9.6,12.7,17.9,21.6,26.8,26.8,24.7,18.8,15.1,12.4,17.3
12,1950,10.9,10.6,11.4,15.1,19.1,22.0,28.0,28.7,25.2,19.2,15.6,9.6,18.0
13,1951,9.4,10.2,9.9,14.8,17.0,22.0,26.7,28.1,23.8,20.9,13.5,11.6,17.3
14,1952,9.6,10.5,12.2,14.8,19.7,24.5,28.7,29.0,25.3,17.5,18.2,10.9,18.4
15,1953,8.8,10.1,11.8,12.5,17.2,25.2,28.9,30.7,27.1,20.5,15.6,13.4,18.5
16,1954,12.9,11.0,11.7,17.0,21.0,24.5,29.0,30.2,26.6,18.8,16.3,11.9,19.2
17,1955,9.0,10.9,14.5,16.6,19.2,25.0,28.3,27.8,26.2,19.2,13.7,11.3,18.5
18,1956,9.8,8.9,13.1,15.2,19.3,25.3,30.4,27.9,27.1,21.0,13.3,9.6,18.4
19,1957,10.5,9.2,9.4,15.9,18.7,22.4,28.5,29.1,24.4,16.3,14.4,10.8,17.5
20,1958,9.7,9.7,11.7,15.8,18.2,22.0,27.1,28.3,26.0,18.5,13.9,11.1,17.7
21,1959,9.1,13.1,11.8,13.7,18.5,22.3,28.3,28.8,25.2,19.1,15.3,11.3,18.0
22,1960,8.9,9.1,13.0,14.3,17.9,23.2,27.9,29.3,26.1,19.3,15.1,10.0,17.8
23,1961,8.4,8.2,11.6,15.0,19.7,24.7,28.8,29.7,28.0,22.2,15.4,10.5,18.5
24,1962,8.0,9.0,9.8,12.7,18.2,23.6,28.8,28.3,25.6,19.1,14.8,11.0,17.4
25,1963,7.1,7.1,10.9,15.6,23.3,25.9,28.3,29.7,25.3,16.5,14.2,11.1,17.9
26,1964,10.8,9.6,11.0,21.3,18.6,22.3,28.5,29.7,27.6,20.8,13.1,10.9,18.7
27,1965,8.7,9.1,8.7,13.8,18.7,23.8,29.0,29.7,24.4,17.6,16.1,11.1,17.6
28,1966,9.2,11.1,12.9,16.3,18.4,23.9,28.6,31.5,25.1,18.0,13.6,10.8,18.3
29,1967,8.3,8.6,11.7,16.6,20.2,24.0,30.1,30.2,24.8,18.9,16.4,9.5,18.3
30,1968,8.5,7.3,10.7,13.9,18.0,22.6,28.2,28.9,25.7,18.7,13.4,12.6,17.4
31,1969,11.7,11.1,11.3,15.0,16.9,19.1,25.3,25.7,25.5,16.1,11.1,8.0,16.4
32,1970,6.7,8.3,7.9,12.4,17.1,21.5,25.4,27.1,24.8,18.3,11.1,8.9,15.8
33,1971,6.4,9.1,9.5,14.3,17.7,25.9,29.7,29.6,25.2,18.1,14.0,11.1,17.6
34,1972,11.0,10.4,11.0,15.2,18.3,24.0,28.6,27.8,22.6,18.0,14.5,11.3,17.7
35,1973,10.5,11.8,10.7,17.4,17.9,23.1,28.8,28.7,24.7,19.0,12.4,8.6,17.8
36,1974,8.3,9.4,10.3,14.3,19.3,20.9,28.0,28.9,23.2,20.4,14.4,12.5,17.5
37,1975,9.2,9.7,10.5,16.5,18.9,24.2,28.3,30.0,27.7,22.7,15.0,11.0,18.6
38,1976,8.3,12.2,12.2,17.5,19.1,24.7,27.3,29.4,23.9,18.5,13.8,11.6,18.2
39,1977,8.5,8.1,12.9,15.8,19.7,25.7,30.0,28.2,26.8,20.0,15.7,12.4,18.7
40,1978,9.6,9.1,10.8,15.1,19.5,26.2,29.8,30.5,27.7,20.6,15.4,11.9,18.9
41,1979,10.8,11.4,12.8,15.4,16.5,26.3,29.4,30.1,27.4,18.2,15.2,10.8,18.7
42,1980,9.9,8.0,12.2,13.9,19.2,24.6,28.4,28.3,24.6,19.2,14.9,9.1,17.7
43,1981,7.8,9.9,11.9,14.2,16.1,24.0,27.8,27.7,23.8,18.3,13.3,9.4,17.0
44,1982,8.1,9.5,12.2,13.4,18.9,21.4,28.5,28.4,24.2,19.1,16.2,10.3,17.5
45,1983,9.6,9.2,13.0,17.5,19.9,23.1,26.8,29.8,27.2,21.1,12.6,9.2,18.3
46,1984,7.7,8.7,10.0,15.2,19.1,26.7,29.2,29.6,25.0,17.4,16.3,11.2,18.0
47,1985,8.6,11.0,13.5,13.9,19.2,23.3,27.0,28.8,25.7,18.7,12.9,10.1,17.7
48,1986,8.1,7.4,10.9,15.3,18.0,23.2,28.3,26.8,25.9,15.8,15.1,11.6,17.2
49,1987,9.3,9.8,13.0,15.4,19.3,23.2,29.1,28.9,23.3,21.9,16.2,11.0,18.4
50,1988,11.1,10.2,12.4,13.8,19.3,24.8,29.9,27.6,25.7,18.7,11.6,10.0,17.9
51,1989,11.7,11.8,11.2,15.4,19.4 ),22.6,28.7,28.6,26.8,17.4,14.5,10.1,18.2
52,1990,9.5,12.7,11.6,14.0,17.8,24.8,29.8,30.0,27.5,19.5,16.0,11.0,18.7
53,1991,9.5,9.1,14.1,16.7,19.7,26.9,30.4,29.2,27.7,18.7,13.9,12.4,19.0
54,1992,10.2,8.6,15.3,14.8,17.5,22.3,28.1,29.7,26.1,18.1,14.6,11.5,18.1
55,1993,10.6,9.5,11.2,13.5,19.4,24.1,29.4,28.6 ),25.3,17.5,16.8,11.0 ),18.1
56,1994,9.8,9.6,9.9,16.5,18.0,24.5,29.6,29.4,22.1,19.7,15.8,12.6,18.1
57,1995,8.9,9.0,11.2,15.4,17.5,23.6,28.6,29.8,24.8,20.8,12.1,9.4,17.6
58,1996,9.0,8.8,12.2,11.2,16.9,25.5,28.7 ),29.2,25.6,19.7,16.3,10.6,17.8
59,1997,8.5,10.1,12.3,15.2,19.1,23.4,28.2,29.5,24.5,16.5,15.5,12.4,17.9
60,1998,10.9,12.4,12.0,20.5,23.6,26.1,29.1,29.4,27.7,23.1,15.0,11.5,20.1
61,1999,9.5,9.6,14.9,15.1,18.0,26.3,29.1,30.3,29.3,21.8,14.4,10.4,19.1
62,2000,11.1,8.4,10.9,13.8,18.7,24.7,28.8,29.1,25.0 ),22.2,17.6,11.5,18.5
63,2001,9.7,11.4,11.0,15.2,19.6,26.4,29.3 ),29.7 ),26.4,21.0,13.2,11.2,18.7
64,2002,10.0,9.6,11.9,15.9,19.5,23.8,29.5 ),27.8,23.6,17.4,12.4,12.5,17.8
65,2003,8.7,10.9,11.4,16.5,21.1,25.0,28.6 ],29.8,26.9,18.0,18.5,10.5,17.9 ]
66,2004,9.3,10.0,12.1,14.5,20.4,24.6,28.3,29.8,27.5,19.5,14.4,12.3,18.6
67,2005,9.3,10.6,9.8,13.9,17.7,24.1,28.1,29.0,26.6,21.2,14.1,8.8,17.8
68,2006,10.0,10.8,10.6,14.4 ),20.3,24.7 ),30.6,30.9,26.9,20.2,15.4,11.9,18.9
69,2007,10.1,11.0,11.8,13.0,16.5,24.6,29.0 ),29.6,28.3,21.4,14.3,11.6,18.4
70,2008,11.2,8.1,11.2,14.2,18.9,25.4,29.2,29.7,27.5 ),20.9,15.0,10.1 ),18.5
71,2009,9.4,11.8,11.7,12.4,16.9,24.4 ),28.9,29.7 ),25.9,19.3,15.7,11.1 ),18.1
72,2010,9.4,12.2 ),12.7,14.5 ),18.3,25.1,29.5,30.8,27.7,20.2,12.5,10.2,18.6
73,2011,7.1,11.3 ),9.3 ),12.8,20.1 ),24.7 ],26.8 ],26.9 ],23.4 ],17.2 ],14.0 ],9.2 ),11.6 ]
74,2012,8.2 ],7.3 ],8.9 ],13.9 ),19.2 ),26.9,30.3,31.8 ),25.6,18.3 ),12.5,10.4,21.0 ]
75,2013,8.6,10.1,12.6,13.0,18.2,26.8,30.7 ),30.8,27.1,22.4,13.7,10.2,18.7
76,2014,9.2,11.4 ),11.6,14.0,16.8,23.0,29.3,29.9,26.5,20.2,15.5,9.7,18.1
77,2015,9.0,8.8,11.4 ),17.0,19.7,25.3,29.0,29.0,25.4,18.0,18.2,12.3,18.6
78,2016,10.5,9.3,11.6,17.1,20.5,25.7,29.6,28.3,28.9,25.0,15.8,11.7,19.5
79,2017,9.6,8.5,10.5 ),15.6 ),18.0,23.4,30.9,32.0,27.0 ],23.1,15.2,9.6,17.9 ]
80,2018,9.2,9.2,12.8,15.2,20.3,25.9,31.1,33.2 ),29.0 ),18.8 ),15.7,13.6,19.5
81,2019,10.2,12.8,11.6 ],　,　,　,　,　,　,　,　,　,11.5 ]
