,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1943,48,36,39,50,47,48,70,75,78,57,40,32,52
1,1944,×,×,×,×,×,×,×,×,×,×,×,×,×
2,1945,×,×,×,×,×,×,×,×,×,×,×,×,×
3,1946,×,×,×,×,×,×,×,×,×,×,×,×,×
4,1947,46,32,44,37,42,47,69,68,68,58,27,22,48
5,1948,41,35,55,46,56,49,81,75,74,63,29,41,55
6,1949,38,40,32,29,45,25,64,48,72,43,31,31,42
7,1950,34,27,41,46,34,40,54,72,70,66,46,44,48
8,1951,38,49,42,44,40,48,71,59,68,43,53,52,51
9,1952,53,52,45,46,49,59,59,75,75,65,35,38,55
10,1953,38,43,39,29,40,71,72,67,56,49,35,34,49
11,1954,43,43,33,33,43,46,69,61,45,52,36,25,45
12,1955,33,42,44,33,29,54,52,59,59,36,28,45,43
13,1956,29,27,44,32,45,52,52,49,51,47,12,21,39
14,1957,38,18,26,46,40,28,71,51,53,43,35,32,41
15,1958,33,34,33,50,28,38,61,68,54,48,30,35,43
16,1959,33,45,35,41,48,32,73,53,61,28,48,40,45
17,1960,32,43,39,25,36,42,61,47,80,63,61,29,47
18,1961,38,26,44,40,57,67,55,71,65,65,56,33,52
19,1962,41,58,37,53,43,57,72,71,67,53,40,51,54
20,1963,44,39,57,56,74,58,73,59,73,57,50,46,58
21,1964,45,40,53,75,41,54,77,58,68,55,36,33,54
22,1965,46,39,41,54,28,40,78,60,52,64,43,44,50
23,1966,40,49,54,42,33,39,68,55,61,66,30,28,47
24,1967,36,42,58,48,40,45,70,68,68,44,53,34,51
25,1968,41,33,31,55,43,47,61,62,68,52,60,56,51
26,1969,34,49,26,60,39,29,70,75,65,68,19,37,48
27,1970,39,47,14,40,42,62,60,60,69,41,39,27,46
28,1971,40,31,48,35,56,69,67,53,55,45,40,18,48
29,1972,43,36,51,35,51,54,52,66,59,58,42,25,48
30,1973,38,43,44,53,39,32,55,53,65,44,32,30,44
31,1974,48,33,41,52,49,44,65,52,60,55,28,27,47
32,1975,38,39,34,56,42,45,60,51,68,51,54,39,48
33,1976,34,54,37,61,47,55,49,69,53,49,26,38,48
34,1977,31,34,52,62,62,48,53,66,61,60,46,41,52
35,1978,32,48,26,47,42,57,60,51,68,53,47,39,48
36,1979,52,44,30,41,25,69,71,62,59,48,27,41,48
37,1980,43,37,48,28,48,71,68,77,72,65,43,46,55
38,1981,46,53,54,64,52,62,71,75,64,63,60,46,60
39,1982,55,40,53,41,57,35,68,57,68,63,54,29,52
40,1983,34,31,33,56,47,52,64,61,72,61,38,42,50
41,1984,30,25,26,34,48,60,55,63,80,48,38,38,46
42,1985,43,25,42,52,59,50,73,43,73,54,51,25,50
43,1986,40,32,42,53,44,55,72,60,71,46,25,33,49
44,1987,42,46,41,45,46,41,72,67,65,54,41,43,51
45,1988,24,32,21,37,27,49,71,59,60,40,44,37,42
46,1989,33,51,53,37,43,51,61,58,63,50,41,32,48
47,1990,26,42,54,34,48,57,74,49,62,56,41,39,49
48,1991,34,35,47,35,58,81,74,62,52,49,29,45,51
49,1992,43,30,47,31,41,51,71,47,62,38,41,33,45
50,1993,33,38,43,35,51 ),55,68,71 ),64,52,42,33 ),50
51,1994,36,29,35,44,37,54,70,59,52,48,49,51,47
52,1995,34,30,33,50,35,36,76,74,64,57,36,37,48
53,1996,54,34,45,37,27,68,76,53,57,42,42,60,50
54,1997,38,41,55,50,46,44,68,57,63,47,43,46,50
55,1998,45,29,46,46,62,55,57,78,66,46,39,30,51
56,1999,34 ),44,33,47,35,66,43,58,62,57,54,29,47
57,2000,38,24,25 ),19 ),41,57,45,60 ),56,63,43,36,43
58,2001,37,32,36,38,27,67,71,65,60,48,46,43,48
59,2002,43,50,43,57,61,44,51,65,61,51,33,38 ),50
60,2003,48 ),47,45,40,36,58,76 ),72,63,54,41,43 ),52
61,2004,33,48 ),33,51,47,46,71,56,61 ),33,57 ),34,48
62,2005,35,35,27,39,32,41,69,63,59 ),57,39,33,45
63,2006,31,35,43,39,46,60,73,65,62,62,37,24,49
64,2007,25,48,34,35,41,48,62,62,59,56,32,45,46
65,2008,27,23,43,34,33 ),55,67,58 ),59,56,42,42,46
66,2009,41,54,42,33,54,47,75,67,66,39 ),50,43,51
67,2010,36,29,48,35,30,38,67,57,68,47,37,44,45
68,2011,25,52,34,50,26,66,59,59,47,39,36,23,44
69,2012,29,28,46,31,33,43,62 ),48,55,42,36,36,41
70,2013,39,47,39,27,35,67,75,66,61,36,43,28 ),48
71,2014,46,42,52,47,31,39,62,58,66,51,45,26,47
72,2015,30,40,48,45,51,66,57,70,73,49,51,44,53
73,2016,29,38,40,43,52,62,70,57,45,63,46,41,50
74,2017,42,38,41,35,37,48,79,67,60,56,39,30,48
75,2018,27,36,50,53,68,53,63,68,60,45,49,34,51
76,2019,40,42,40 ],　,　,　,　,　,　,　,　,　,41 ]
