,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1938,　,　,　,　,　,　,　,　,　,　,15.9,11.6,13.8 ]
1,1939,8.8,8.8,11.7,15.8,19.2,22.2,26.8,27.0,25.2,20.8,16.5,11.6,17.9
2,1940,8.9,9.1,12.1,16.2,19.8,23.7,26.5,26.4,24.1,21.1,16.9,12.8,18.1
3,1941,10.6,10.2,12.7,16.0,19.8,22.1,25.4,27.0,23.0 ),21.3,16.4,12.3,18.1
4,1942,9.3,8.1,15.0,16.6,19.9,23.4,28.5,28.8,26.6,20.6,15.4,10.8,18.6
5,1943,8.5,9.3,11.3,15.3,20.0,22.7,25.9,28.5,26.4,20.2,16.0,12.9,18.1
6,1944,8.9,8.7,10.4,15.0,19.2,23.3,26.4,28.0,25.3,19.4,15.9,9.9,17.5
7,1945,7.2,6.7,11.6,16.9,18.4,22.1 ],×,×,×,×,×,10.8,11.9 ]
8,1946,9.6,10.1,10.6,17.5,18.8,23.4,27.4,27.8,25.3,20.7 ),16.8,10.6,18.2
9,1947,8.9,8.1,11.4,16.1,19.4,20.3,26.0,28.7,25.4,19.1,15.4,10.0,17.4
10,1948,10.1,9.9,10.6,16.7,20.1,22.4,26.6,26.4,25.7,20.9,16.3,14.0,18.3
11,1949,11.3,11.1,10.9,16.1,19.8,20.8,25.3,28.2,24.7,19.6,15.5,11.7,17.9
12,1950,10.9,9.8,12.4,17.5,21.4,23.1,27.6,28.0,26.2,19.3,15.7,11.5,18.6
13,1951,9.1,10.5,13.8,16.5,20.6,23.1,25.4,28.6,23.8,20.7,16.0,13.6,18.5
14,1952,10.2,7.9,12.2,16.5,19.9,22.4,25.3,28.5,25.2,20.0,16.4,11.9,18.0
15,1953,9.5,9.3,13.9,15.9,19.7,22.4,26.0,26.2,24.9,20.3,15.5,13.3,18.1
16,1954,9.9,11.9,12.7,18.4,19.9,20.4,23.4,28.4,26.5,18.7,16.3,12.5,18.3
17,1955,9.8,11.4,12.6,16.6,20.5,22.9,27.2,27.0,24.4,20.3,15.9,13.9,18.5
18,1956,9.3,9.4,12.7,16.0,19.6,23.9,26.4,27.4,24.9,20.0,16.2,11.0,18.1
19,1957,11.0,8.9,11.6,16.9,19.1,21.1,25.0,27.9,22.4,20.2,16.4,12.4,17.7
20,1958,9.6,10.3,12.6,16.8,19.8,22.8,25.8,27.0,24.9,18.8,15.2,13.3,18.1
21,1959,9.3,11.8,13.2,17.7,20.3,22.2,26.4,27.3,25.6,20.1,16.5,13.2,18.6
22,1960,9.9,12.0,13.4,15.6,19.7,22.2,27.1,27.8,25.7,19.6,16.7,12.0,18.5
23,1961,8.6,8.9,11.9,17.4,20.6,23.6,27.7,28.2,26.9,20.9,17.4,12.8,18.7
