,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1943,47.0,62.0,51,47,46,29,26,47,55,52,54,59,47
1,1944,49.0,53.0,57,46,39,49,35,61,49,42,45,35,47
2,1945,45.0,42.0,51,56,47,25,31,60,39,32,70,42,45
3,1946,42.0,42.0,37,41,34,20,44,42,52,52,43,37,40
4,1947,44.0,44.0,57,65,49,39,46,69,57,×,52,35,51 ]
5,1948,36.0,38.0,39,44,27,39,24,42,38,43,43,44,38
6,1949,40.0,26.0,42,46,30,16,27,48,49,43,41,37,37
7,1950,42.0,36.0,47,42,40,38,37,37,46,48,32,47,41
8,1951,54.0,50.0,52,40,55,42,35,65,44,45,55,60,49
9,1952,42.0,41.0,48,50,38,30,40,49,50,63,49,50,47
10,1953,43.0,48.0,45,54,37,18,36,48,45,49,49,44,42
11,1954,33.0,55.0,51,42,32,29,22,53,48,40,54,54,42
12,1955,48.0,55.0,35,41,43,27,35,57,49,47,63,66,46
13,1956,52.0,53.0,37,54,24,33,53,56,36,42,58,49,45
14,1957,53.0,42.0,51,42,40,32,42,44,24,59,65,49,44
15,1958,39.0,50.0,47,34,39,42,56,59,58,42,63,62,49
16,1959,50.0,34.0,56,52,43,56,56,65,60,54,62,51,53
17,1960,55.0,62.0,52,53,43,37,65,56,44,56,54,53,52
18,1961,54.0,58.0,57,53,38,33,52,58,60,50,54,59,51
19,1962,50.0,62.0,60,52,42,28,44,65,62,63,51,68,53
20,1963,49.0,72.0,63,38,26,39,64,50,50,65,66,65,53
21,1964,48.0,50.0,61,28,56,30,62,52,46,49,74,54,50
22,1965,63.0,53.0,68,54,39,21,34,63,45,69,53,34,49
23,1966,53.0,58.0,44,46,51,39,60,50,61,57,57,46,51
24,1967,55.0,53.0,52,32,50,47,43,66,61,46,42,47,50
25,1968,54.0,59.0,52,53,49,44,37,53,39,52,66,48,50
26,1969,36.0,40.0,38,51,55,50,46,62,49,53,56,52,49
27,1970,58.0,57.0,53,37,40,19,51,54,49,40,62,55,47
28,1971,65.0,54.0,67,55,48,26,56,48,48,47,63,59,52
29,1972,51.0,49.0,52,47,51,38,37,59,56,58,43,54,49
30,1973,39.0,45.0,49,38,37,40,48,59,38,46,57,45,45
31,1974,64.0,38.0,48,47,36,43,40,59,47,38,51,39,46
32,1975,40.0,39.0,60,37,36,39,46,39,51,34,64,46,44
33,1976,52.0,43.0,44,37,32 ),26,36,55,46,50,48,44,42
34,1977,37.0,48.0,47,48,38,32,53,46,47,57,49,51,46
35,1978,42.0,50.0,54,49,41,40,65,54,38,48,50,60,49
36,1979,50.0,46.0,44,43,55,27,43,48,46,63,40,61,47
37,1980,33.0,56.0,42,44,41,26,34,31,51,52,58,45,42
38,1981,59.0,45.0,40,50,50,36,48,57,40,51,48,62,48
39,1982,60.0,47.0,54,51,48,47,33,54,43,59,42,58,49
40,1983,55.0,58.0,37,36,44,37,54,56,42,49,63,61,49
41,1984,44.0,48.0,49,47,49,19,55,63,47,59,59,48,49
42,1985,58.0,42.0,39,60,48,29,60,60,62,60,61,52,52
43,1986,50.0,65.0,54,48,46,40,48,65,44,61,45,60,52
44,1987,56.0,53.0,49,50,47,48,42,55,49,55,47,65,51
45,1988,49.0,56.0,45,53,49,30,51,56,47,57,65,68,51
46,1989,43.0,43.0,58,49,34,38,39,46,44 ),67,51,64,47
47,1990,42.0,39.0,51,51,40,44,63,58,43,47,56,53,49
48,1991,54.0,48.0,40,43,31,18,47,48,44,40,64,43,43
49,1992,47.0,50.0,24,52,47,35,51,34,48,62,54,50,46
50,1993,38.0,54.0,51,59,39,33,28,45,36,55,44,47,44
51,1994,52.0,55.0,55,45,48,44,63,67,62,52,57,44,54
52,1995,51.0,63.0,51,40,48,35,57,70,50,57,57,48,52
53,1996,54.0,52.0,40,57,50,26,46,55,44,48,48,63,48
54,1997,62.0,56.0,47,48,46,39,40,52,49,71,56,49,50
55,1998,41.0,51.0,45,45,31,28,49 ),64,38,41,52,61,45
56,1999,52.0,59.0,31,51,54,26,35,47,37,58,58,59,46
57,2000,47.0,59.0,62,53,53,36,51,54,53,35,36,55,49
58,2001,44.0,45.0,50,53,39,30,59,57,42,52,57,54,48
59,2002,43.0,53.0,57,36,36,43,38,55,56,56,45,41,46
60,2003,44.0,57.0,54,38,23 ],28 ),32,48,64,59,41,55,45 ]
61,2004,62.0,57.0,48,62,37,44,64,45,36,54,70,56,52
62,2005,43.0,39.0,51,60,54,40,44,54,58,49,57,47,50
63,2006,48.0,47.0,53,44,30,34,38,54,44,64,47,47,45
64,2007,46.0,56.0,59,49,54,36,40,60 ),54,49,53,42,50
65,2008,44.0,62.0,57,48,41,20,62,51,39,46,46,53,47
66,2009,43.0,46.0,44,61,52,39,31,54,58,51,43,48,47
67,2010,49.0,44.0,37,39,48,29,38,60,60,36,58,49,45
68,2011,45.0,55.0,59,57,33,21,44,49,43,43,42,47,44
69,2012,48.0,36.0,45,51,43,19,41,44,47,56,47,40,43
70,2013,59.0,53.0,57,58,58,22,60,64,53,50,55,51,53
71,2014,67.0,46.0,60,43,56,25,47,22 ),43,47,50 ),45,45
72,2015,54.0,52.0,49,34,50,20,33,56,44,71,36,55,45
73,2016,37.0,51.0,60,42,48,26,53,70,37,39,58,52,48
74,2017,51.0,56.0,55,48,54,39,51,61,39,40,47,49,49
75,2018,45.0,51.0,58,60,41,35,50,54,39,61,64,39,49
76,2019,56.0,43.0,54 ],　,　,　,　,　,　,　,　,　,51 ]
