,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1897,70.0,66.0,70,74,74,80,83,82,83,75,76,63,75
1,1898,70.0,66.0,71,75,73,81,74,81,82,80,80,71,75
2,1899,65.0,67.0,71,75,75,80,85,78,85,75,69,70,75
3,1900,68.0,67.0,70,78,75,78,82,78,80,77,77,66,75
4,1901,72.0,61.0,64,78,76,82,86,79,78,81,72,64,74
5,1902,64.0,64.0,72,70,77,81,84,85,83,79,77,71,76
6,1903,72.0,68.0,76,79,75,78,82,79,83,83,75,66,76
7,1904,63.0,74.0,73,79,79,80,82,78,80,81,68,71,76
8,1905,71.0,60.0,70,76,74,84,82,83,80,79,74,76,76
9,1906,62.0,69.0,66,72,72,80,84,81,84,79,71,64,74
10,1907,71.0,63.0,69,73,73,80,83,83,82,76,79,63,75
11,1908,64.0,62.0,71,77,77,81,83,83,81,77,66,67,74
12,1909,70.0,60.0,74,73,76,83,82,79,81,77,72,65,74
13,1910,75.0,56.0,62,73,76,83,84,84,83,82,72,67,75
14,1911,68.0,65.0,71,70,74,81,81,80,81,76,70,68,74
15,1912,61.0,68.0,68,68,75,81,79,80,82,78,74,73,74
16,1913,67.0,65.0,63,77,75,78,84,79,82,81,70,70,74
17,1914,63.0,69.0,75,69,78,81,77,81,81,76,76,70,75
18,1915,68.0,69.0,68,79,77,80,79,83,83,80,78,66,76
19,1916,68.0,70.0,68,73,78,79,83,84,78,81,80,70,76
20,1917,61.0,63.0,68,70,71,81,80,79,85,83,70,60,73
21,1918,59.0,66.0,69,76,74,82,77,76,77,80,74,72,74
22,1919,66.0,70.0,68,70,74,81,82,80,80,81,78,67,75
23,1920,67.0,68.0,75,75,80,81,76,83,79,77,72,66,75
24,1921,67.0,63.0,62,75,78,83,80,82,84,80,65,66,74
25,1922,64.0,73.0,64,72,77,76,81,76,76,75,72,61,72
26,1923,67.0,71.0,71,74,80,82,81,×,×,×,×,×,75 ]
27,1924,68.0,67.0,64,79,74,84,78,80,81,83,73,70,75
28,1925,67.0,68.0,66,77,80,83,84,87,86,83,79,74,78
29,1926,69.0,69.0,72,71,79,80,80,81,82,78,72,72,75
30,1927,70.0,72.0,76,79,76,82,83,82,84,82,78,71,78
31,1928,69.0,65.0,70,74,80,90,90,89,87,85,78,68,79
32,1929,57.0,58.0,65,73,83,84,83,78,87,83,81,77,76
33,1930,66.0,72.0,75,78,78,83,86,85,82,79,73,73,78
34,1931,70.0,75.0,66,71,74,84,87,81,87,80,77,72,77
35,1932,70.0,65.0,70,72,74,84,85,83,87,81,77,72,77
36,1933,70.0,67.0,75,78,78,81,81,82,76,77,75,68,76
37,1934,61.0,61.0,66,74,75,80,87,82,87,81,73,70,75
38,1935,68.0,72.0,68,75,76,78,83,84,86,80,76,72,77
39,1936,57.0,65.0,68,73,79,80,82,81,85,79,74,74,75
40,1937,71.0,76.0,74,75,76,81,84,78,82,83,77,60,76
41,1938,62.0,60.0,78,68,78,84,83,84,81,81,69,67,75
42,1939,59.0,62.0,65,75,75,81,81,82,81,79,72,68,73
43,1940,53.0,61.0,61,71,72,80,78,82,83,79,77,68,72
44,1941,65.0,63.0,67,72,76,83,86,84,84,75,78,71,75
45,1942,57.0,66.0,70,65,74,80,79,78,79,73,67,64,71
46,1943,55.0,53.0,60,68,75,80,83,79,80,78,69,65,70
47,1944,55.0,54.0,67,70,78,79,79,79,79,82,74,60,71
48,1945,56.0,56.0,67,67,76,82,84,82,80,84,73,65,73
49,1946,66.0,63.0,70,72,81,82,83,84,80,80,80,64,75
50,1947,70.0,63.0,66,67,81,89,81,78,81,77,66,62,73
51,1948,68.0,74.0,73,75,78,82,82,85,77,79,72,70,76
52,1949,63.0,65.0,60,65,78,86,81,81,85,85,73,68,74
53,1950,62.0,64.0,61,76,79,86,82,85,82,80,76,63,75
54,1951,63.0,63.0,67,74,75,81,87,82,82,82,70,65,74
55,1952,66.0,71.0,73,77,73,83,85,83,84,78,77,70,77
56,1953,58.0,61.0,70,65,74,86,85,86,85,79,64,69,74
57,1954,66.0,64.0,62,73,75,85,84,81,82,77,71,63,74
58,1955,54.0,59.0,75,75,79,82,80,82,81,78,71,60,73
59,1956,59.0,57.0,69,71,79,81,84,79,84,81,73,57,73
60,1957,55.0,63.0,54,71,75,84,87,83,83,78,72,67,73
61,1958,60.0,60.0,69,73,76,83,84,83,83,81,79,72,75
62,1959,69.0,79.0,74,72,79,85,85,84,80,79,77,69,78
63,1960,60.0,60.0,63,74,80,78,80,81,81,77,75,64,73
64,1961,57.0,54.0,66,68,75,79,79,81,76,83,68,63,71
65,1962,56.0,54.0,61,66,77,81,86,76,75,76,77,65,71
66,1963,44.0,51.0,64,73,80,83,81,82,79,79,69,63,71
67,1964,66.0,62.0,63,79,71,78,83,81,83,75,63,62,72
68,1965,59.0,53.0,52,62,77,83,84,77,79,69,66,61,69
69,1966,53.0,60.0,65,75,72,83,85,80,82,74,68,59,71
70,1967,58.0,67.0,62,69,71,76,83,78,82,75,70,61,71
71,1968,52.0,52.0,65,72,75,79,83,82,81,76,65,67,71
72,1969,62.0,70.0,65,70,70,79,82,80,80,74,73,58,72
73,1970,54.0,57.0,58,72,75,83,85,80,81,75,65,62,71
74,1971,57.0,61.0,60,70,78,82,81,78,84,76,68,63,72
75,1972,64.0,64.0,60,71,72,79,82,78,74,70,63,62,70
76,1973,61.0,60.0,52,74,69,79,79,77,75,70,57,47,67
77,1974,43.0,57.0,61,66,65,79,85,80,79,74,61,63,68
78,1975,56.0,53.0,61,70,70,84,81,77,77,76,73,62,70
79,1976,48.0,65.0,64,72,74,83,82,80,82,74,64,55,70
80,1977,51.0,51.0,66,66,67,84,77,82,77,73,69,61,69
81,1978,54.0,55.0,57,66,75,76,76,70,77,70,64,57,66
82,1979,56.0,64.0,54,64,66,75,79,77,77,75,69,59,68
83,1980,54.0,51.0,62,67,71,77,82,81,74,66,65,56,67
84,1981,43.0,52.0,63,60,67,80,80,74,77,72,62,53,65
85,1982,54.0,50.0,59,68,70,79,84,80,78,71,70,62,69
86,1983,54.0,52.0,64,74,67,77,81,80,82,71,65,52,68
87,1984,55.0,57.0,59,68,71,82,80,72,73,69,66,61,68
88,1985,50.0,58.0,74,71,70,80,78,78,78,68,64,56,69
89,1986,48.0,52.0,60,67,71,76,81,76,79,68,63,61,67
90,1987,54.0,57.0,60,63,70,75,80,80,78,75,65,63,68
91,1988,54.0,50.0,62,64,68,78,82,83,86,66,58,50,67
92,1989,58.0,60.0,59,62,75,77,81,77,76,72,67,57,68
93,1990,55.0,73.0,54,69,70,78,78,73,76,71,69,54,68
94,1991,52.0,48.0,69,70,69,79,76,78,81,79,64,63,69
95,1992,60.0,53.0,70,66,69,79,80,77,67,76,67,57,68
96,1993,62.0,51.0,60,60,68,80,84,80,79,71,66,60,68
97,1994,58.0,49.0,60,64,71,79,77,75,81,73,66,56 ),67
98,1995,49.0,54.0,68,64,74,83,81,75,72,69,53,46,66
99,1996,53.0,52.0,58,60,70,76,79,76,76,72,66,56,66
100,1997,49.0,50.0,60,66,75,79,79,78,80,66,69,62,68
101,1998,64.0,65.0,63,82,80,86,85,86,86,79,62,65,75
102,1999,52.0,52.0,71,74,74,82,81 ),77,76,67,65,52,69
103,2000,57.0,44.0,50,60,73,79,75,75,74,72,67,52,65
104,2001,52.0,55.0,57,61,73,75,68,75,72,67,62,51,64
105,2002,50.0,53.0,54,62,70,74,73,70,73,66,56,61,64
106,2003,51.0,57.0,54,65,69,74,77,76,69,65,71,54,65
107,2004,48.0,50.0,58,56,71,70,66,69,71,73,66,53,63
108,2005,51.0,50.0,53,60,63,76,77,74,73,74,60,45,63
109,2006,50.0,59.0,54,62,71,76,78,74,74,71,65,58,66
110,2007,52.0,52.0,50,64,63,71,78,72,76,69,61,59,64
111,2008,49.0,47.0,57,65,70,76,73,76,73,69,61,59,65
112,2009,53.0,56.0,56,60,69,77,78,73,69,69,68,57,65
113,2010,49.0,66.0,66,68,66,73,75,73,73,73,61,56,67
114,2011,42.0,59.0,56 ),58,72,81,76,79,76,69,68,58,66
115,2012,52.0,55.0,64,68,70,77,80,74,77,68,61,55,67
116,2013,49.0,52.0,57,59,65 ],83 ],78,74,74,76,60,56,64 ]
117,2014,50.0,57.0,57,62,68,79,79,78,71,72,67,56,66
118,2015,55.0,60.0,61,74,68,78,81,79,79,67,74,60,70
119,2016,57.0,58.0,64,70,70,77,81,78,85,71,69,57,70
120,2017,50.0,48.0,59,66,72,74,78,81,76,79,63,54,67
121,2018,52.0,55.0,65,65,70,80,77,76,83,70,68,58,68
122,2019,48.0,57.0,61 ],　,　,　,　,　,　,　,　,　,53 ]
