,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1893,27,50,56,48,38,37,63,44,41,46,46,51,46
1,1894,48,54,44,40,54,42,57,69,44,59,66,41,52
2,1895,37,49,37,48,49,31,33,53,35,58,63,37,44
3,1896,48,38,35,33,35,21,30,39,38,38,49,40,36
4,1897,22,32,32,40,44,45,30,33,20,29,35,26,33
5,1898,35,35,37,52,37,40,40,47,52,58,45,51,44
6,1899,54,36,53,49,38,31,39,39,39,47,54,42,43
7,1900,35,38,48,36,41,36,27,53,44,46,39,33,40
8,1901,36,28,50,36,36,24,17,58,51,42,52,45,39
9,1902,44,44,39,34,33,37,33,41,34,58,56,37,40
10,1903,31,37,26,34,40,36,24,51,46,42,49,39,38
11,1904,42,49,41,30,31,24,40,45,31,41,56,42,39
12,1905,33,32,28,34,34,21,25,28,38,54,53,35,34
13,1906,45,23,43,52,28,22,38,38,34,49,43,31,37
14,1907,49,38,38,48,48,33,31,45,35,47,38,54,42
15,1908,41,44,46,42,52,34,41,54,50,47,50,52,46
16,1909,39,37,42,48,54,21,43,45,31,43,36,27,39
17,1910,23,33,37,41,37,13,39,48,24,48,46,24,34
18,1911,36,36,36,45,41,24,44,47,39,53,49,31,40
19,1912,23,36,38,46,48,47,20,53,36,53,40,41,40
20,1913,38,36,52,35,57,25,57,61,49,55,46,32,46
21,1914,44,42,46,47,36,31,58,59,61,46,45,30,46
22,1915,38,32,49,32,57,18,60,54,31,42,39,40,41
23,1916,34,38,46,37,53,36,31,47,46,45,43,51,42
24,1917,34,40,39,45,49,24,55,39,32,31,50,33,39
25,1918,35,40,40,39,37,15,34,43,53,47,31,20,36
26,1919,22,36,36,46,49,18,23,38,45,45,35,27,35
27,1920,23,23,29,43,40,28,46,45,44,52,36,30,37
28,1921,29,37,40,41,42,17,34,47,45,50,60,37,40
29,1922,39,40,50,47,48,48,39,73,47,58,56,51,50
30,1923,31,39,48,32,35,35,37,62,46,43,38,29,40
31,1924,44,25,48,46,36,35,50,53,45,53,47,43,44
32,1925,28,35,65,48,38,27,44,63,41,69,53,43,46
33,1926,44,45,56,61,43,49,53,60,49,52,61,31,51
34,1927,37,33,42,54,59,44,53,41,33,59,54,43,46
35,1928,30,47,54,54,51,31,40,54,45,67,56,37,47
36,1929,40,40,50,59,46,40,49,67,51,61,44,39,49
37,1930,42,47,47,39,47,36,56,53,53,56,48,46,47
38,1931,39,34,51,45,56,42,22,61,44,55,48,40,45
39,1932,44,38,51,50,47,41,57,52,35,58,46,38,47
40,1933,29,54,45,47,48,43,56,59,66,49,58,43,50
41,1934,46,50,48,47,60,44,56,66,47,54,55,47,52
42,1935,50,44,58,46,62,46,50,56,33,60,56,33,50
43,1936,37,46,56,41,46,48,40,41,64,64,52,39,48
44,1937,32,34,50,51,49,40,47,69,49,52,41,46,47
45,1938,36,58,45,54,41,38,53,60,56,48,59,46,49
46,1939,45,45,52,39,55,43,64,72,66,50,61,63,55
47,1940,51,46,55,60,61,53,58,50,47,53,62,57,55
48,1941,46,46,54,61,50,36,42,49,42,64,61,43,49
49,1942,44,44,44,54,43,31,68,55,48,62,62,46,50
50,1943,53,58,56,52,48,34,43,57,43,61,57,59,51
51,1944,50,52,52,48,43,61,55,77,57,54,47,40,54
52,1945,48,44,49,60,56,37,44,67,37,45,69,44,50
53,1946,53,61,40,46,49,30,62,57,56,61,59,38,51
54,1947,33,47,52,65,51,42,55,69,58,62,59,37,53
55,1948,44,54,45,49,44,58,35,62,48,62,56,47,50
56,1949,40,42,48,54,49,33,42,49,48,53,44,34,45
57,1950,39,42,48,46,49,41,46,62,53,49,48,41,47
58,1951,49,42,50,39,51,50,42,62,47,53,54,57,50
59,1952,34,37,39,52,46,30,47,63,44,60,62,48,47
60,1953,40,39,50,56,40,18,38,57,47,61,49,39,44
61,1954,26,43,53,41,37,29,19,61,52,52,63,38,42
62,1955,34,49,38,43,45,31,49,65,46,55,64,64,48
