,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1961,43,42,49,49,37,37,34,33,48,47,46,51,43
1,1962,27,42,45,40,42,20,26,34,45,65,42,43,39
2,1963,16,34,56,32,12,17,28,29,41,57,50,44,34
3,1964,38,35,53,18,44,23,34,48,36,52,69,45,41
4,1965,43,46,54,51,47,31,11,49,43,63,45,31,42
5,1966,42,42,41,36,47,31,30,50,52,48,49,42,42
6,1967,38,40,39,29,45,48,29,55,68 ),50,39,26,42
7,1968,32,38,51,54,48,38 ),20,42 ),38,57,57,33,42
8,1969,24,30,36,40,55,37 ),36,44,49,58,51,40,42
9,1970,43,45,48,34,40,19,24,47,38,45 ),60 ),39,39
10,1971,39,34,53,57,44,16,22,31,45,58,59,35,40
11,1972,36,28 ),39,41,42,33,31,45,47,53 ),31,46,39
12,1973,33 ),37,51,39,41,37,40,39,32,47,54,41,41
13,1974,58,38,43,52,46,44,14,52,40,40,52,37,43
14,1975,33,37,57,31,39,35,36,45,35,42,55,36,40
15,1976,39,44,45,41,39,22,35,29,42,54,49,40,39
16,1977,37,53,　,41,33,28,31,36,42,56,38,42,39 ]
17,1978,31,38,50,46,50,31,51,44,35,46,45,42,43
18,1979,34,29,40,42,52,21,30,41,46,54,35,40,39
19,1980,29,37,33,44,43,24,19,19,44,39,47,29,33
20,1981,37,36,36,42,44,25,29,45,38,42,35,34,37
21,1982,33,34,40,46,45,46,28,42,34,48,31,30,38
22,1983,37,46,28,37,45,30,20,41,29,42,42,37,36
23,1984,35,44,41,44,47,24,41,43,26,46,38,32,38
24,1985,35,26,33,47,33,24,24,46,34,37,38,28,34
25,1986,28,44,42,37,40,26,24,47,29,47,34,30,36
26,1987,31,30,31,37,35,43,24,26,46,46,42,47,36
27,1988,35,41,31,44,43,22,35,41,37,54,45,44,39
28,1989,30,35,41,48,35,34,40,49,33,56,47,40,41
29,1990,29,25,35,42,31,25,35,42 ),31,37,38,29,33
30,1991,35,27,30,30,21,8,14,31,35,37,46,35,28
31,1992,23,35,20,40,41,28,24,25,39,46,31,32,32
32,1993,20,32,37,47,24,24,11,23,26,42,27,32,28
33,1994,31,32,40,38,37,18 ),47,46,40,41,41,27,37
34,1995,29,41,32,31,42,24,23,35,33,44,39,34,34
35,1996,30,32,26,43,45,14,31,26,38,40,26,37,32
36,1997,27,37,38 ),40,34,31,21,32,35,47,31,27,33
37,1998,17,24,32,27,28,19,25,27,35,30,36 ),44,28
38,1999,35,37,22,37 ),48,19,19,17,25,44,36,38,31
39,2000,28,36,45,43,41,22,29,36,36,29,34,41,35
40,2001,29,32,37,42,30,19,37,39,38,39,40,31,34
41,2002,21,44,43,31,27,39,27,36,43,34,35,24,33
42,2003,27,32,37,32,35,28,14,27,48,51,29,33,32
43,2004,32,38,37,48,26,36 ),30,26,25,41,45,36,35
44,2005,19,23,35,45,46 ),32,26,31,37 ),39,40,27,34
45,2006,31,30,40,37,25,23 ),20,29,38 ],50,29,31,32 ]
46,2007,26,36,43,37,44 ),21,24,39,39,43,40,24,35
47,2008,29 ),36 ),42,39,43,13,38,29,24,34,28,32,32
48,2009,25,32 ),33,47,41,30,10,35,43,37,24,25,32
49,2010,27,31,27,32,35,19,23,31 ),31,32 ),42 ),26,29
50,2011,24,34,43,44,24,8,31,28,32,32,32,24,30
51,2012,33,22,33,42,35,13,21,36,26 ),47,25,22,30
52,2013,34,38,40,38 ),51,12,23,37,43,39,31,27,34
53,2014,35 ),30 ),38,35 ),50,15,19,11,29,39 ),33 ),23,29
54,2015,32,26,41,32,38,17,22,33,30,55,26,31,32
55,2016,19,30,42,29,38,18,28,41,20,25,36,32,30
56,2017,35,39,33,37,48,30,27,39,28,27,35,33,34
57,2018,32,35,44,41,35,30,35,44,27,44,44,29,37
58,2019,33,31,38 ],　,　,　,　,　,　,　,　,　,33 ]
