,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1951,6.0,4.7,6.2,6.1,5.2,4.5,4.3,3.5,5.9,5.0,6.6,4.9,5.2
1,1952,6.1,5.3,5.5,5.4,5.7,4.4,3.9,4.0,3.9,5.3,5.4,5.8,5.1
2,1953,6.6,4.4,5.1,4.6,5.5,4.6,4.1,3.9,4.7,4.7,6.4,5.5,5.0
3,1954,5.4,4.6,5.0,6.6,6.3,4.8,4.3,4.6,4.5,5.2,5.6,7.1,5.3
4,1955,6.0,5.8,5.5,5.8,6.0,4.2,4.5,5.0,5.7,6.1,5.3,5.8,5.5
5,1956,5.8,6.0,5.6,5.6,6.2,5.4,4.2,4.1,4.2,5.2,6.3,6.2,5.4
6,1957,5.3,4.4,6.2,5.5,5.4,4.5,4.1,4.1,5.1,5.5,6.0,5.9,5.2
7,1958,6.6,5.8,5.9,6.0,5.1,4.4,4.6,4.6,4.4,4.8,4.7,7.0,5.3
8,1959,5.7,4.4,4.9,6.3,5.5,4.5,3.8,5.0,5.0,5.8,5.7,5.8,5.2
9,1960,6.7,4.3,6.2,6.1,6.2,4.9,3.7,3.9,4.7,6.0,6.0,6.1,5.4
10,1961,4.5,5.0,4.6,5.4,4.8,4.2,3.7,3.6,4.0,5.3,5.0,5.4,4.6
11,1962,5.8,4.4,4.6,5.0,4.0,4.4,3.8,3.9,4.3,4.3,5.1,5.2,4.6
12,1963,5.5,4.7,4.4,4.3,4.9,4.0,3.6,3.4,4.6,4.4,5.4,5.1,4.5
13,1964,5.1,4.7,4.8,4.4,4.2,4.7,3.7,3.7,4.3,4.5,4.9,4.9,4.5
14,1965,4.9,5.6,5.3,4.5,4.6,3.9,3.9,3.3,4.5,4.4,5.9,4.9,4.6
15,1966,5.8,4.9,5.3,4.5,4.9,4.4,3.8,3.4,3.8,5.0,5.1,5.2,4.7
16,1967,4.9,2.9,4.4,5.3,4.0,4.3,3.2,3.0,4.6,4.5,5.5,4.2,4.2
17,1968,5.4,3.9,4.2,4.4,4.7,3.7,3.5,3.6,4.6,4.6,4.9,5.0,4.4
18,1969,3.6,4.4,4.2,3.8,4.7,3.6,2.5,2.9,4.3,4.8,4.9,5.0,4.1
19,1970,4.6,4.3,4.6,4.6,4.6,3.9,3.5,3.7,4.0,4.2,4.7,5.0,4.3
20,1971,5.7,4.6,4.9,5.2,4.7,3.9,3.8,3.7,4.0,4.5,4.7,4.8,4.5
21,1972,5.1,5.1,4.8,4.5,4.9,3.7,3.5,3.3,4.4,4.9,5.8,4.8,4.6
22,1973,4.3,4.6,4.9,5.1,4.7,3.8,3.6,3.1,3.7,4.7,5.0,4.9,4.4
23,1974,6.7,4.4,3.9,5.1,3.9,4.0,3.4,3.4,3.8,4.6,5.4,5.1,4.5
24,1975,3.6,3.9,3.6,4.0,4.6,3.4,2.8,3.1,3.3,3.8,4.4,4.4,3.7
25,1976,4.5,4.5,4.4,4.1,4.1,3.5,3.3,2.7,3.5,4.5,4.8,4.6,4.0
26,1977,3.8,2.9,3.7,4.6,4.1,3.6,3.3,3.2,3.5,4.1,4.3,4.4,3.8
27,1978,4.6,3.4,4.4,4.5,4.1,3.3,3.1,3.3,3.9,4.4,4.7,4.3,4.0
28,1979,4.3,4.6,5.4,4.6,3.7,3.8,3.2,3.3,3.4,4.2,4.9,4.2,4.1
29,1980,5.6,4.2,4.6,4.2,4.0,3.7,3.0,3.6,3.2,4.2,4.3,5.2,4.2
30,1981,5.0,3.7,4.2,4.1,4.6,3.3,3.3,3.7,3.5,4.9,4.9,4.2,4.1
31,1982,4.6 ),3.1,4.0,4.5,4.0,3.7,3.6,3.5,3.9,4.3,5.4,4.0,4.1
32,1983,4.3,4.0,3.9,4.8,4.7,4.0,3.1,3.4,4.0,4.8,4.6,4.6,4.2
33,1984,4.3,4.9,3.8,3.8,3.7,3.9,3.3,3.6,3.4,4.7,4.8,4.6,4.1
34,1985,5.4,4.5,3.5,4.0,3.9,3.4,3.6,3.6,4.1,4.1,4.5,4.5,4.1
35,1986,4.6,3.0,4.6,4.3 ),4.2,3.6,3.3,3.1,3.6,4.6,4.7,5.4,4.1
36,1987,5.0,4.4,4.1 ),4.1,4.4,3.5,2.9,3.2,4.1,4.4,5.4,4.5,4.2
37,1988,3.7,4.0,4.1,3.8,4.2,3.2,3.6,3.7,3.5,4.6,4.5,4.8,4.0
38,1989,4.8,3.7,5.0,5.1,3.9,4.1,3.7,3.7,3.4,4.4,4.5,5.4,4.3
39,1990,4.6,3.6,4.4,4.7,4.2,3.7,3.2,3.1,3.6,3.6,4.7,5.0,4.0
40,1991,5.4,5.3,4.3,4.1,3.8,3.1,3.8,3.7,3.4,3.8,4.0,4.5 ),4.1
41,1992,4.7,5.3,5.0 ),5.2,4.7,3.5,3.6 ),3.7,5.4,4.7,5.9,5.7,4.8
42,1993,5.5,5.8 ),5.4,5.4,4.2,4.3,3.9,4.6,5.2,6.0,6.9,6.5,5.3
43,1994,4.9,7.5,6.0,5.9,6.3,5.0,4.2,4.1,5.3,5.4,6.4,6.3,5.6
44,1995,6.1,5.9,5.2,6.0,5.5,4.3,4.2,3.9,4.9,5.4,6.7,7.1,5.4
45,1996,7.0,5.0,5.7,4.7,5.4,4.4,4.0,4.3,5.1,5.7,6.3,5.8,5.3
46,1997,6.2,5.9,5.6,5.3,5.0,4.8,4.1,4.2,4.6,5.6,6.0,5.2,5.2
47,1998,6.3,5.3,5.9,5.6,5.9,4.8,4.3,4.7,5.2,5.7,6.7,6.3,5.6
48,1999,6.4,5.6 ),5.9,5.0,5.7,4.5,4.0,4.6,4.9,6.2,5.8,6.0,5.4
49,2000,6.1,5.2,6.0,6.5,4.6,4.1,4.0,4.5,4.6,5.3,5.9,6.8,5.3
50,2001,6.2,5.0,6.3,5.2,4.6,4.1,3.8,4.3,4.7,5.7,5.6,6.7,5.2
51,2002,6.2,5.1,5.9,5.1,4.8,5.3,3.9,5.1,4.7,6.0,7.1,5.6 ),5.4
52,2003,6.5,4.1,5.6,5.3,5.1,4.4,3.9,4.1,4.5,5.4,5.5,5.9,5.0
53,2004,6.5,6.4 ),5.7,5.6,5.0,3.9,4.3,4.8,4.8,5.6,6.4 ),6.7,5.5
54,2005,6.4,6.0,5.7,5.8,5.2,4.5,4.3,4.0,4.7,5.2,5.3,6.9,5.3
55,2006,6.8,5.4,6.4,5.9,5.5,4.7,3.7,4.0,4.9,6.1,5.9,5.6,5.4
56,2007,4.7,6.1,5.4 ),5.1,6.1,4.0,4.3,3.7,4.8,5.5,6.2,5.2,5.1
57,2008,5.7,6.0,4.8,4.9,5.3,4.6,4.0,4.3,4.4,5.0,6.1,5.7,5.1
58,2009,6.6,6.6,5.9,5.8,5.8,4.4,4.3,4.1,4.8,6.1,5.6,5.9,5.5
59,2010,5.8,4.7,5.6,6.0,5.6,3.8,4.0,3.8,4.9 ),4.9,6.2,6.5,5.2
60,2011,6.5,5.3,4.6,5.7,5.1,4.0,3.5 ),3.8,5.3,5.5,5.6,6.6,5.1
61,2012,6.5,5.7,5.0,5.5,5.6,4.7,3.6,4.1,4.4,6.0,6.6,6.8,5.4
62,2013,6.1,5.1,6.4,6.1,5.5,3.8,4.4,4.8,5.0,6.1,6.4,6.8,5.5
63,2014,6.0,6.4,5.9 ),5.7,5.6,4.4,3.8,4.2,4.6,5.8,5.6,6.7,5.4
64,2015,6.7,7.4,5.9,5.5,5.3,4.9,4.0,3.8,4.7,7.3,6.0,5.5,5.6
65,2016,5.5,5.3,5.3,5.7 ),5.6,5.5,4.1,5.5,4.2,6.2,6.0,6.6,5.5
