,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1961,　,　,　,　,　,1.8,1.7,1.9,2.0,3.3,2.2,2.0,2.1 ]
1,1962,2.6,2.1,2.4,2.2,1.4,1.3,1.5,1.7,1.6,2.2,2.1,1.9,1.9
2,1963,3.2,2.5,2.6,2.0,1.3,1.6,1.3,1.7,1.6,2.6,2.0,2.0,2.0
3,1964,2.7,2.8,2.5,1.5,1.7,1.4,1.5,2.4,1.7,2.2,2.1,1.5,2.0
4,1965,2.8,2.7,2.7,2.5,1.8,1.2,1.3,1.7,1.9,2.1,2.2,2.4,2.1
5,1966,2.4,2.3,2.7,2.4,2.8,1.9,1.6,2.3,2.2,2.0,1.9,2.0,2.2
6,1967,2.6,2.2,2.3,1.9,1.7,1.7,1.6,1.8,2.4,2.4,2.2,2.3,2.1
7,1968,2.9,3.1,2.3,2.1,2.2,1.6,1.6,2.0,2.0,2.4,2.0,2.1,2.2
8,1969,2.4,2.6,2.3,2.2,2.0,1.9,1.5,2.0,1.8,2.3,2.3,2.3,2.1
9,1970,2.4,2.6,2.5,2.3,2.1,1.5,1.6,2.5,1.7,1.9,2.1,2.5,2.1
10,1971,2.6,2.5,2.6,2.1,1.9,1.2,1.5,3.2,1.6,2.0,2.3,1.9,2.1
11,1972,2.8,2.8,2.8,2.2,2.0,1.5,2.5,1.9,1.9,1.8,2.3,2.3,2.2
12,1973,2.6,2.1,2.3,1.7,2.2,1.6,1.9,2.0,1.6,2.1,2.5,2.6,2.1
13,1974,2.6,2.8,2.5,2.3,2.1,1.6,1.8,2.3,1.9,1.6,2.1,2.0,2.1
14,1975,2.1,2.0,2.2,1.7,1.5,1.1,1.4,1.6,1.3,1.8,1.9,1.7,1.7
15,1976,2.1,1.9,1.7,1.4,1.1,1.0,1.6,1.1,1.6,1.5,1.7,1.8,1.5
16,1977,1.1,1.8,1.8,1.7,1.3,1.1,1.1 ),1.4,1.5,1.6,1.6,1.3,1.4
17,1978,2.0,2.2,2.0,1.6,1.3,1.5,1.8,1.6,1.2,1.8,1.5,1.5,1.7
18,1979,1.4,1.9,1.8,1.9,1.7,1.2,1.1,1.4,1.5,1.8,1.2,1.4,1.5
19,1980,1.6,1.7,1.5,1.8,1.4,1.0,0.8,1.0,1.6,1.6,1.4,2.3,1.5
20,1981,2.2,2.0,1.9,1.6,1.2,1.1,1.3,1.5,1.6,1.6,1.4,1.5,1.6
21,1982,2.0,1.7,1.9,2.0,1.3,1.4,1.0,1.6,1.8,1.6,1.3,1.4,1.6
22,1983,1.6,1.9,1.8,1.6,1.3,1.1,1.1,1.7,1.2,1.3,1.7,1.8,1.5
23,1984,1.7,2.2,2.0,2.0,1.5,1.5,1.6,2.0,1.4,2.2,1.9,1.9,1.8
24,1985,1.9,2.0,2.0,2.0,1.8,1.5,1.3,2.2,1.4,1.7,1.9,1.9,1.8
25,1986,2.1,2.2,2.0,1.7,1.7,1.4,1.3,1.8,1.3,1.8,1.4,1.9,1.7
