,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1911,1.9,2.0,2.0,1.9,1.4,1.3,1.4,1.9,1.4,1.8,2.1,2.0,1.8
1,1912,2.2,2.1,1.9,1.8,1.7,1.3,1.2,1.4,1.6,1.8,1.8,2.1,1.7
2,1913,2.4,2.4,2.1,1.5,1.8,1.4,1.3,1.4,1.5,1.8,1.8,2.0,1.8
3,1914,2.2,1.6,1.9,1.9,1.5,1.3,1.4,1.8,1.7,1.7,1.8,1.7,1.7
4,1915,2.3,2.1,1.9,1.5,1.6,1.2,1.2,1.5,1.8,1.7,1.6,1.9,1.7
5,1916,2.0,1.9,2.1,1.6,1.2,1.5,1.2,1.3,1.4,1.5,1.7,1.9,1.6
6,1917,2.1,1.9,1.9,1.8,1.4,1.0,1.0,1.2,1.2,1.5,1.7,1.8,1.5
7,1918,1.9,1.7,2.1,1.5,1.4,1.0,1.8,1.8,1.6,1.5,1.7,1.7,1.6
8,1919,1.7,1.6,2.0,1.6,1.3,1.0,0.9,1.2,1.3,1.5,1.6,1.9,1.5
9,1920,1.9,1.8,1.6,1.6,1.7,1.2,1.4,2.0,1.3,1.7,1.4,1.9,1.6
10,1921,1.9,1.9,2.0,1.6,1.3,1.0,1.3,1.3,1.2,1.5,1.6,1.7,1.5
11,1922,1.7,1.9,1.9,1.7,1.5,1.2,1.6,1.3,1.4,1.7,1.8,2.2,1.7
12,1923,1.8,1.9,1.8,1.8,1.4,1.2,1.3,1.3,1.6,1.6,1.7,1.7,1.6
13,1924,1.8,1.8,1.8,1.5,1.5,1.2,1.2,1.5,1.4,1.7,1.8,1.8,1.6
14,1925,1.9,1.9,2.1,1.7,1.5,1.1,1.1,1.5,1.7,1.6,1.5,1.9,1.6
15,1926,1.8,1.9,1.9,1.9,1.5,1.3,1.1,1.1,1.2,1.5,1.7,1.9,1.6
