,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1937,42,42,46,53,38,57,32,48,47,50,39,40,45
1,1938,49,48,50,52,38,39,27,56,50,43,46,43,45
2,1939,47,42,51,57,39,39,51,46,40,52,48,42,46
3,1940,52,49,54,53,54,39,27,54,36,62,48,38,47
4,1941,48,58,50,55,51,54,24,27,45,54,54,45,46
5,1942,51,49,52,59,50,53,46,35,41,50,49,36,48
6,1943,56,44,53,54,40,50,57,44,31,44,52,50,48
7,1944,51,46,41,45,45,33,40,59,48,41,44,50,45
8,1945,54,56,55,56,43,38,33,43,47,36,49,41,45
9,1946,52,51,49,58,45,49,38,54,58,50,47,55,50
10,1947,46,49,48,49,56,30,43,46,41,47,46,44,45
11,1948,44,54,56,52,56,32,35,46,34,50,52,39,46
12,1949,49,37,50,45,53,34,32,48,48,49,47,32,44
13,1950,48,49,61,45,52,24,40,53,37,48,41,37,44
14,1951,49,45,46,49,50,42,44,57,45,54,41,41,47
15,1952,41,49,52,50,51,41,30,25,34,48,45,38,42
16,1953,40,57,41,48,42,31,35,33,42,57,28,37,40
17,1954,34,45,41,47,42,29,22,41,36,45,50,38,39
18,1955,39,51,39,56,29,46,55,44,29,33,47,45,43
19,1956,40,44,43,55,52,36,28,36,47,42,47,42,42
20,1957,45,41,47,56,54,40,31,36,39,51,54,44,44
21,1958,51,39,61,56,51,49,39,30,29,45,51,41,45
22,1959,42,44,44,56,43,29,39,41,39,47,43,39,42
23,1960,46,52,45,49,36,46,40,47,47,44,43,47,45
24,1961,49,57,58,56,55,47,39,44,49,36,45,52,49
25,1962,54,47,57,54,59,41,39,43,33,54,44,47,48
26,1963,46,50,55,52,51,37,33,40,51,48,53,39,46
27,1964,43,50,46,44,50,41,33,26,35,53,43,48,42
28,1965,46,60,53,53,54,48,31,49,48,56,49,43,49
29,1966,56,54,55,54,51,37,35,37,41,49,51,55,47
30,1967,49,64,51,56,51,47,47,45,29,53,49,50,49
31,1968,54,63,58,46,33,46,52,30,48,45,55,39,47
32,1969,53,49,55,47,58,45,43,42,60,61,37,46,50
33,1970,52,52,55,62,58,55,47,44,53,58,44,56,53
34,1971,43,50,57,58,46,45,43,47,39,47,65,50,49
35,1972,38,56,54,48,53,52,53,49,48,56,49,51,51
36,1973,50,56,48,60,58,39,51,47,38,53,53,58,51
37,1974,53,39,46,54,58,30,33,42,45,45,56,49,45
38,1975,57,44,47,55,53,30,40,63,49,52,44,48,48
39,1976,52,50,55,63,59,37,55,31,40,53,60,52,50
40,1977,66,46,48,51,46,47,47,28,51,60,43,48,48
41,1978,48,53,56,52,53,44,66,64,47,55,51,51,54
42,1979,53,51,55,46,50,42,41,61,48,53,49,55,50
43,1980,51,66,62,50,54,54,23,23,40,50,57,48,47
44,1981,63,45,57,56,47,29,39,45,52,56,49,45,48
45,1982,48,56,56,56,48,47,52,44,52,68,52,55,52
46,1983,58,43,54,57,56,33,28,42,48,60,55,56,48
47,1984,61,52,58,55,41,44,41,64,50,59,59,48,52
48,1985,64,44,50,48,51,46,40,62,45,52,43,53,50
49,1986,44,42,40,45,44,41,26,43,42,38,46,46,41
50,1987,43,45,46,58,49,44,31,20,40,51,49,44,43
51,1988,39,54,46,48,41,32,15,37,26,46,42,47,39
52,1989,40,40,39,45,48,38,49,42,21,40,38,45,41
53,1990,47,32,49,47,53,39,36,51,33,52,39,34,43
54,1991,42,44,38,61,53,44,25,40,39,25,47,39,41
55,1992,39,39,42,38,44,38,42,35,39,43,43,34,40
56,1993,41,36,49,42,42 ),30,22,37,39,49,48,40 ),39
57,1994,46,39,50,57,48,40,44,45,33,42,45,49,45
58,1995,46,51,40,47,42,31,42,29,46,50,53,50,43
59,1996,51,49,41,46,37,32,30,41,42,48,43,51,42
60,1997,44,49,55,48,40,34,52,36,25,49,52,48,44
61,1998,31 ),44,55,46,45,31,32,25,37,40,38,44,39
62,1999,40,38,38,43 ),56,44,31,45,34 ),44,49,39,42
63,2000,36,42,45,46,36,41,36,39,33,48,34,40,40
64,2001,38,41,44,55,37,33,31,35,35,44,50,42,40
65,2002,44,55,39,53,43,46,24,25,42,47,45,42,41
66,2003,39 ),39,41,45,54,32,14,21,29,58,46,31,37
67,2004,45 ),53 ),50,49,39,41,46,48 ),33,36,38,48,44
68,2005,43 ),34 ),44,46,39,36,27,41,40,47 ),54,53 ),41
69,2006,44,41,51,35,48,33,19,54,46,41,42,41,41
70,2007,42,52,36,40,41,47,31,48,36 ),52,42,36,42
71,2008,47 ),41,46,44,42,39,33,34,52,52,48,50,43
72,2009,41,42,52,53,45,33,31,25,42,49,37,38,40
73,2010,42,43,40,37,36,40,25,46,45,38,43,36 ),39
74,2011,54,48,48,43,37,38,33 ),42,34,48 ),44,39,42
75,2012,46,46,35,47,41,34,36,46 ),49,50,32,44,42
76,2013,45,49,45,47,38,41,26,46,43,27,47,41,41
77,2014,41,51,46,66,51,34,42,22,53,57,45,41,45
78,2015,34,36,46,50,57,42,37,30,40,53,35,47,42
79,2016,45,42,52,41,56,33,36,47,28,50,36,48,43
80,2017,44,37,45,54,48,44,44,23,46,32,42,48,42
81,2018,48,51,49,41,40,34,37,34,39,54,47,43,42
82,2019,42,40,49 ],　,　,　,　,　,　,　,　,　,43 ]
