,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1953,199.0,291.0,47,30,0,--,--,--,--,--,365,220,567 ]
1,1954,262.0,117.0,77,4,--,--,--,--,--,0,77,289,1045
2,1955,472.0,215.0,138,12,--,--,--,--,--,7,59,169,1203
3,1956,319.0,193.0,117,28,--,--,--,--,--,3,228,481,892
4,1957,279.0,311.0,163,21,--,--,--,--,--,28,49,242,1486
5,1958,280.0,182.0,191,12,--,--,--,--,--,--,28,116,984
6,1959,403.0,123.0,56,21,--,--,--,--,--,0,245,441,747
7,1960,437.0,221.0,115,47,--,--,--,--,--,0,119,314,1506
8,1961,576.0,206.0,93,16,--,--,--,--,--,0,93,275,1324
9,1962,352.0,278.0,175,1,--,--,--,--,0,0,274,231,1174
10,1963,174.0,219.0,79,21,0,--,--,--,--,0,95,248,998
11,1964,279.0,272.0,49,9,--,--,--,--,--,37,74,357,952
12,1965,348.0,372.0,177,70,--,--,--,--,--,--,156,341,1435
13,1966,459.0,223.0,170,1,0,--,--,--,--,--,75,572,1350
14,1967,443.0,290.0,152,6,--,--,--,--,--,0,145,275,1538
15,1968,500.0,270.0,122,0,--,--,--,--,--,1,75,311,1312
16,1969,601.0,258.0,153,13,0,--,--,--,0,0,196,587,1412
17,1970,534.0,341.0,346,15,--,--,--,--,--,16,193,398,2019
18,1971,385.0,119.0,211,9,0,--,--,--,--,0,77,375,1331
19,1972,235.0,172.0,62,38,0,--,--,--,--,0,95,252,959
20,1973,191.0,288.0,202,0,0,--,--,--,--,0,187,437,1028
21,1974,419.0,252.0,129,23,0,--,--,--,--,0,177,573,1447
22,1975,438.0,250.0,67,5,--,--,--,--,--,0,43,448,1510
23,1976,467.0,167.0,116,22,--,--,--,--,--,3,211,428,1263
24,1977,579.0,269.0,115,12,0,--,--,--,--,0,40,237,1617
25,1978,452.0,325.0,153,11,--,--,--,--,0,7,16,224,1218
26,1979,313.0,243.0,113,29,--,--,--,--,--,7,101,221,945
27,1980,355.0,438.0,150,17,--,--,--,--,--,0,87,275,1289
28,1981,520.0,296.0,208,12,--,--,--,--,0,8,259,212,1398
29,1982,414.0,425.0,161,30,--,--,--,--,--,0,39,353,1509
30,1983,363.0,357.0,130,0,--,--,--,--,--,28,90,305,1242
31,1984,413.0,352.0,211,47,--,--,--,--,--,0,47,183,1446
32,1985,413.0,228.0,136,2,0,--,--,--,--,0,243,415,1009
33,1986,438.0,346.0,66,10,--,--,--,--,--,6,141,171,1518
34,1987,438.0,307.0,121,88,0,--,--,--,--,0,109,310,1272
35,1988,475.0,528.0,129,5,0,--,--,--,--,0,101,329,1556
36,1989,151.0,135.0,70,6,0,--,--,--,--,2,46,327,792
37,1990,581.0,104.0,74,26,--,--,--,--,--,--,71,217,1160
38,1991,327.0,261.0,150,5,0,--,--,--,--,0,146,345,1031
39,1992,265.0,286.0,55,1,0,--,--,--,0,0,72,312,1098
40,1993,254.0,298.0,85,14,--,--,--,--,--,0,74,349,1035
41,1994,398.0,233.0,253,4,--,--,--,--,--,0,131,413,1311
42,1995,382.0,161.0,57,15,--,--,--,--,--,0,105,322,1159
43,1996,458.0,350.0,119,43,--,--,--,--,--,4,138,283,1397
44,1997,264.0,250.0,173,6,0,--,--,--,--,20,2,224,1118
45,1998,452.0,187.0,136,2,--,--,--,--,--,0,232,380,1023
46,1999,422.0,333.0,113,4,--,--,--,--,--,3,130,238,1484
47,2000,303.0,289.0,149,12,--,--,--,--,--,0,126,357,1124
48,2001,387.0,268.0,78,1,--,--,--,--,0,--,114,420,1217
49,2002,228.0,196.0,93,0,--,--,--,--,--,0,258,433,1051
50,2003,299.0,259.0,78,1,0,--,--,--,--,0,25,185,1328
51,2004,307.0,274.0,142,14,--,--,--,--,--,13,38,336,947
52,2005,448.0,332.0,241,2,0,--,--,--,--,--,138,362,1410
53,2006,312.0,196.0,168,27,--,--,--,--,--,--,63,206,1203
54,2007,234.0,158.0,160,18,--,--,--,--,--,--,101,184,839
55,2008,336.0,228.0,38,--,--,--,--,--,--,--,80,246,887
56,2009,286.0,235.0,126,1,--,--,--,--,--,1,102,246,974
57,2010,331.0,184.0,214,25,--,--,--,--,--,7,40,201,1103
58,2011,420.0,142.0,210,24,--,--,--,--,--,×,82,349,1044
59,2012,290.0,216.0,79,30,--,--,--,--,--,--,98,306,1046 ]
60,2013,268.0,228.0,124,27,--,--,--,--,--,--,99,258,1051
61,2014,317.0,130.0,118,24,--,--,--,--,--,--,41,387,946
62,2015,230.0,167.0,141,3,--,--,--,--,--,--,35,195,969
63,2016,258.0,210.0,125,18,--,--,--,--,--,2,171,235,841
64,2017,160.0,173.0,90,4,--,--,--,--,--,--,169,324,835
65,2018,259.0,202.0,59,25,--,--,--,--,--,--,104,310,1038
66,2019,253.0,141.0,26 ],　,　,　,　,　,　,　,　,　,834 ]
