,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1951,2.6,3.0,4.2,3.3,3.6,3.6,3.2,2.5,2.6,2.2,2.5,2.6,3.0
1,1952,3.1,3.3,3.4,3.2,3.7,3.7,3.1,2.1,2.4,2.8,2.6,2.6,3.0
2,1953,2.8,3.1,3.3,2.8,3.7,4.2,4.3,2.8,2.7,2.2,2.9,3.1,3.2
3,1954,2.5,2.8,3.2,3.0,4.0,4.2,3.7,2.9,3.3,2.7,2.7,3.2,3.2
4,1955,3.0,4.1,3.7,3.4,4.6,3.5,3.1,2.8,2.7,3.0,3.0,3.4,3.4
5,1956,3.1,3.4,3.2,3.8,4.7,3.5,3.2,2.5,2.2,2.9,3.2,2.7,3.2
6,1957,3.1,3.3,3.9,3.5,3.8,3.7,3.6,3.0,2.7,2.8,3.1,2.9,3.3
7,1958,3.9,3.3,4.3,3.3,3.5,3.3,3.5,2.6,2.3,2.4,2.2,3.4,3.2
8,1959,3.3,2.7,2.8,4.3,3.9,3.9,3.0,2.6,2.9,2.6,2.6,2.8,3.1
9,1960,2.8,3.5,3.0,3.4,3.8,3.6,2.7,3.0,2.6,2.3,2.6,2.7,3.0
10,1961,2.4,2.9,2.8,3.5,3.4,2.9,2.8,2.1,2.0,2.5,2.2,1.8,2.6
11,1962,2.6,2.0,3.5,3.0,2.9,2.6,2.5,2.3,2.2,1.9,2.2,2.4,2.5
12,1963,2.2,2.2,2.2,3.0,3.4,3.2,2.7,2.0,2.2,2.2,2.7,2.1,2.5
13,1964,2.1,2.1,2.4,2.8,3.1,2.9,2.3,3.0,2.1,1.8,2.1,2.2,2.4
14,1965,2.0,2.9,2.9,2.6,2.9,2.6,2.6,2.4,2.5,1.8,2.9,2.5,2.6
15,1966,2.9,3.1,2.9,2.6,2.9,3.0,2.5,2.4,1.9,1.8,2.6,1.9,2.5
16,1967,2.5,2.0,2.6,2.9,2.6,2.5,2.4,1.9,1.9,1.9,2.5,1.7,2.3
17,1968,2.1,1.4,2.5,1.9,3.0,2.9,2.3,2.3,2.2,1.7,2.1,2.2,2.2
18,1969,2.1,2.1,2.5,2.0,3.1,2.6,2.6,2.0 ),1.9,2.0,2.4,2.4,2.3
19,1970,1.6,2.8,2.8,2.1,2.5,2.4,2.6,2.4,2.3,2.0,2.0,2.3,2.3
20,1971,2.0,2.0,2.5,2.7,3.2,2.7,2.3,2.2,2.1,2.0,2.0,2.5,2.4
21,1972,1.9,2.7,2.1,2.4,2.7,2.7,2.6,2.2,2.4,2.4,2.8,2.2,2.4
22,1973,1.6,2.7,2.3,3.0,2.8,2.4,2.5,1.9,1.8,1.8,2.2,2.4,2.3
23,1974,1.9,2.0,2.2,2.8,2.6,3.1,2.4,1.9,2.1,2.2,2.5,2.2,2.3
24,1975,1.6,2.0,1.8,2.0,2.1,2.2,1.8,1.6,1.5,1.2,1.6,1.1,1.7
25,1976,1.6,1.6,1.8,1.9,2.2,2.2,2.0,1.5,1.5,1.7,1.9,1.5,1.8
26,1977,1.3,1.6,1.9,2.2,2.0,2.5,2.2,1.7,1.6,1.7,1.6,1.6,1.8
27,1978,1.6,1.6,1.8 ),2.2,2.2,1.9,2.0,1.8,1.6,1.6,1.7,1.7,1.8
28,1979,2.1,2.1,1.9,1.9,2.2,2.1,2.0,1.9,1.2,1.3,1.7,1.5,1.8
29,1980,2.0,1.9,2.3,1.9,2.5,2.1,1.8,1.8,1.6,1.8,1.9,1.6,1.9
30,1981,1.5,1.6,2.2,1.8,2.4,2.3,2.0,1.9,1.5,2.1,2.1,1.8,1.9
31,1982,2.1,1.3,2.2,2.0,2.3,2.1,2.3,2.2,1.4,1.7,1.8,1.7,1.9
32,1983,1.8,1.9,1.4,2.8,2.6,2.5,2.3,1.7,1.3,1.7,1.3,1.5,1.9
33,1984,1.5,1.6,2.1,1.8,2.3,2.5,2.2,2.3,1.7,2.3,2.3,1.7,2.0
34,1985,2.1,2.3,2.0,2.1,2.4,2.4,2.2,2.2,1.7,2.1,2.0,1.9,2.1
35,1986,2.1,1.4,2.3,2.5,2.5,2.3,2.5,2.1,1.8,1.5,2.4,2.0,2.1
