,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1953,--,--,--,--,--,--,--,--,--,--,--,--,×
1,1954,1,0,--,--,--,--,--,--,--,--,--,--,1
2,1955,0,0,--,--,--,--,--,--,--,--,--,--,0
3,1956,27,2,0,--,--,--,--,--,--,--,--,0,29
4,1957,0,2,0,--,--,--,--,--,--,--,--,0,2
5,1958,0,0,0,--,--,--,--,--,--,--,0,--,0
6,1959,23,0,--,--,--,--,--,--,--,--,--,--,23
7,1960,0,0,--,--,--,--,--,--,--,--,--,21,0
8,1961,1,0,0,--,--,--,--,--,--,--,--,0,22
9,1962,3,0,0,0,--,--,--,--,--,--,--,0,3
10,1963,46,16,0,0,--,--,--,--,--,--,0,0,62
11,1964,0,1,--,--,--,--,--,--,--,--,--,0,1
12,1965,0,0,0,--,--,--,--,--,--,--,--,0,0
13,1966,0,0,--,--,--,--,--,--,--,--,--,0,0
14,1967,28,2,--,--,--,--,--,--,--,--,--,15,30
15,1968,0,4,--,--,--,--,--,--,--,--,--,0,19
16,1969,0,4,0,0,--,--,--,--,--,--,--,0,4
17,1970,1,0,0,0,--,--,--,--,--,--,0,--,1
18,1971,2,35,0,--,--,--,--,--,--,--,0,0,37
19,1972,0,0,1,0,--,--,--,--,--,--,0,0,1
20,1973,0,0,0,--,--,--,--,--,--,--,--,2,0
21,1974,--,2,0,--,--,--,--,--,--,--,--,--,4
22,1975,0,1,--,0,--,--,--,--,--,--,--,--,1
23,1976,1,0,0,--,--,--,--,--,--,--,0,1,1
24,1977,1,13,13,--,--,--,--,--,--,--,0,0,28
25,1978,2,17,0,--,--,--,--,--,--,--,0,--,19
26,1979,--,0,0,--,--,--,--,--,--,--,--,--,0
27,1980,0,0,--,--,--,--,--,--,--,--,--,1,0
28,1981,0,10,--,--,--,--,--,--,--,--,--,3,11
29,1982,2,--,--,0,--,--,--,--,--,--,--,0,5
30,1983,1,0,0,--,--,--,--,--,--,--,--,0,1
31,1984,0,2,0,--,--,--,--,--,--,--,--,0,2
32,1985,3,0,--,--,--,--,--,--,--,--,--,9,3
33,1986,6,0,0,--,--,--,--,--,--,--,--,0,15
34,1987,1,1,--,--,--,--,--,--,--,--,--,--,2
35,1988,0,2,--,--,--,--,--,--,--,--,0,0,2
36,1989,0,0,0,--,--,--,--,--,--,--,--,--,0
37,1990,0,--,--,--,--,--,--,--,--,--,--,--,0
38,1991,--,3,--,--,--,--,--,--,--,--,--,0,3
39,1992,0,0,--,--,--,--,--,--,--,--,--,--,0
40,1993,0,--,--,--,--,--,--,--,--,--,--,0,0
41,1994,0,0,--,--,--,--,--,--,--,--,--,--,0
42,1995,0,0,0,--,--,--,--,--,--,--,--,0,0
43,1996,0,0,--,--,--,--,--,--,--,--,--,0,0
44,1997,0,0,--,--,--,--,--,--,--,--,--,--,0
45,1998,4,0,--,--,--,--,--,--,--,--,--,--,4
46,1999,--,2,--,--,--,--,--,--,--,--,--,0,2
47,2000,1,0,--,--,--,--,--,--,--,--,--,--,1
48,2001,3,0,0,--,--,--,--,--,--,--,--,0,3
49,2002,0,--,--,--,--,--,--,--,--,--,--,--,0
50,2003,0,--,--,--,--,--,--,--,--,　,　,　,0
51,2004,　,　,　,　,　,　,　,　,　,　,　,　,×
52,2005,　,　,　,　,　,　,　,　,　,　,　,　,　
53,2006,　,　,　,　,　,　,　,　,　,　,　,　,　
54,2007,　,　,　,　,　,　,　,　,　,　,　,　,　
55,2008,　,　,　,　,　,　,　,　,　,　,　,　,　
56,2009,　,　,　,　,　,　,　,　,　,　,　,　,　
57,2010,　,　,　,　,　,　,　,　,　,　,　,　,　
58,2011,　,　,　,　,　,　,　,　,　,　,　,　,　
59,2012,　,　,　,　,　,　,　,　,　,　,　,　,　
60,2013,　,　,　,　,　,　,　,　,　,　,　,　,　
61,2014,　,　,　,　,　,　,　,　,　,　,　,　,　
62,2015,　,　,　,　,　,　,　,　,　,　,　,　,　
63,2016,　,　,　,　,　,　,　,　,　,　,　,　,　
64,2017,　,　,　,　,　,　,　,　,　,　,　,　,　
65,2018,　,　,　,　,　,　,　,　,　,　,　,　,　
66,2019,　,　,　,　,　,　,　,　,　,　,　,　,　
