,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1946,　,　,　,　,　,　,　,　,　,×,28,36,32 ]
1,1947,35,45,47,34,54,44,40,38,44,45,33,30,41
2,1948,34,27,56,43,44,42,32,58,35,40,35,21,40
3,1949,29,31,44,50,46,44,43,47,45,46,26,24,41
4,1950,24,49,45,58,48,45,48,52,32,46,33,24,43
5,1951,28,39,45,38,46,39,44,50,42,38,29,35,40
6,1952,28,41,44,45,54,47,35,39,46,47,30,28,41
7,1953,33,40,43,48,41,43,35,54,55,55,14,21,41
8,1954,25,37,44,52,39,40,46,25,36,50,36,23,38
9,1955,33,29,44,46,36,48,56,43,50,33,28,31,41
10,1956,37,51,51,55,63,40,25,37,57,46,29,28,44
11,1957,29,48,54,55,65,36,39,31,46,42,41,23,43
12,1958,30,31,41,52,51,46,45,47,48,42,34,28,42
13,1959,29,39,49,52,48,36,29,48,43,52,23,21,40
14,1960,32,37,43,56,40,47,45,51,54,55,39,39,45
15,1961,24,44,48,44,53,48,45,43,48,41,39,37,44
16,1962,41,52,41,53,53,44,37,27,36,58,28,38,42
17,1963,43,55,54,42,61,41,31,33,52,49,42,20,44
18,1964,39,48,54,47,54,41,31,23,46,47,28,28,41
19,1965,30,34,46,51,45,47,32,43,42,55,23,27,41
20,1966,32,30,39,38,46,39,35,31,44,42,33,34,37
21,1967,33,40,50,48,44,36,41,47,41,49,23,35,41
22,1968,40,63,51 ),51,36,59,46,41,49,51,38,31,47
23,1969,34,45,53,50,41,38,49,34,56,47,37,22,43
24,1970,36,36,47,61,49,50,45,45,57,52,37,29,46
25,1971,45,50,51,61,45,50,31,49,51,48,33,25,46
26,1972,41,48,69,58,46,50,51,54,53,52,32,23,49
27,1973,43,37,54,52,50,53,43,49,53,38,27,35,46
28,1974,51,54,56,44,54,37,52,46,42,40,36,27,45
29,1975,38,48,48,48,39,41,20,44,48,50,48,40,42
30,1976,33,44,50,52,55,40,50,48,49,48,21,33,45
31,1977,39,41,40,36,47,46,37,41,46,46,30,18,40
32,1978,35,40,55,34,46,43,47,53,60,41,40,29,44
33,1979,27,42,47,44,48,42,45,54,52,43,35,29,43
34,1980,35,39,44,36,47,42,36,35,50,43,43,31,40
35,1981,40,40,47,49,42,34,40,37,55,56,24,28,41
36,1982,38,47,46,51,46,52,47,41,56,63,29,22,46
37,1983,36,43,57,58,46,29,34,49,49,44,39,31,43
38,1984,45,44,59,62,52,47,42,54,60,45,39,43,50
39,1985,47,42,44,47,61,52,41,55,56,47,42,37,48
40,1986,41,55,46,44,41,56,32,48,55,51,21,31,44
41,1987,24,31,34,42,49,52,33,22,42,49,25,32,37
42,1988,23,44,50,42,45,38 ),42,38,41,43,40,16,39
43,1989,30,43,43,41,45,43,45,52,29,40,29,26,40
44,1990,37,43,61,49,49 ),35,45,38,43,56,34,25,43
45,1991,38,38 ),37,46,59,46,33,42,48,34,29,25,41
46,1992,30,42,53,36,43,27,28,29,43,49,29,25,36
47,1993,28,27,54,42,33,24,40,37,41 ),35,34,25,35
48,1994,43,28,46,48,45,47,36,36,38,50,35,24,40
49,1995,38,56,63,38,31,33,31,26,52,37,25,37,38
50,1996,27,45,43 ),43,32,36,19,38,42,40,25,28,35
51,1997,40,37,47,46,31,37,42,23,40,36,30,27,37
52,1998,23 ),42,49,49,48,39,26 ),24,44,44,25,23,37
53,1999,29,39,36,44,40,47,29,46,45,39,34,31,39
54,2000,35,47 ),36,32,35,38,29,45,33,36,20,26,35
55,2001,43,24,44,50,46,43,23,41,36,39,30,18,37
56,2002,36,42,37,47,52,43,22,23,48,37,19,25,36
57,2003,32,47,52,41,54,44,37,31,41,42,34,23,40
58,2004,37,30,38,45,40,41,38,41,41,42,31,16,38
59,2005,35,37,38,34,37,43,29,43,46,49,35,40,39
60,2006,34,26,28,34,52,27,40,40,53 ),51,27,25,37
61,2007,26,37,43,45,40 ),48,43,40,35,45,37,21,39
62,2008,28,42,48,47,40 ),43,30,42,52,41,34,23,40
63,2009,28,33,40,55,53,27,22,35,51,35,25 ),34,37
64,2010,25,31,32,33,41,44,21,36,45,42,30,24,34
65,2011,26,46,50,41,35,35,30,50,32,32 ),36,21,37
66,2012,27,28,41,41,45,46,43,37,41,40 ),25,21 ),37
67,2013,33,37,35,30,33,45,42,36,38,33,30,30,36
68,2014,19,48,48 ),66,41,41,50,41,55,41,33,23,43
69,2015,29,44,42,49,51,31,39,38,39,41,37,25,39
70,2016,25,31,52,43,52,31,41,50,38,34,19,24,38
71,2017,32,32,55,49,43,36,44,34,48,41,26,30,40
72,2018,31,45,43,44,47,29,35,25,45,44,30,15,36
73,2019,26,30,42 ],　,　,　,　,　,　,　,　,　,31 ]
