,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1953,45,56,10,3,0,--,--,--,--,--,45,40,114 ]
1,1954,81,34,38,1,--,--,--,--,--,--,6,54,239
2,1955,82,42,27,10,--,--,--,--,--,0,0,16,221
3,1956,60,106,42,1,--,--,--,--,--,1,35,123,225
4,1957,42,43,23,1,--,--,--,--,--,--,8,39,268
5,1958,79,74,16,5,--,--,--,--,--,0,8,32,221
6,1959,42,15,6,1,--,--,--,--,--,0,26,27,104
7,1960,35,33,5,5,--,--,--,--,--,0,9,48,131
8,1961,53,35,2,1,--,--,--,--,--,0,11,19,148
9,1962,70,48,32,1,--,--,--,--,0,0,64,22,181
10,1963,90,61,99,16,--,--,--,--,--,0,12,23,352
11,1964,35,73,17,0,--,--,--,--,--,0,20,42,160
12,1965,102,64,29,4,--,--,--,--,--,0,1,43,261
13,1966,65,42,22,0,--,--,--,--,--,0,19,128,173
14,1967,56,57,29,0,--,--,--,--,--,0,7,133,289
15,1968,79,90,8,0,--,--,--,--,--,0,25,25,317
16,1969,104,31,15,2,--,--,--,--,0,0,20,35,202
17,1970,156,29,19,0,--,--,--,--,--,1,19,35,259
18,1971,107,48,44,0,0,--,--,--,--,0,10,46,254
19,1972,43,43,4,8,0,--,--,--,--,0,5,27,154
20,1973,25,32,74,0,--,--,--,--,--,--,25,74,163
21,1974,107,131,29,1,--,--,--,--,--,0,17,97,367
22,1975,128,137,41,0,--,--,--,--,--,0,6,195,420
23,1976,110,48,30,1,--,--,--,--,--,0,40,158,390
24,1977,219,75,13,0,--,--,--,--,--,0,12,56,505
25,1978,59,188,41,0,--,--,--,--,--,0,3,88,356
26,1979,58,76,42,15,0,--,--,--,--,0,16,58,282
27,1980,111,114,14,4,0,--,--,--,--,0,15,97,317
28,1981,178,86,15,0,--,--,--,--,--,0,29,61,391
29,1982,120,96,22,0,--,--,--,--,--,0,20,76,328
30,1983,70,137,37,0,--,--,--,--,--,1,18,145,340
31,1984,126,59,20,9,--,--,--,--,0,0,0,52,378
32,1985,169,47,36,0,--,--,--,--,--,0,48,118,304
33,1986,113,80,16,0,--,--,--,--,--,0,4,30,375
34,1987,88,93,27,3,0,--,--,--,--,0,46,57,245
35,1988,40,105,28,0,0,--,--,--,--,0,25,46,276
36,1989,50,23,29,0,--,--,--,--,--,0,9,79,173
37,1990,130,30,11,5,--,--,--,--,--,--,7,36,264
38,1991,100,150,28,1,0,--,--,--,--,0,19,78,322
39,1992,148,79,14,0,--,--,--,--,--,--,14,72,338
40,1993,97,115,14,0,--,--,--,--,--,0,9,35,312
41,1994,145,62,107,4,--,--,--,--,--,0,21,56,362
42,1995,184,110,39,2,--,--,--,--,--,0,26,113,412
43,1996,105,97,50,13,--,--,--,--,--,0,16,78,404
44,1997,91,64,49,1,--,--,--,--,--,0,0,33,299
45,1998,151,62,23,0,--,--,--,--,--,--,42,62,269
46,1999,153,130,16,0,--,--,--,--,--,0,32,105,403
47,2000,130,151,41,0,--,--,--,--,--,0,20,88,459
48,2001,143,90,63,2,--,--,--,--,--,--,18,78,406
49,2002,180,95,41,--,--,--,--,--,--,0,45,115,412
50,2003,114,117,20,0,0,--,--,--,--,0,0,20,411
51,2004,143,103,50,5,--,--,--,--,--,0,1,46,321
52,2005,173,173,93,0,--,--,--,--,--,--,36,233,486
53,2006,179,111,100,8,--,--,--,--,--,--,6,98,667
54,2007,84 ],88 ),67,--,--,--,--,--,--,--,28,110,343 ]
55,2008,132,179,12,--,--,--,--,--,--,--,25 ),96,461
56,2009,163,118,68,--,--,--,--,--,--,--,35,124,470
57,2010,211,146,96,--,--,--,--,--,--,--,12,159,612
58,2011,208,104,117,8,--,--,--,--,--,--,14,120,608
59,2012,137,117,51,19,--,--,--,--,--,--,15,165,458
60,2013,162,145,85,--,--,--,--,--,--,--,40,92,572
61,2014,159,94,63,--,--,--,--,--,--,--,5,141,448
62,2015,127,101,88,--,--,--,--,--,--,--,6,64,462
63,2016,149,110,32,2,--,--,--,--,--,--,53,110,363
64,2017,90,59,27,1,--,--,--,--,--,--,45,131,340
65,2018,210,140,13,--,--,--,--,--,--,--,15,149,539
66,2019,115,66,9 ],　,　,　,　,　,　,　,　,　,354 ]
