,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1935,106.5,54.8,166.4,98.0,85.4,91.8,210.7,306.3,230.0,192.1,154.6,172.6,1869.2
1,1936,139.4,114.2,86.1,94.2,47.8,85.8,195.0,92.4,239.5,147.1,93.9,92.0,1427.4
2,1937,112.4,79.8,104.8,70.1,123.9,36.2,165.1,264.9,142.3,102.9,109.4,161.6,1473.4
3,1938,150.1,112.8,92.7,26.7,139.0,82.6,74.9,44.8,118.0,93.8,93.2,163.4,1192.0
4,1939,111.5,54.9,85.8,113.0,94.8,129.8,78.1,97.0,175.8,113.6,142.9,110.2,1307.4
5,1940,126.1,137.3,56.2,137.4,61.7,63.7,278.6,98.9,193.4,73.7,95.7,109.1,1431.8
6,1941,122.9,69.0,100.2,80.5,112.1,97.8,163.2,88.3,×,×,×,×,834.0 ]
7,1942,×,×,×,×,×,×,×,×,×,×,×,×,×
8,1943,×,×,×,×,×,×,×,×,×,×,×,×,×
9,1944,×,×,×,×,×,×,×,×,×,×,×,×,×
10,1945,×,×,×,×,×,×,×,×,×,×,×,×,×
11,1946,×,×,×,×,×,×,×,×,×,×,78.6,305.4,384.0 ]
12,1947,114.7,105.7,200.9,99.4,78.6,104.2,191.4,55.6,284.1,97.9,140.3,265.3,1738.1
13,1948,167.9,65.8,53.5,117.0,60.6,169.7,90.2,108.9,212.7,54.0,60.2,93.8,1254.3
14,1949,174.8,160.8,128.6,162.6,60.6,69.2,142.9,82.6,152.9,106.6,144.7,122.7,1509.0
15,1950,141.3,132.5,39.4,96.6,79.6,114.0,128.2,13.1,210.0,137.8,117.7,114.8,1325.0
16,1951,78.7,94.4,80.5,162.2,48.5,110.0,124.0,34.5,140.7,127.4,235.9,65.5,1302.3
17,1952,137.7,51.7,143.2,54.7,33.1,76.9,62.3,148.1,147.1,111.5,50.7,62.4,1079.4
18,1953,150.0,50.5,166.9,61.8,114.0,111.9,158.1,85.8,150.2,75.3,140.2,103.7,1368.4
19,1954,177.8,95.4,81.2,122.4,62.4,203.0,35.5,129.1,160.8,188.8,35.4,90.7,1382.5
20,1955,159.4,132.3,62.8,79.6,196.6,138.4,80.2,101.0,88.0,313.9,126.4,74.8,1553.4
21,1956,97.3,92.9,154.3,64.4,29.3,257.4,85.4,173.6,66.8,91.2,140.0,101.2,1353.8
22,1957,86.2,110.6,132.7,61.8,123.7,67.3,154.7,158.3,219.0,153.7,38.4,140.5,1446.9
23,1958,156.5,139.6,77.3,78.3,60.7,62.9,148.4,214.1,426.6,132.5,80.3,125.8,1703.0
24,1959,105.8,46.1,94.3,109.1,53.8,119.4,101.1,82.2,238.7,63.8,80.5,83.5,1178.3
25,1960,123.7,68.4,83.6,92.3,143.7,128.6,36.1,169.6,162.0,130.9,108.1,144.2,1391.2
26,1961,104.3,112.0,41.3,93.3,45.0,79.8,145.3,64.6,185.3,132.2,64.4,87.6,1155.1
27,1962,102.9,128.0,105.6,72.2,50.1,65.6,60.3,216.8,144.5,56.6,141.1,80.8,1224.5
28,1963,157.9,72.4,73.7,111.5,137.5,201.4,116.1,73.4,47.7,81.9,85.8,93.6,1252.9
29,1964,89.8,109.3,49.8,215.6,84.9,120.2,136.0,140.2,152.1,59.7,149.1,78.4,1385.1
30,1965,162.7,74.1,70.8,74.2,52.3,58.8,238.2,106.2,315.3,39.0,154.6,150.5,1496.7
31,1966,142.9,94.9,181.6,80.6,93.9,237.5,289.7,145.7,215.6,173.8,114.4,119.6,1890.2
32,1967,82.8,34.0,72.2,98.5,55.3,93.8,84.2,100.2,288.5,158.4,92.4,92.0,1252.3
33,1968,134.5,94.0,26.0,79.5,167.5,40.0,36.5,344.5,71.5,91.0,100.5,90.0,1275.5
34,1969,136.0,59.0,38.5,93.0,111.5,83.0,85.0,269.5,55.5,74.5,57.0,146.0,1208.5
35,1970,117.0,50.5,73.0,58.5,55.0,71.0,108.5,141.0,129.5,60.0,108.0,72.0,1044.0
36,1971,107.0,56.0,70.0,63.5,76.5,82.0,153.5,105.0,163.5,134.5,45.0,80.5,1137.0
37,1972,188.0,149.5,80.5,86.0,95.0,85.5,112.5,82.5,101.0,83.5,193.5,122.0,1379.5
38,1973,153.0,52.0,60.5,91.5,50.0,13.0,62.5,128.0,326.5,133.0,127.0,113.5,1310.5
39,1974,43.0,60.5,52.0,121.5,42.5,206.5,92.5,57.0,215.5,96.0,98.0,69.0,1154.0
40,1975,63.0,131.5,136.0,66.5,87.5,100.0,196.0,185.0,91.5,175.5,158.5,75.0,1466.0
41,1976,63.0,36.0,54.0,21.5,47.5,102.0,20.0,122.5,211.0,153.5,144.5,73.5,1049.0
42,1977,45.5,164.0,103.5,125.0,91.5,86.0,125.0,137.0,168.5,18.0,215.0,117.0,1396.0
43,1978,112.0,62.0,78.5,34.0,107.0,175.5,14.5,107.5,153.5,139.5,77.5,111.5,1173.0
44,1979,86.5,77.5,64.5,79.5,56.5,193.5,45.0,123.5,193.0,251.5,131.0,91.0,1393.0
45,1980,92.0,23.5,55.0,122.5,40.5,56.0,124.5,312.0,125.5,179.5,88.0,112.5,1331.5
46,1981,176.0,82.0,89.0,123.0,114.5,104.0,155.5,397.0,163.0,93.5,77.0,68.0,1642.5
47,1982,93.5,48.0,105.0,170.5,171.5,100.5,77.0,84.0,145.5,70.5,135.0,97.0,1298.0
48,1983,60.5,107.0,92.0,78.0,100.0,202.5,147.0,96.0,121.0,67.0,68.0,94.5,1233.5
49,1984,112.5,118.0,98.0,52.0,40.5,53.0,150.0,48.0,133.0,62.5,27.0,86.5,981.0
50,1985,72.0,137.0,56.5,47.5,81.0,44.0,207.0,72.0,105.5,187.5,146.5,128.5,1285.0
51,1986,81.5,53.5,42.0,74.0,138.5,68.5,190.5,92.5,119.0,50.0,111.5,81.0,1102.5
52,1987,91.0,58.0,109.0,31.5,88.5,55.5,292.5,225.0,49.0,54.0,83.0,110.0,1247.0
53,1988,50.5,45.5,109.5,78.0,54.0,178.5,82.5,115.0,164.5,106.0,164.0,95.5,1243.5
54,1989,88.0,26.0,76.0,133.5,62.5,122.5,18.0,74.5,313.5,99.0,158.5,66.5,1238.5
55,1990,127.0,54.0,49.5,126.5,31.5,90.0,177.0,157.0,332.5,195.5,208.5,118.5,1667.5
56,1991,85.5,136.5,49.5,78.5,47.0,60.5,206.0,180.0,104.5,152.5,62.0,90.0,1252.5
57,1992,45.5,91.0,58.0,59.5,91.5,72.0,140.0,174.0,189.5,113.0,117.5,77.0,1228.5
58,1993,90.5,170.5,53.5,71.0,93.0,206.0,118.0,131.5,122.5,85.0,82.0,161.0,1384.5
59,1994,86.5,77.0,71.0,30.5,114.0,58.5,73.5,205.5,294.0,58.5,51.5,85.0,1205.5
60,1995,107.5,55.5,78.5,125.5,167.5,37.0,101.5,154.0,136.5,94.5,76.5,50.5,1185.0
61,1996,87.5,87.5,82.0,62.5,96.0,182.0,161.0,64.0,176.5,26.0,113.0,67.5,1205.5
62,1997,61.5,107.0,62.0,32.5,149.5,116.0,20.0,249.0,143.0,128.5,141.5,78.0,1288.5
