,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1957,　,　,　,　,　,　,　,　,--,0,0,104,　
1,1958,339,144,129,0,--,--,--,--,--,0,1,19,716 ]
2,1959,345,69,28,0,--,--,--,--,--,0,0,175,462
3,1960,357,155,42,9,--,--,--,--,--,--,46,268,738
4,1961,385,279,54,2,--,--,--,--,--,--,6,156,1034
5,1962,333,200,159,27,--,--,--,--,--,--,19,75,881
6,1963,583,244,79,0,--,--,--,--,--,--,16,117,1000
7,1964,158,295,66,0,0,--,--,--,--,0,6,205,652
8,1965,309,253,140,32,--,--,--,--,--,--,13,214,945
9,1966,343,144,99,0,--,--,--,--,--,--,25,413,813
10,1967,394,127,32,0,--,--,--,--,--,--,8,416,991
11,1968,336,334,71,0,--,--,--,--,--,--,1,173,1165
12,1969,469,159,128,2,--,--,--,--,--,0,37,278,932
13,1970,311,248,281,1,--,--,--,--,--,--,76,208,1156
14,1971,148,179,81,2,--,--,--,--,--,--,44,137,694
15,1972,60,93,34,0,--,--,--,--,--,--,8,165,368
16,1973,190,219,175,0,0,--,--,--,--,--,80,444,757
17,1974,374,277,120,4,--,--,--,--,--,--,89,236,1299
18,1975,285,243,73,1,--,--,--,--,--,--,6,152,927
19,1976,337,160,66,3,--,--,--,--,--,0,45,239,724
20,1977,383,258,68,1,--,--,--,--,--,--,0,78,994
21,1978,279,403,83,35,--,--,--,--,--,--,0,48,878
22,1979,209,121,77,0,0,--,--,--,--,--,15,43,455
23,1980,356,537,77,0,--,--,--,--,--,0,0,229,1028
24,1981,505,257,80,0,--,--,--,--,--,0,50,140,1071
25,1982,330,288,111,0,--,--,--,--,--,0,11,62,919
26,1983,250,390,84,--,--,--,--,--,--,0,41,236,797
27,1984,403,309,164,0,--,--,--,--,--,--,0,226,1153
28,1985,356,172,48,0,--,--,--,--,--,0,77,215,802
29,1986,394,416,83,0,--,--,--,--,--,0,26,84,1185
30,1987,290,168,116,9,--,--,--,--,--,--,25,77,693
31,1988,415,340,74,4,--,--,--,--,--,0,41,192,935
32,1989,123,106,17,0,--,--,--,--,--,0,16,127,479
33,1990,349,19,18,0,--,--,--,--,--,--,0,69,529
34,1991,324,296,49,0,--,--,--,--,--,--,9,73,738
35,1992,181,220,72,0,0,--,--,--,--,--,17,169,555
36,1993,221,176,64,6,--,--,--,--,--,--,9,146,653
37,1994,288,141,109,0,--,--,--,--,--,--,0,245,693
38,1995,237,155,35,8,--,--,--,--,--,--,11,168,680
39,1996,239,233,92,31,--,--,--,--,--,--,35,82,774
40,1997,272,174,23,0,--,--,--,--,--,0,--,86,586
41,1998,319,67,60 ),15,--,--,--,--,--,--,33,74,547
42,1999,303,201 ),94,--,--,--,--,--,--,--,21,188,705
43,2000,213,310,199,5,--,--,--,--,--,--,--,169,936
44,2001,368,211,189,32,--,--,--,--,--,--,--,264 ),969
45,2002,240,188 ),74,--,--,--,--,--,--,--,60,139 ),766
46,2003,331,148,120,--,--,--,--,--,--,--,--,83,798
47,2004,258,206 ),127,2,--,--,--,--,--,--,--,126,676
48,2005,367,301,168,20,--,--,--,--,--,--,--,294,982
49,2006,248,166,90,1,--,--,--,--,--,--,--,52 ),799
50,2007,159,96 ),193,--,--,--,--,--,--,--,48,112,500
51,2008,278,225 ),50 ),--,--,--,--,--,--,--,40,131,713
52,2009,221,144,84,--,--,--,--,--,--,--,--,161,620
53,2010,245,136,109,14,--,--,--,--,--,--,--,162,665
54,2011,378,120,171,2,--,--,--,--,--,--,6,241,833
55,2012,295,237,140,47,--,--,--,--,--,--,3,289,966
56,2013,281,239,56,5,--,--,--,--,--,--,29,214,873
57,2014,236,198,115,1,--,--,--,--,--,--,--,278,793
58,2015,222,107,74,--,--,--,--,--,--,--,4,66,681
59,2016,288,203,37,--,--,--,--,--,--,--,1,87,598
60,2017,237,192,63,--,--,--,--,--,--,--,48,213,580
61,2018,259,251,6,--,--,--,--,--,--,--,--,162,777
62,2019,277,141,17 ],　,　,　,　,　,　,　,　,　,597 ]
