,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1925,-5.2,-5.6,-1.6,4.4,9.9,14.5,17.7,19.5,16.6,9.8,4.5,0.6,7.1
1,1926,-4.4,-3.5,-1.9,4.4,11.0,13.3,19.4,20.7,16.9,8.1,2.0,-3.3,6.9
2,1927,-4.5,-5.7,-1.5,6.4,10.4,15.2,20.8,20.4,15.0,9.8,4.1,-0.3,7.5
3,1928,-3.2,-4.8,-1.2,5.8,12.3,14.7,18.5,18.5,17.7,10.4,4.9,-1.9,7.6
4,1929,-5.2,-4.9,-0.9,6.0,9.8,14.9,20.4,20.6,14.5,10.1,4.2,1.8,7.6
5,1930,-4.1,-2.6,1.0,7.2,11.1,15.3,21.0,20.9,14.8,10.1,3.1,-1.6,8.0
6,1931,-4.1,-5.4,-0.4,4.6,9.9,14.7,16.7,20.9,16.3,9.2,4.8,0.1,7.3
7,1932,-1.4,-4.3,-1.1,4.2,11.6,14.0,20.3,20.5,15.9,9.2,4.7,-0.9,7.7
8,1933,-4.8,-4.5,-1.9,5.7,12.5,15.9,21.0,21.2,15.9,9.4,4.6,-0.8,7.9
9,1934,-6.2,-5.4,-1.8,4.4,11.3,16.2,19.2,20.2,15.5,8.1,3.3,-0.9,7.0
10,1935,-3.6,-2.8,-0.5,5.6,10.1,15.4,19.4,19.2,15.1,9.8,4.1,-1.9,7.5
11,1936,-6.2,-6.4,-2.9,5.1,10.3,16.2,19.6,21.0,18.1,9.3,3.7,-0.5,7.3
12,1937,-3.1,-1.2,0.1,5.8,11.0,13.5,20.6,21.7,15.8,9.8,4.6,-2.3,8.0
13,1938,-4.8,-5.7,2.5,6.1,12.1,15.4,19.5,19.7,15.7,10.3,3.2,-1.2,7.7
14,1939,-5.7,-4.8,-1.0,5.7,10.7,15.1,21.0,19.4,16.7,11.1,5.6,-1.0,7.7
15,1940,-5.5,-4.7,-0.4,5.6,11.5,15.9,21.4,18.7,15.8,11.1,5.9,-0.3,7.9
16,1941,-2.5,-3.2,1.2,5.7,11.4,15.5,19.0,20.1,14.5,9.5,4.8,0.3,8.0
17,1942,-4.7,-5.2,2.6,6.7,10.4,15.8,22.2,20.7,17.7,9.2,2.8,-1.7,8.0
18,1943,-5.8,-4.7,-1.7,4.1,11.6,15.9,19.4,20.9,17.5,10.4,3.6,-0.3,7.6
19,1944,-5.3,-5.1,-1.6,3.4,12.4,16.6,20.0,20.9,16.1,9.6,4.1,-2.8,7.4
20,1945,-7.0,-7.3,-0.5,6.6,9.2,15.2,16.5,21.4,16.2,10.4,4.2,-2.3,6.9
