,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1958,65,73,67,65,76,86,89,89,85,76,66,62,75
1,1959,67,71,75,71,77,91,91,86,83,76,65,61,76
2,1960,69,67,72,71,82,88,88,83,77,75,68,61,75
3,1961,64,67,70,66,70,84,90,90,84,71,67,68,74
4,1962,67,66,68,70,76,84,90,88,81,69,61,62,74
5,1963,68,70,73 ),74,66,86,88,93,78,79,65,65,75
6,1964,68,69,75,77,83,90,91,90,81,74,70,68,78
7,1965,71 ),62,70,67,76,85,92,85,83,72,62,70,75
8,1966,64,68,71,77,75,89,90,93,80,82,61,58,76
9,1967,64,67,71,73,84,85,93,86,88,71,64,72,77
10,1968,67,68,74,72,89,90,88,89,84,72,75,72,78
11,1969,65,66,65,77,74,83,88,91,77,72,64,63,74
12,1970,69,71,73,72,78,85,86,87,80,73,68,59,75
13,1971,71,72,62,61,80 ),87,90,88,82,76,62,64,75
14,1972,72,71,72,76,73,83,89,82,84,72,69,65,76
15,1973,73,68,72,68,70,91,88,86,85,75,63,60,75
16,1974,62,67,71,72,80,94,92,88,83,71,61,57,75
17,1975,61,63,80,79,84,92,91,85,80,75,70,62,77
18,1976,58,65,64,64,68,87,82,84,83,73,62,66,71
19,1977,59,63,68,66,80,86,87,85,78,69,69,59,72
20,1978,63,62,64,71,76,80,85,83,77,69,64,62,71
21,1979,58,65,67,78,80,79,89,82,78,73,68,66,74
22,1980,62,63,61,70,71,81,91,86,79,72,63,67,72
23,1981,64,71,68,69,74,88,83,81,73,66,51,62,71
24,1982,61,66,65,71,70,74,85,86,77,77,68,66,72
25,1983,62,72,79,66,71,95,96,93,87,67,71,63,77
26,1984,65,66,70,75,91,92,96,87,84,70,57,64,76
27,1985,63,69,70,78,75,91,91,89,81,74,64,64,76
28,1986,68,66,74,71,77,88,90,92,79,67,57,61,74
29,1987,64,64,69,63,68,81,88,90,83,66,63,61,72
30,1988,60,62,68,77,76,90,88,92,82,68,66,64,74
31,1989,68,62,73,73,74,87,90,82,84,72,71,63,75
32,1990,64,72,69,68,75,85,90,91,89,81,70,68,77
33,1991,69,67 ),65,70,72,89,90,88,82,77,64,64,75
34,1992,71,66,70,74,82,90,89,90,86,79,65,65,77
35,1993,73,69,65,69,82,92,89,83,79,70,68,66,75
36,1994,60,62,64,63,68,85,88,85,86,73,64,63,72
37,1995,66,70,72,71,80,90,89,90,80,81,62,66,76
38,1996,61,63,65,68,83,89,89,91,85,74,62,64,75
39,1997,62,67,61,64,80,90,87,89,85,72,64,63,74
40,1998,55,64,56,68,77,86,90,88,85,77,63,58,72
41,1999,57,58,65,79 ),72,79,86,86,76,74,63,65,72
42,2000,71,69,65,71,87,87,88,86,83,68,61,59,75
43,2001,61,57,64,64,81,79,89,87,79,74,60,58 ),71
44,2002,66,69,65,73,74,78,88,87,79,73,58,52,72
45,2003,61,69,63,70,76,82,84 ),87,81,74,67,64,73
46,2004,67,66,64,64,75,78,83,79,77,69,65,62,71
47,2005,63,63 ),62,66,76 ),84,90 ),89,81,75,65,59,73
48,2006,63,63,66,75,73,91,90,89,83,72,70,64,75
49,2007,67,66,67,74,74,87,87,83,83,72,59,61,73
50,2008,57,64,73,76,78,87,92,87,78,74,66,67,75
51,2009,67,65,69,67,72,87,89,87,81,69,71,66,74
52,2010,61,63,64,67,78,88,90,82,75,75,69,68,73
53,2011,59,65,59,67,81,85,87,89,85,73,66,58,73
54,2012,58,61,72,78,83,88,89 ),89 ),86,73,71 ),65,76
55,2013,62,66,63,69,82,92,92,91,83,78,68,62,76
56,2014,62,65,69 ),62,76 ),94,91,88,83,73,71,64,75
57,2015,69,70,76,73,70,86 ),85 ),89 ),85,65,73,65,76
58,2016,57,64,68,68,70,92,93,91,88,63,65,71,74
59,2017,67,66,70,74,74,90,88,89,82,77,64,62,75
60,2018,71,65,68,69,79,85,93,88,82,81,71,61,76
61,2019,62,62,72 ],　,　,　,　,　,　,　,　,　,62 ]
