,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1913,70,63,64,39,56,38,69,64,47,54,59,59,57
1,1914,72,60,53,60,41,36,64,70,63,68,55,67,58
2,1915,64,52,61,41,52,29,70,58,50,47,59,63,53
3,1916,65,50,60,45,47,35,51,60,59,32,43,66,51
4,1917,72,67,58,57,62,43,67,54,49,40,70,74,59
5,1918,84,61,61,47,53,31,51,59,60,46,56,55,54
6,1919,51,57,63,65,65,39,55,62,58,63,50,68,58
7,1920,70,52,47,57,65,41,62,65,50,66,52,65,57
8,1921,68,75,67,49,61,26,58,69,51,55,71,66,59
9,1922,59,55,60,48,47,55,52,74,73,64,67,80,61
10,1923,67,64,70,51,51,48,50,77,54,46,64,54,58
11,1924,65,58,64,51,55,44,70,54,56,44,70,65,58
12,1925,58,59,67,54,51,46,50,52,45,55,51,66,54
13,1926,67,58,53,60,37,48,53,72,55,53,71,56,56
14,1927,66,56,48,64,53,42,59,49,42,44,62,59,53
15,1928,60,66,66,55,49,31,43,50,58,47,53,62,52
16,1929,67,73,59,60,45,49,60,69,47,40,46,57,56
17,1930,55,65,43,43,49,40,66,71,62,58,65,61,56
18,1931,54,42,66,50,63,53,30,67,53,53,53,61,54
19,1932,72,54,65,58,46,40,64,52,36,49,53,53,53
20,1933,64,64,52,43,46,49,65,63,68,52,57,69,57
21,1934,68,77,62,43,69,51,60,80,53,48,71,50,61
22,1935,71,61,61,54,60,55,60,61,38,70,55,69,59
23,1936,76,65,70,45,52,51,51,69,65,47,62,64,59
24,1937,48,54,60,52,53,47,55,79,51,53,51,73,56
25,1938,66,82,48,65,45,41,51,48,66,52,64,66,57
26,1939,69,64,59,42,56,43,66,71,61,48,58,72,59
27,1940,80,63,62,62,56,54,56,56,50,55,59,72,60
28,1941,71,63,63,63,50,37,40,60,43,68,46,55,54
29,1942,77,57,57,57,62,30,75,64,67,64,68,63,61
30,1943,67,74,58,52,50,44,42,64,63,52,67,72,58
31,1944,65,67,63,58,50,56,61,61,61,44,50,73,59
32,1945,73,68,61,61,55,42,47,67,55,53,72,66,59
33,1946,64,66,51,58,43,33,66,63,60,55,52,53,55
34,1947,58,71,60,70,51,34,57,80,54,50,66,60,59
35,1948,61,60,46,55,38,42,46,52,52,54,58,51,51
36,1949,64,50,48,53,37,30,52,64,46,42,51,57,49
37,1950,57,54,54,45,43,39,49,52,50,49,48,62,50
38,1951,66,53,61,46,58,45,41,66,43,50,61,64,54
39,1952,57,48,50,52,43,33,45,68,52,62,47,67,52
40,1953,66,59,54,55,48,23,45,54,51,53,53,55,51
41,1954,45,68,59,53,38,35,36,67,47,40,58,61,50
42,1955,67,56,31,43,46,27,53,63,56,47,65,70,51
43,1956,64,66,49,54,32,43,58,65,46,37,60,76,53
44,1957,67,56,66,49,47,38,44,62,27,63,61,54,52
45,1958,58,57,57,42,49,40,42,59,53,40,55,66,51
46,1959,59,40,57,49,48,53,50,67,63,44,56,63,54
47,1960,65,67,52,54,45,36,65,55,51,57,57,67,55
48,1961,70,70,58,61,44,43,55,71,61,46,60,76,59
49,1962,68,67,62,56,42,31,37,66,69,52,52,71,55
50,1963,74,74,57,38,20,43,55,47,43,52,59,57,50
51,1964,41,44,58,34,58,28,57,63,49,42,65,48,49
52,1965,62,59,69,52,42,30,36,74,43,64,47,42,51
53,1966,56,51,40,36,52,40,56,57,57,52,60,61,51
54,1967,71,63,55,36,58,50,44,60,48,47,48,60,53
55,1968,62,68,48,52,52,45,37,53,45,52,70,56,52
56,1969,50,44,46,51,59,45,47,59,55,53,57,69,53
57,1970,70,63,60,37,39,20,48,53,47,43,62,59,49
58,1971,70,62 ),69,53,46,29,44,57,47,40,59,60,52
59,1972,54,43,56 ),47,47,31,36,60,56,66,53,59,50
60,1973,53 ),54,63 ),41,52,37 ),53,47,37,50,69,73 ),52
61,1974,77,60,56,56,50,46,39,51,39,45,63 ),57,52
62,1975,58,58,64,41,46,39,45,53,57,36,64,59,51
63,1976,72,47,55,36,39,30,39,58,49,60,57,66 ),49
64,1977,61,66,49,55,48,27 ),55,36,48,59 ),46,60,50
65,1978,59,65 ),65,52,49,39,61,67,41,47,59,64,55
66,1979,63,61,53,48,59,40,43,53,48,60,41,66,52
67,1980,61,74,51,47,43,31,41,29,50,57,53,72,49
68,1981,74,56,51,56,51,33,50,55,40,54,49,68,52
69,1982,71,63,58,53,53,48,35,46,42,50,45,68,52
70,1983,64,73,42,38,54,50,47,65,44,55,68,78,56
71,1984,71,67,57,49,51,27,46,71,53,49,57,63,54
72,1985,71,51,35,57,53,30,63,69,57,59,61,61,55
73,1986,58,71,53,48,44,38 ),43 ),62,47 ),48 ],53,67,52 ]
74,1987,71,54,49,51,40,47,40 ),61,50,50,43,61,51
75,1988,58,60,42,47,48,33,35,51,36,49,71,72,49
76,1989,48,47,60,49,34,35,39,63,49,62,53,74,50
77,1990,61,36,58,56,46,37,50,62,47,50,60,69,52
78,1991,70,64,44,44,36,28,46,47,43,35,60,52,46
79,1992,54,59,32,53,48,30,42,46,46,53,43,61,47
80,1993,44,64,55,56,43,37,23,36,37,54,51,60,46
81,1994,64,67,60,50,55,41,48,64,57,47,51,55,55
82,1995,68,65,52,44,44,34,51,79,48,57,68,77,56
83,1996,63,62,50,59,45,28,54 ),59,42,47 ),45,73,51
84,1997,67,69,55,54,47,39,35,58,49,65,56,59,53
85,1998,51,45,55,42,32,27,49 ),62,41,39,56,58,46
86,1999,68,64,32,44,49,27,42,46,38,53,53,64,47
87,2000,51,64,63,55,48,32,45,65,44,35,33,62,49
88,2001,59 ),56,54,55,40,26 ),61,52,40,51,65,64 ),51
89,2002,55 ),56 ),62,39,37,35,47 ],59 ),54,53,47,50,49 ]
90,2003,61,54,54,37,31,27,31,48,60,49,40,68,45
