,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1942,70,73,77,79,79,81,74,74,80,78,74,75,76
1,1943,73,72,76,73,78,85,89,84,86,80,77,76,79
2,1944,75,76,78,76,80,77,79,80,81,81,81,73,78
3,1945,70,75,77,74,80,81,84,83,88,84,81,75,79
4,1946,77,78,79,86,79,86,83,83,82,81,81,73,81
5,1947,76,71,73,76,82,78,81,80,80,75,75,74,77
6,1948,72,76,76,78,76,79,85,80,81,81,79,82,79
7,1949,74,75,76,78,78,81,82,83,86,81,77,77,79
8,1950,75,71,72,76,76,80,78,78,81,80,79,71,76
9,1951,72,73,71,74,79,79,86,78,78,80,78,78,77
10,1952,77,74,76,78,78,83,86,84,84,79,81,78,80
11,1953,76,78,77,73,77,87,86,82,84,80,79,80,80
12,1954,81,77,73,76,79,82,84,80,83,79,79,77,79
13,1955,74,74,80,78,79,83,82,78,80,79,77,77,78
14,1956,75,70,79,72,81,83,82,79,83,79,76,69,77
15,1957,76,72,70,74,78,80,87,81,80,79,77,74,77
16,1958,73,73,74,77,72,76,×,×,×,×,×,×,74 ]
17,1959,×,×,×,×,×,×,×,×,×,×,×,×,×
18,1960,×,×,×,×,×,×,×,×,×,×,×,×,×
19,1961,　,　,　,　,76,75,79,78,78,75,76,74,76 ]
20,1962,70,69,66,71,76,81,81,77,76,76,79,78,75
21,1963,68,71,72,76,83,84,79,80,78,77,78,76,77
22,1964,76,74,70,80,72,78,78,74,79,79,76,76,76
23,1965,71,70,66,67,74,77,83,73,77,72,78,74,74
24,1966,72,73,71,72,73,79,78,76,77,76,76,76,75
25,1967,72,73,74,74,71,70,80,72,69,71,76,69,73
26,1968,70,68,70,67,70,74,79,78,78,75,76,76,73
27,1969,73,73,67,68,68,75,79,74,73,70,72,68,72
28,1970,64,68,62,72,71,82,77,75,76,74,72,69,72
29,1971,71,68,63,64,73,80,80,74,76,71,70,70,72
30,1972,75,71,69,71,70,76,77,75,76,74,73,74,73
31,1973,73,72,63,71,67,74,71,73,76,75,71,71,71
32,1974,69,74,69,69,66,71,80,72,73,73,71,71,72
33,1975,70,69,65,70,69,75,74,72,76,76,74,72,72
34,1976,66,74,67,70,71,74,70,74,76,72,70,70,71
35,1977,65,64,67,67,67,75,74,70,72,70,71,73,70
36,1978,69,65,61,61,65,72,68,68,70,70,69,72,68
37,1979,69,68,62,62,60,73,75,73,74,71,72,73,69
38,1980,67,60,66,64,71,79,84,84,79,74,76,70,73
39,1981,62,67,65,65,71,79,81,78,76,72,71,72,72
40,1982,68,68,66,68,70,68,79,76,77,74,73,68,71
41,1983,67,63,67,69,67,70,77,70,77,71,67,66,69
42,1984,66,66,63,65,67,74,73,74,76,70,73,68,70
43,1985,65,69,69,67,70,79,77,66,75,71,68,67,70
44,1986,63,66,71,71,75,76,83,74,76,75,73,77,73
45,1987,71,70,76,69,75,71,83,82,76,77,79,76,75
46,1988,72,63,67,65,68,75,77,72,73,70,67,69,70
47,1989,73,73,65,63,75,71,74,74,79,73,72,70,72
48,1990,70,73,67,66,70,74,74,68,77,76,76,72,72
49,1991,66,64,72,69,73,80,79,70,70,69,69,75,71
50,1992,71,66,73,66,67,71,78,78,72,74,74,72,72
51,1993,75,68,64,62,70,78,80,81,78,71,79,71,73
52,1994,68,64,65,65,64,73,67,66,68,69,71,70,68
53,1995,67,64,65,67,69,76,79,72,70,74,70,70,70
54,1996,68,67,64,64,67,82,75,74,74,76 ),71,74,71
55,1997,65,66,65,66,71,71,76,72,72,69,73,69,70
56,1998,71,70,64,75,71,76,74,72,73,77,71,69,72
57,1999,65,67,68,66,64,76,74,74,78,70,73,68,70
58,2000,71,64,63,63,69,79,72,69,73,73,75,70,70
59,2001,69,70,65,63,72,76,77,70,73,73,76,69,71
60,2002,69,69,64,67,72,69,75,68,66,70,66,73,69
61,2003,70,72,67,70,68,75,78,76,72,69,78,72,72
62,2004,66,65,64,61,71,71,69,74,76,73,73,73,70
63,2005,66,67,68,60,64,66,74,72,70,70,69,64,68
64,2006,66,69,68,64,71,73,78,70,69,71,71,72,70
65,2007,69,66,61,61,64,71,78,71,69,68,68,69,68
66,2008,70,65,66,64,66,73,70,70,73,72,71,71,69
67,2009,68,70,63,61,64,67,76,71,68,68,72,69,68
68,2010,65,68,67,65,64,72,74,65,65,69,68,67,67
69,2011,61,68,63,59,68,76,72,71,71,70,72,67,68
70,2012,65,67,67,64,63,73,74,66,74,72,72,77,70
71,2013,72,72,69,67,65,75,74,72,72,73,71,71,71
72,2014,70,70 ),69,66,66,77,78,84,74,76,78,76,74
73,2015,75,71,71,75,70,81,81,79,79,72,81,76,76
74,2016,75,71,71,75,71,83,80,71,83,77,79,81,76
75,2017,74,71,67,72,69,73,84,77,80 ),85 ),80 ),73,75
76,2018,75 ),68,69,66,72,77,76,68,82,75,76,78,74
77,2019,70,72,72 ],　,　,　,　,　,　,　,　,　,71 ]
