,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1937,0.8,1.8,3.3,8.6,13.0,18.0,24.3,25.6,19.6,13.8,8.9,1.2,11.6
1,1938,-0.4,-0.3,4.2,9.3,14.7,18.0,23.1,26.4,20.0,14.1,8.4,2.3,11.7
2,1939,-1.6,-0.3,2.8,8.8,13.1,19.4,24.5,25.3,21.8,15.4,8.7,3.0,11.7
3,1940,-1.6,0.1,3.6,8.5,13.2,18.2,23.2,23.5,19.2,14.1,10.0,4.4,11.4
4,1941,1.9,0.6,4.2,8.3,13.8,18.2,21.2,23.4,18.8,14.0,8.9,4.2,11.5
5,1942,-0.3,-1.6,5.1,9.3,13.1,19.6,24.1,24.1,20.1,13.4,7.7,2.7,11.4
6,1943,-0.6,0.2,2.4,7.6,12.6,18.7,25.2,26.1,21.8,14.1,8.1,2.9,11.6
7,1944,-0.5,-0.5,2.9,7.0,13.8,19.4,23.1,25.3,20.3,14.2,8.7,1.3,11.3
8,1945,-2.7,-2.9,1.6,8.0,11.9,18.0,19.6,25.3,19.4,14.7,8.6,2.2,10.3
9,1946,0.8,0.7,2.3,8.9,13.1,20.2,24.2,25.5,20.0,15.0,10.0,2.4,11.9
10,1947,0.1,-0.4,2.3,7.8,12.6,17.1,22.8,24.5,19.8,13.4,7.4,0.6,10.7
11,1948,2.1,1.0,3.2,9.9,15.3,19.4,24.3,25.2,20.1,14.3,8.7,5.6,12.4
12,1949,3.6,3.4,2.1,7.4,14.7,18.1,22.5,24.8,20.2,14.0,7.3,3.2,11.8
13,1950,1.3,1.3,4.2,9.6,15.7,18.8,24.4,25.9,21.7,13.0,8.5,3.2,12.3
14,1951,-0.8,1.5,3.8,8.7,13.8,18.6,22.2,25.6,18.6,14.6,8.6,5.5,11.7
15,1952,1.1,-0.9,3.4,8.7,13.2,18.7,22.6,23.9,19.6,14.1,8.2,2.5,11.3
16,1953,0.8,-0.3,4.9,8.8,13.7,18.9,23.0,23.2,19.5,14.3,7.3,4.6,11.6
17,1954,1.3,2.4,3.8,10.3,13.9,16.8,21.3,24.5,22.2,13.7,9.0,3.8,11.9
18,1955,0.9,1.9,4.5,9.4,13.9,19.4,25.5,25.0,20.3,15.2,8.4,5.7,12.5
