,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1944,64,54,48,42,45,30,25,37,34,24,48,44,40
1,1945,52,46,55,61,42,26,27,41,23,25,50,63,42
2,1946,58,65,45,55,33,40,35,34,35,45,43,40,43
3,1947,57,65,60,65,49,17,34,48,32,34,68,57,47
4,1948,63,70,49,45,46,32,27,25,35,33,52,57,43
5,1949,66,47,60,57,52,18,35,35,27,27,47,53,43
6,1950,54,49,51,40,39,22,39,34,32,29,38,57,39
7,1951,60,53,53,41,37,32,25,30,27,35,44,53,40
8,1952,55,47,48,46,56,27,21,37,27,34,48,56,41
9,1953,51,58,45,49,41,20,20,21,22,37,57,55,38
10,1954,35,53,55,48,43,16,19,38,27,31,49,44,37
11,1955,58,63,41,43,35,27,38,29,31,30,59,60,41
12,1956,40,49,42,45,37,27,22,32,26,19,46,56,36
13,1957,64,45,67,51,43,29,15,29,23,49,61,56,43
14,1958,61,64,49,49,51,38,27,23,28,28,43,62,42
15,1959,48,46,45,41,43,22,32,37,29,31,50,59,39
16,1960,57,71,58,48,39,20,35,29,34,36,47,61,43
17,1961,59,63,53,55,44,33,39,28,35,21,48,61,44
18,1962,55,68,55,50,43,28,28,53,46,35,44,64,46
19,1963,62,69,57,47,27,20,29,32,31,38,58,66,43
20,1964,48,44,57,37,43,30,29,35,22,37,58,52,40
21,1965,66,68,61,47,43,29,31,52,33,52,57,54,48
22,1966,66,61,51,42,55,21,24,40,25,44,59,68,45
23,1967,63,58,62,41,54,38,28,31,21,35,57,60,44
24,1968,64,69,49,44,37,33,26,24,30,30,66,53,42
25,1969,53,39,53,48,55,35,25,36,31,42,48,68,44
26,1970,68,55,60,43,51,30,33,38,30,42,56,60,46
27,1971,70,58,61,53,41,29,32,37,22,31,55,62,44
28,1972,56,44,59,47,49,33,27,47,42,54,61,61,47
29,1973,67,65,61,45,53,19,45,49,37,47,64,74,51
30,1974,77,53,51,58,49,26,16,39,32,40,64,63,46
31,1975,64,59,64,46,43,22,36,42,42,33,48,63,45
32,1976,73,58,55,42,39,22,30,31,28,50,53,56,43
33,1977,58,65,52,52,50,18,30,19,36,50,49,61,43
34,1978,53,54,62,50,44,39,42,46,24,54,55,66,48
35,1979,66,62,61,45,47,31,27,34,28,45,46,62,45
36,1980,56,67,62,46,50,30,21,18,26,46,60,58,43
37,1981,68,52,64,59,47,29,33,38,27,45,55,70,47
38,1982,63,63,65,45,51,35,20,18,29,50,46,64,44
39,1983,60,59,53,46,54,33,22,29,24,54,59,72,45
40,1984,61,55,61,52,43,18,29,45,41,45,65,63,46
41,1985,70,56,40,52,45,28,44,47,31,46,57,69,47
42,1986,73,67,56,54,48,31,24,42,39,43,55,65,48
43,1987,73,60,58,65,44,40,37,38,29,46,61,63,50
44,1988,65,62,51,52,42,25,14,21,12,45,59,75,41
45,1989,52,49,45,54 ),32,20,18,26,23,43,40,56,37
46,1990,54,34,53,40,40,24,29,45,27,34,55,64,40
47,1991,53,48,46,43,39,25,24,28,20,18,51,58,37
48,1992,64,61,42,48,26,16,32,27,38,37,51,52,39
49,1993,39,56,56,54,45,20,12,19,19,33,52,49,37
50,1994,57 ),52,60,60,36,24,28,43,28,21,54,51,42
51,1995,58,64,37,46,32,12,27,46,30,43,67,61,41
52,1996,59,55,56,57,47,23,35,30,30,43,40,65,44
53,1997,66,59,60,43,29,28 ),24,32 ),19,54,47,56,41
54,1998,44 ),51,55,30,34,16,21,18 ),21,32,52,56 ),34
55,1999,48 ),58 ),44,37,43,21,23,28,30 ),38,52,53,38
56,2000,52,52,53,46 ),34 ),28,34 ),29 ],28 ),28,44,56,39 ]
57,2001,42,55,48 ),54 ),35 ),25 ),42 ),20 ),23 ),44,57,48,40
58,2002,50,50,57 ),42 ),36 ),29 ],29 ),40 ),29 ),42,49,35 ),40 ]
59,2003,56 ),58,54,43 ),38 ),29 ),11 ),25 ),33 ),37 ),35,55 ),38
60,2004,60 ),58,55,62,32,34,32,32,23,39,50,60,43
61,2005,50,54,50,58,39,23,22,23,30,23,57,39,38
62,2006,52,49,54 ),41 ),34,23,11,33,27,37,43,45,36
63,2007,59,59,58,37,49,27,12,42,34,35,47,41,40
64,2008,48,53,50,44,33 ),24 ),27,22,31,35,46,51,38
65,2009,52,54,52 ),56,39,27,16,30,32,39,43,48,39
66,2010,56,35,37 ),36,42,30,28 ),32,34,16,48,53,37
67,2011,52,56 ),54,54,37,23 ),28,29,38,41,48,51,41
68,2012,52,47,43,40,36,25,27,45,29,45 ),49,50,40
69,2013,64,56,54,51,61,21,24,38,33,29,51,46,43
70,2014,63,60,55 ),56,48,25,27,25,38,44,49,45,43
71,2015,53,50,56,41,57,22,29,27,26,54,33,53,41
72,2016,53,61,49,46,47,28,28,27,18,38,55,61,41
73,2017,48,59,51,51,43,33,27,15,38,25,56,53,40
74,2018,48,61,57,54,44,38,39,40,18,32,50,46,44
75,2019,62,62,48 ],　,　,　,　,　,　,　,　,　,58 ]
