,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1891,16,26,50,56,71,43,25,55,48,72,35,25,45
1,1892,17,25,26,36,40,29,49,61,40,42,36,13,36
2,1893,15,32,42,44,30,31,53,49,44,38,32,22,37
3,1894,20,34,27,36,53,42,56,66,40,50,44,23,42
4,1895,17,25,33,40,46,39,34,51,46,40,35,20,37
5,1896,15,21,26,47,53,37,30,52,42,38,45,22,37
6,1897,24,29,37,43,44,46,45,58,32,50,44,21,40
7,1898,20,35,39,45,54,42,57,58,43,55,36,16,43
8,1899,×,×,34,51,45,42,43,44,36,32,29,25,39 ]
9,1900,17,19,27,43,42,38,28,42,42,50,40,21,35
10,1901,16,17,37,42,41,31,31,54,59,34,37,26,36
11,1902,23,29,33,38,48,49,37,37,43,49,41,15,38
12,1903,21,21,33,43,47,44,26,58,35,31,29,13,35
13,1904,14,33,21,38,42,44,40,65,41,28,35,30,37
14,1905,29,28,44,43,39,25,42,34,43,49,43,20,37
15,1906,26,14,39,52,54,41,39,41,34,45,29,27,38
16,1907,28,29,32,46,48,40,55,45,42,54,30,21,40
17,1908,9,25,31,37,55,38,34,62,50,53,41,33,40
18,1909,24,28,33,56,54,37,60,66,35,54,52,27,45
19,1910,26,23,35,53,44,45,38,43,31,36,45,22,38
20,1911,21,26,29,38,61,28,39,50,41,42,33,21,37
21,1912,15,28,34,53,43,44,30,54,37,42,29,21,37
22,1913,16,24,36,42,51,32,35,53,45,44,41,17,37
23,1914,28,28,35,45,38,45,48,57,54,48,44,13,41
24,1915,25,20,33,41,45,40,57,39,40,41,40,40,39
25,1916,25,31,35,35,52,39,37,59,39,30,43,27,39
26,1917,14,29,36,50,48,31,64,44,30,21,26,18,36
27,1918,13,39,45,42,45,25,52,52,50,42,23,18,38
28,1919,13,34,40,50,54,31,38,53,35,45,37,22,39
29,1920,18,19,37,47,36,28,51,42,48,50,45,16,37
30,1921,16,29,29,43,42,26,45,62,25,44,35,26,36
31,1922,12,31,38,55,48,59,37,55,49,44,32,16,41
32,1923,17,21,40,43,42,37,33,73,46,45,26,25,39
33,1924,29,18,38,44,41,50,65,60,46,42,35,25,43
34,1925,17,31,33,44,48,45,51,56,47,51,39,26,42
35,1926,21,25,38,53,45,60,52,53,40,46,39,24,43
36,1927,23,23,37,53,53,63,40,49,36,50,38,24,42
37,1928,22,21,37,54,54,36,47,50,49,40,34,16,40
38,1929,17,24,42,40,37,55,53,59,36,33,28,33,40
39,1930,26,27,38,46,50,43,40,61,50,51,27,25,42
40,1931,18,26,54,43,58,48,19,59,38,32,43,29,40
41,1932,35,19,35,44,57,33,49,59,30,52,33,19,40
42,1933,13,29,25,43,50,54,52,53,60,36,44,22,42
43,1934,19,20,34,48,61,42,32,48,33,43,32,40,39
44,1935,23,35,40,58,47,51,47,53,34,58,44,23,44
45,1936,14,17,41,42,45,53,52,41,54,52,39,26,41
46,1937,21,26,49,48,46,53,42,77,44,51,29,19,44
47,1938,17,29,43,55,45,39,42,55,55,37,42,19,41
48,1939,16,32,44,54,51,55,67,71,51,41,39,27,47
49,1940,15,23,48,52,67,61,51,57,49,54,46,23,47
50,1941,24,32,45,58,56,39,27,48,34,56,49,30,42
51,1942,20,26,43,65,48,45,62,64,46,49,43,23,46
52,1943,24,29,47,61,47,44,52,72,43,48,49,33,47
53,1944,25,31,43,43,48,62,47,68,59,36,31,13,44
54,1945,19,28,37,62,47,38,22,62,28,28,29,12,36
55,1946,21,36,29,47,32,45,54,66,53,45,39,10,41
56,1947,17,21,31,54,48,32,47,71,37,32,44,17,39
57,1948,27,33,33,45,53,48,47,58,37,38,34,32,42
58,1949,25,28,38,48,56,38,55,73,45,44,39,23,44
59,1950,29,25,41,53,49,28,58,64,45,42,39,22,42
60,1951,28,35,37,43,52,54,45,72,42,54,40,35,46
61,1952,16,24,37,43,54,33,33,56,40,47,47,22,38
62,1953,22,24,36,58,48,24,21,31,33,54,28,23,34
63,1954,22,27,46,44,42,25,31,61,41,36,51,18,37
64,1955,10,30,24,46,43,34,61,52,41,23,41,29,38
65,1956,9,24,31,51,42,35,35,45,49,36,33,15,35
66,1957,22,16,34,44,38,44,23,50,41,49,47,19,36
67,1958,22,35,36,49,57,53,39,36,35,34,42,33,40
68,1959,18,29,33,42,41,35,33,50,45,43,50,28,38
69,1960,20,38,45,49,38,32,38,54,38,48,40,21,39
70,1961,16,31,48,49,46,30,44,56,52,36,39,31,41
71,1962,18,35,37,44,51,26,41,59,47,46,21,23,39
72,1963,8,28,47,49,28,20,46,46,48,42,43,33,37
73,1964,24,22,37,35,60,44,39,57,32,49,43,25,40
74,1965,26,31,44,42,50,40,27,65,41,62,37,19,41
75,1966,15,30,33,45,48,28,37,59,39,49,43,21,38
76,1967,22,34,47,38,66,55,46,58,41,41,36,18,44
77,1968,16,28,44,51,46,53,46,45,43,34,46,29,41
78,1969,21,24,43,45,57,45,37,47,43,52,34,24,41
79,1970,27,37,36,43,53,29,40,50,42,49,39,22,40
80,1971,30,27,37,57,48,45,37,46,31,41,42,27,40
81,1972,29,25,40,53,42,52,46,49,41,48,37,29,42
82,1973,25,32,46,52,56,33,59,62,39,43,33,24,43
83,1974,25,29,38,49,56,46,27,59,48,42,37,21,41
84,1975,25,25,43,42,48,39,56,57,53,40,39,22,42
85,1976,21,31,39,40,42,31,51,40,44,38,37,29,38
86,1977,23,25,38,43,57,32,49,37,46,62,33,28,40
87,1978,21,26,45,49,47,34,60,67,33,41,33,32,42
88,1979,30,29,38,43,60,42,40,44,36,53,32,30,41
89,1980,16,29,45,45,50,38,22,23,42,33,40,17,34
90,1981,15,23,47,50,41,29,46,52,48,44,21,31,38
91,1982,23,36,45,53,56,48,40,42,35,60,31,26,42
92,1983,30,28,39,43,62,48,29,52,41,47,41,30,42
93,1984,22,30,35,42,49,42,42,65,43,41,49,25,41
94,1985,22,24,32,53,50,32,40,70,37,34,26,23,38
95,1986,21,30,42,47,46,33,29,57,40,41,41,26,38
96,1987,16,29,26,56,43,52,37,38,39,44,36,39,39
97,1988,21,26,25,47,43,30,15,45,35,41,34,31,33
98,1989,26,26,33,53,41,29,42,44,27,41,33,27,36
99,1990,18,22,41,40,48,40,41,60,34,38,36,26,38
100,1991,16,21,30,46,40,27,20,32,37,25,36,30,30
101,1992,22,26,34,44,44,40,41,43,48,33,37,19,37
102,1993,21,19 ),39,44,49,23,20,22,31,39,34,24,31
103,1994,22,23,37,55,49,36,47,69,43,46,41,27,42
104,1995,21,33,34,43,35,22,30,59,33,48,33,17,35
105,1996,24,28,37,51,47,26,49,59,43,53,21,28,40
106,1997,20,32,51,46,38,40,30,54,32,53,39,32,39
107,1998,15,35,48,32,47,21,32,26,34,33,36,27,32
108,1999,20,28,36,42,56,34,32,50,37,47,33,19,37
109,2000,20,21,38,45,45,36,52,70,46,35,35,32,41
110,2001,9,31,34,60,45,26,57,53,44,49,42,20,40
111,2002,13,29,42,46,40,46,43,55,42,45,26,17,38
112,2003,20,31,40,38,53,29,17,35,45,52,29,17,34
113,2004,27,36,48,54,32,42,44,53,32,38,43,33,41
114,2005,19,18,34,58,53,40,32,47,41,41,35,14,37
115,2006,24,22,35,32,35,34,22,70,41,51,36,20,36
116,2007,27,43,33,48,48,34,23,62,39,44,37 ),17,38
117,2008,20,21,44,47,51,36,46,48,39,45,33,35,40
118,2009,22,33,39,56,42,40,20,44,48,53,34,25,38
119,2010,21,23,23,36,41,44,49,64,41,38,33,24,38
120,2011,14,41,37 ),48,42,36,41,46,47,49,36,17,39
121,2012,19,25,32,45,50,44,46,69,50,52,23,20,41
122,2013,22,26,44,44,58,50,43,59,48,40,33,17,42
123,2014,30,26,38,61,55,47,45,30,55,51,37,16,42
124,2015,14,24,41,44,62,40,44,53,37,55,29,24,40
125,2016,19,32,43,50,52,40,43,58,30,41,38,27,41
126,2017,23,27,47,50,54,50,44,46,51,30,41,22,42
127,2018,17,35,53,50,42,43,65,52,30,44,43,20,42
128,2019,25,31,35 ],　,　,　,　,　,　,　,　,　,30 ]
