,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1883,76.1,125.2,47.6,180.5,149.2,261.0,39.1,202.0,141.5,133.3,52.9,67.7,1476.1
1,1884,66.6,102.8,146.7,138.5,129.8,217.3,311.1,254.1,154.5,63.4,58.4,47.5,1690.7
2,1885,58.4,29.2,122.0,313.1,180.4,546.5,128.4,91.4,102.0,88.8,85.9,123.0,1869.1
3,1886,57.1,65.3,155.8,123.3,302.8,159.1,167.6,138.6,403.3,167.9,145.1,47.9,1933.8
4,1887,131.9,19.6,66.7,101.0,138.2,217.0,115.3,128.2,207.5,227.4,52.3,48.0,1453.1
5,1888,20.5,27.1,95.9,199.9,77.2,184.3,270.1,21.0,60.9,32.4,124.6,60.8,1174.7
6,1889,53.6,62.6,39.9,201.7,148.3,374.4,763.2,26.9,111.0,59.4,29.5,74.1,1944.6
7,1890,77.3,92.8,157.4,241.4,220.9,145.0,394.4,64.2,37.0,97.6,56.6,202.1,1786.7
8,1891,42.6,73.9,102.3,93.0,42.1,292.6,494.1,182.7,261.4,12.4,33.0,63.6,1693.7
9,1892,33.6,75.4,103.6,163.7,209.6,246.4,76.4,70.5,154.8,97.6,63.6,32.6,1327.8
10,1893,53.9,50.2,90.2,106.7,163.2,172.6,84.4,154.0,109.2,219.9,90.8,41.4,1336.5
11,1894,33.8,42.3,112.4,197.4,27.4,280.3,92.2,5.3,190.6,0.9,81.0,79.3,1142.9
12,1895,75.5,112.1,195.3,95.0,48.0,311.6,352.4,55.8,60.2,68.8,61.5,74.7,1510.9
13,1896,69.1,63.2,75.0,182.0,230.8,308.2,193.5,75.1,77.0 ],101.8 ],87.2 ),91.2 ),1554.1 ]
14,1897,85.5,66.7,173.9,109.5,143.3,72.0,319.3,186.6,274.3,54.9,47.2,56.9,1590.1
15,1898,63.1,133.0,69.8,51.9,312.4,188.0,270.3,142.9,45.0,72.4,105.0,91.2,1545.0
16,1899,39.2,176.6,79.4,95.0,92.6,245.3,58.0,188.7,165.1,51.7,61.6,63.0,1316.2
17,1900,92.5,21.8,38.3,194.6,184.7,82.1,399.7,139.0,57.0,131.1,83.2,48.2,1472.2
18,1901,103.6,47.7,43.3,177.9,69.4,364.5,506.9,118.7,77.7,254.3,21.6,36.6,1822.2
19,1902,32.3,36.0,98.7,204.7,247.5,217.1,200.0,203.8,244.4,79.8,93.0,138.7,1796.0
20,1903,71.1,98.6,104.5,149.4,306.1,88.5,272.3,100.2,36.9,101.5,86.4,55.7,1471.2
21,1904,23.0,53.1,92.5,287.0,126.1,670.4,124.1,4.2,80.2,81.9,47.0,53.9,1643.4
22,1905,84.2,77.4,244.8,143.2,149.1,374.3,451.6,350.4,30.6,75.3,19.2,115.4,2115.5
23,1906,66.4,128.0,101.8,79.4,224.9,410.6,60.0,188.5,378.5,136.4,24.8,86.3,1885.6
24,1907,78.6,107.6,106.3,112.7,77.8,212.0,272.9,85.6,285.0,100.9,69.2,22.9,1531.5
25,1908,64.9,36.1,83.6,227.6,122.4,474.2,277.3,108.4,109.9,122.8,27.6,64.2,1719.0
26,1909,99.5,58.7,152.9,145.4,67.2,389.2,259.8,211.0,245.0,114.9,75.0,71.0,1889.6
27,1910,181.2,64.2,156.1,113.0,107.8,473.2,112.7,18.6,325.2,66.9,117.3,43.7,1779.9
28,1911,63.8,42.8,181.5,127.9,104.6,345.1,144.0,72.4,222.5,180.3,91.5,65.1,1641.5
29,1912,65.7,177.4,122.5,179.2,85.7,97.4,558.5,46.6,156.4,118.2,60.0,179.8,1847.4
30,1913,93.8,32.7,27.3,299.0,221.5,214.8,56.5,49.1,166.9,109.4,44.1,101.9,1417.0
31,1914,32.0,161.8,185.8,140.0,215.4,506.9,33.5,105.3,92.0,173.6,65.9,70.5,1782.7
32,1915,92.1,92.7,96.5,249.1,154.0,394.5,71.9,97.7,185.2,160.1,98.6,34.6,1727.0
33,1916,64.3,118.0,66.6,178.9,78.0,251.1,441.8,29.1,195.0,148.0,27.1,25.4,1623.3
34,1917,76.3,75.1,157.0,89.8,51.6,291.5,141.4,127.8,306.2,165.7,39.2,61.9,1583.5
35,1918,15.4,48.9,134.4,154.2,155.7,275.7,332.2,140.4,92.9,209.5,110.0,127.7,1797.0
36,1919,77.6,97.1,149.0,65.6,98.3,183.9,245.8,94.9,131.1,117.2,66.6,148.8,1475.9
37,1920,100.1,77.0,231.8,40.8,118.9,195.2,138.5,271.8,180.7,43.3,90.2,138.0,1626.3
38,1921,74.4,53.5,147.8,166.0,127.4,513.6,104.3,50.6,365.3,69.6,52.9,42.8,1768.2
39,1922,73.5,145.2,158.3,109.2,63.2,158.2,327.9,13.6,331.3,83.8,106.3,28.0,1598.5
