,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1971,　,　,　,　,　,　,15.7,16.5,9.5,9.1,9.3,8.5,×
1,1972,8.4,10.2,15.2,16.5,17.5,14.7,14.1,15.7,12.7,10.4,8.2,7.1,12.6
2,1973,7.9,11.3,15.2,14.1,17.9,11.8,16.2,15.5,11.9,10.3,8.9,8.7,12.5
3,1974,10.1,9.8,12.6,15.6,17.0,11.6,9.3,13.9,9.3,8.0,7.7,7.7,11.1
4,1975,9.5,12.2,15.9,14.9,18.0,12.7,14.1,15.9,12.3,8.4,7.5,7.1,12.4
5,1976,9.6,10.3,12.9,12.9,12.4,10.2,10.2,9.4,9.1,9.2 ),8.0,7.6,10.1
6,1977,8.4,10.5,11.8,14.2,15.5,9.9,13.6,9.3,9.4,9.5,9.0,8.6,10.8
7,1978,9.5,12.1,15.6,15.7,15.9,15.1,18.6,19.1,10.1,11.5,9.4,8.2,13.4
8,1979,9.3,10.9,14.4,15.9,19.1,15.7,15.3,14.1,10.8,10.3,7.4,8.1,12.6
9,1980,8.3,12.0,13.8,14.4,16.9,15.3,13.0,11.6,11.8,12.2,10.4,9.9,12.5
10,1981,11.7,13.0,16.9,17.5,18.0,12.3,15.8,15.2,11.8,11.5,8.6,9.2,13.5
11,1982,10.1,12.5,15.8,16.0,18.9,16.3,12.5,13.0,10.4,10.7,7.6,8.0,12.7
12,1983,8.8,11.4,12.9,14.0,19.2,14.5,11.3,12.9,9.1,11.1,10.0,8.8,12.0
13,1984,9.6,11.7,14.2,15.8,16.9,11.5,13.7,16.5,11.7,10.8,8.7,7.7,12.4
14,1985,9.3,10.0,10.7,15.1,16.1,12.0,16.6,16.4 ),10.4,10.2 ),8.5 ),8.5 ),12.0
15,1986,9.8 ),13.0,14.2,15.8,18.4,14.2,12.3,15.4,12.5,11.8,9.1,8.3,12.9
16,1987,9.9,11.4,14.2,18.7,17.6,16.2,15.9,14.3,11.0,11.0,8.6,7.9,13.1
17,1988,9.4,12.2,12.4,16.2,17.4,13.8,9.7,12.7,7.6,11.1,10.2,9.2,11.8
18,1989,8.2,10.1,13.8,16.7,14.6,12.6,12.5,13.4,10.9,11.2,8.5,8.3,11.7
19,1990,9.2,8.4,14.8,15.9,18.3,14.4,14.6,18.5,11.3,10.1,8.8,8.9,12.8
20,1991,9.4,11.8,12.9,14.8,17.7,14.3,13.5,13.2,9.4,6.8,7.9,6.4,11.5
21,1992,7.5,10.4,10.9,14.3,15.5,14.2,15.9,13.2,13.6,9.4,8.5,7.5,11.7
22,1993,7.5,12.1,15.8,17.3,18.2,12.9,8.5,9.9,8.9,10.2,8.8,7.9,11.5
23,1994,9.3,12.8,15.2,18.7,16.8,14.0,16.3,17.6,10.9,9.0,9.3,8.5,13.2
24,1995,9.9,12.5,12.3,16.4,14.5,12.2,13.6,17.9,12.7,12.2,11.2,9.8,12.9
25,1996,10.1,12.4,15.6,20.7,18.7,15.2,17.5,16.0,13.7,12.0,8.9,9.9,14.2
26,1997,11.4,14.1 ),16.3,17.6,17.0,17.8,17.1,16.9,10.9,13.7,9.0,8.5,14.2
27,1998,9.4,11.7,16.3,12.8,16.7,13.1,14.3,13.1,10.9,9.6,10.4,8.5,12.2
28,1999,10.2 ),12.8,14.1,16.1,19.2,16.0,16.6,16.2,12.5 ),11.8,9.9,9.1,13.7
29,2000,9.4 ),13.5,16.7,18.1,18.8,15.3,19.2,17.4 ),12.3,9.7,8.4,9.1 ),14.0
30,2001,9.4,12.8,14.8,19.1,17.7,14.4 ),21.5,12.6,12.7,11.6,10.3,9.1,13.8
31,2002,9.6,11.8 ),15.4,16.5,17.7,15.8,16.1,18.5 ),11.8,12.6,9.8,7.4,13.6
32,2003,10.3,12.9,15.7,16.0,17.0,15.2,11.3,12.6,13.4,11.8,7.8,9.3,12.8
33,2004,11.1,13.6,15.8,20.0,16.1,17.9,20.4,16.4,12.4,9.7,9.6,8.9,14.3
34,2005,10.0,12.4 ),14.9,18.6,19.5,16.8,14.6,15.4,13.1,9.3,10.7,9.4,13.7
35,2006,9.5,11.6,15.5,16.7,15.8,13.6,12.1,16.5,11.7,10.9,9.4,8.0,12.6
36,2007,9.9,13.4,16.3,16.6,20.4,18.5,11.7,18.3,12.3,11.7,9.1,8.4,13.9
37,2008,9.5,13.6,15.3,16.8,16.6,15.5,17.6,14.5,13.5,11.7,9.1,9.0,13.6
38,2009,9.0,12.0,15.4,19.3,16.5,16.1,13.6,14.9,14.3,11.0,8.9,9.0,13.3
39,2010,10.7,10.6,13.3,15.5,19.6,19.0,17.8,17.6,14.3,9.7,10.8,9.3,14.0
40,2011,11.0,12.8,16.3,19.5,15.9,16.5,18.2,16.1,14.7,12.2,9.8,9.1 ),14.3
41,2012,9.9,11.8,13.4,16.1,19.1,16.1,16.5,20.7,14.4,12.9,10.1,8.9,14.2
42,2013,10.9,13.4,16.0,18.9,22.0,15.9,16.8,18.8,13.6,10.1,10.5,9.4,14.7
43,2014,10.8,13.2,15.7,19.2,21.8,16.9,17.6,14.9,15.2,11.6,8.8,8.8,14.5
44,2015,9.8,12.2,15.0,15.4,22.0,17.3,16.8,14.5,12.0,13.8,8.3,8.7 ),13.8
45,2016,10.3 ),12.8,15.2,16.3,18.8,16.2,16.4,17.2 ),11.4,11.5,9.2,9.3,13.7
46,2017,10.3,14.1,14.6,19.2,18.4,20.4,17.6,13.4,15.3,9.0,10.0,9.8,14.3
47,2018,10.8 ),13.2,16.1,18.4,19.6,18.9,20.9,18.4,10.8,11.7,10.1,8.4 ),14.8
48,2019,10.7,12.4 ),14.4 ],　,　,　,　,　,　,　,　,　,11.6 ]
