,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1931,9.1,9.0,6.7,7.9,6.9,7.3,7.9,6.9,7.1,8.2,7.3,8.8,7.8
1,1932,8.4,9.4,8.4,7.6,6.2,7.8,7.4,6.7,8.8,7.1,7.8,9.4,7.9
2,1933,9.1,9.3,9.0,6.8,6.9,6.7,5.7,6.6,6.0,7.8,6.9,9.1,7.5
3,1934,8.7,9.8,8.9,6.9,7.2,7.4,8.4,7.6,8.7,6.7,8.5,7.6,8.0
4,1935,8.9,8.7,8.2,6.1,7.2,7.5,7.8,7.0,8.1,6.4,8.1,9.4,7.8
5,1936,9.9,9.3,8.4,7.7,7.0,7.5,7.8,8.2,6.6,6.8,7.7,9.0,8.0
6,1937,9.6,8.9,8.0,6.7,6.4,6.3,8.3,5.1,7.1,5.9,8.6,9.3,7.5
7,1938,9.4,8.9,7.3,6.6,8.0,7.8,7.5,4.8,7.3,7.4,7.3,9.4,7.6
8,1939,9.4,8.8,7.4,6.3,6.6,6.4,5.1,4.5,6.3,7.5,7.1,8.5,7.0
9,1940,9.6,9.2,7.1,6.1,5.1,6.3,8.1,5.3,5.7,5.5,7.1,8.8,7.0
10,1941,8.6,8.4,7.8,6.7,6.9,7.0,9.1,7.3,7.7,6.1,6.1,7.8,7.5
11,1942,9.2,9.1,7.3,5.7,6.9,6.5,6.7,6.7,7.3,6.5,8.0,9.0,7.4
12,1943,9.1,8.9,7.0,6.4,6.7,7.4,7.2,4.6,8.7,7.2,7.4,8.6,7.4
13,1944,8.8,9.0,7.6,7.9,6.7,7.2,8.4,4.8,6.3,7.8,8.4,9.7,7.7
14,1945,9.7,9.0,8.6,6.1,7.2,8.5,8.8,4.6,8.0,7.8,7.6,9.0,7.9
15,1946,9.1,9.0,8.6,7.1,7.8,7.2,6.6,5.1,6.4,6.6,7.0,9.4,7.5
16,1947,9.4,9.2,8.2,5.9,6.7,7.8,7.6,5.8,7.5,7.3,7.7,9.3,7.7
17,1948,8.1,8.8,7.1,6.4,6.4,7.7,7.7,5.7,8.1,7.1,7.8,8.5,7.5
18,1949,8.8,8.3,8.0,7.4,7.1,7.8,6.8,4.8,7.3,6.9,7.6,8.8,7.5
19,1950,8.9,9.2,7.5,6.1,5.7,8.1,6.0,4.1,7.6,6.6,7.3,9.0,7.2
20,1951,8.8,9.3,8.0,7.1,6.8,6.1,7.6,5.2,6.8,5.5,8.0,8.1,7.3
21,1952,9.5,9.1,8.2,7.5,6.8,8.2,7.0,6.5,7.0,6.8,6.7,9.2,7.7
22,1953,9.1,8.7,7.9,5.4,6.1,8.1,7.0,6.7,6.0,4.8,8.0,8.0,7.2
