,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1943,-5.0,-3.6,0.0,3.1,10.4,16.2,21.1,21.9,18.7,10.0,2.5,-0.9,7.9
1,1944,-2.5,-3.0,-0.7,4.3,11.4,15.9,21.0,21.2,16.4,9.5,4.6,-0.9,8.1
2,1945,-4.5,-4.5,-0.1,4.8,9.2,16.5,19.0,22.1,17.7,11.1,3.0,-1.1,7.8
3,1946,-2.7,-2.0,0.3,5.8,10.6,17.6,21.9,21.4,15.4,9.5,6.1,-0.8,8.6
4,1947,-1.5,-4.7,-1.1,3.5,9.5,14.5,22.0,22.1,18.1,8.6,1.2 ),-1.9,7.5
5,1948,-2.7,-2.4,0.4,6.3,10.5,15.3,22.2,21.3,17.1,11.6,5.2,2.2,8.9
6,1949,-1.7,0.2,-0.4,2.9,10.3,15.7,20.7,21.7,17.9,9.0,3.7,0.7,8.4
7,1950,-0.7,-1.0,0.0,6.1,11.5,16.3,21.7,21.5,17.7,9.3,5.0,0.0,9.0
8,1951,-2.0,-0.5,0.4,6.1,10.5,14.4,21.0,22.2,14.0,10.2,3.9,0.1,8.4
9,1952,-1.3,-1.6,1.1,6.1,10.1,15.8,20.9,22.1,17.4,9.0,5.5,-0.3,8.7
10,1953,-1.8,-1.7,2.3,3.2,11.1,17.9,22.0,22.5,18.0,10.1,4.8,1.0,9.1
11,1954,0.4,-1.3,0.2,7.0,11.5,15.1,19.8,22.2,18.2,9.1,4.6,0.8,9.0
12,1955,-2.9,-1.6,3.3,7.1,11.3,18.0,22.0,20.8,16.5,11.1,1.3,-0.5,8.9
13,1956,-2.4,-3.1,2.0,5.3,11.1,16.6,21.3,20.1,18.0,10.7,2.8,-1.1,8.4
14,1957,-1.7,-2.3,-0.9,6.4,10.1,15.5,21.1,21.8,15.9,9.5,3.4,-0.5,8.2
15,1958,-2.4,-1.6,0.1,7.2,10.4,15.9,21.9,21.4,18.5,10.0,4.5,1.2,8.9
16,1959,-2.3,0.9,2.5,6.7,11.5,16.0,21.5,22.2,18.5,10.9,4.8,-0.2,9.4
17,1960,-2.2,-1.6,1.9,4.8,11.4,16.4,21.6,21.7,18.2,10.6,5.4,-1.2,8.9
