,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1954,　,　,　,　,67.0,368.6,　,　,　,434.3,　,　,869.9 ]
1,1955,　,　,　,　,476.4,　,　,473.2,　,　,　,　,949.6 ]
2,1956,302.6,　,　,277.4,433.3,　,　,　,　,　,　,356.4,3181.1
3,1957,116.2,243.1,199.3,146.7,332.5,267.5,4.8,188.7,373.3,91.0,307.9,204.9,2475.9
4,1958,171.1,182.0,118.5,14.2,130.3,86.8,92.8,233.9,443.3,317.4,261.7,160.9,2212.9
5,1959,174.5,275.3,63.1,275.9,288.3,271.1,375.4,206.1,189.0,162.7,233.8,178.3,2693.5
6,1960,179.4,81.9,258.7,70.7,145.0,248.4,322.5,652.6,283.4,66.6,297.7,101.6,2708.5
7,1961,121.2,178.4,195.2,158.5,314.8,79.0,141.3,211.1,296.3,103.8,284.2,265.0,2348.8
8,1962,131.8,44.6,137.2,101.6,82.1,275.0,355.5,357.3,293.1,40.6,174.1,153.3,2146.2
9,1963,60.2,53.7,104.2,39.8,0.8,258.6,131.9,85.2,269.3,89.0,136.4,175.0,1404.1
10,1964,165.3,123.9,72.3,52.9,210.3,159.0,95.7,79.8,210.1,334.0 ),98.8,127.8 ),1729.9
11,1965,180.8,116.3,133.3,183.2,213.8,348.6,115.2,379.0,37.2,82.4,273.4,181.6,2244.8
12,1966,244.7,212.4,167.7,242.9,354.3,270.9,282.2,235.3,542.9,45.5,131.9,230.0,2960.7
13,1967,81.5,111.7,193.7,244.7,181.5,418.8,50.0,219.9,260.6,573.1,778.1,160.3,3273.9
14,1968,110.0 ),284.0 ),210.0,76.0 ),51.0,247.5,471.5 ),202.5 ),156.5 ),378.5,76.0,41.0 ),2304.5
15,1969,188.0,158.0,117.5,47.5,230.0,258.5,111.5,192.0,284.5,407.0,381.0,73.0,2448.5
16,1970,180.5,49.0,211.5,118.5,205.0 ),401.5,127.0,230.0,406.5,624.0,155.0,432.5,3141.0
17,1971,221.0,90.0,99.0,44.5,55.0 ),30.5,92.0,59.5,405.5,267.5,173.0,98.5,1636.0
18,1972,258.5,192.0,121.0,66.5,211.0,182.5,518.0,413.0,97.5 ),101.0,146.0,156.0,2463.0
