,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1959,　,38 ),28,33,26,--,30,40,32,32,33,58,×
1,1960,33,46,23,10,29,--,19,33,43,35,53,64,41
2,1961,51,53,26,24,34,--,14,28,39,43,28,53,41
3,1962,58 ],　,　,　,　,　,　,　,　,　,　,　,24 ]
4,1963,　,　,　,　,　,　,　,　,　,　,　,　,　
5,1964,　,　,　,　,　,　,　,　,　,　,　,　,　
6,1965,　,　,　,　,　,　,　,　,　,　,　,　,　
7,1966,　,51,27,22,24,--,22,21,42,55,36,53,38 ]
8,1967,55,45,33,22,12,--,4,13,42,44,56,56,44
9,1968,52,40,20,21,10,--,0,12,43,61,59,57,45
10,1969,61,30,27,24,9,--,2,38,41,55,51,59,45
11,1970,51,35,32,17,16,--,3,19,62,37,45,54,42
12,1971,44,28,22,12,29,--,17,45,43,30,34,70,39
13,1972,53,42,31,24,19,--,12,12,20,39,44,47,39
14,1973,51,33,28,13,11,--,0,40,33,57,71,52,45
15,1974,55,35,37,17,13,--,6,39,23,46,75,64,48
16,1975,65,31,15 ),27,31,--,11,38,36,33,54,61,44
17,1976,66,42,23,29,20,--,44,36,46,65,54,71,52
18,1977,62,47,30,33,32,--,0,19,24,33,35,66,43
19,1978,43,34,27,32,15,--,6,35,23,32,54,58,40
20,1979,48,31,17,29,38,--,8,18,50,61,45,75,46
21,1980,32,32,15,30,18,--,19,32,52,41,66,54,41
22,1981,55,49,51,15,6,--,0,39,46,40,54,48,45
23,1982,51,59,21,18,10,--,0,33,29,54,46,62,44
24,1983,65,42,30,35,9,--,0,33,28,44,45,75,48
25,1984,72,50,17,12,19,--,0,22,45,44,59,80,51
26,1985,63,46,42,17,2,--,0,36,29,50,35,59,44
27,1986,71,59,36,24,18,--,2,25,37,45,50,65,50
28,1987,67,53,40,15,26,--,36,41,46,39,40,63,48
29,1988,52,46,30,27,12,--,8,38,42,65,47,59,47
30,1989,51,32,17,33,15,--,8,43,65,39,46,63,44
31,1990,49,31,24,35,24,--,9,38,61,33,58,58,44
32,1991,34,49,21,42,14,--,30,22,39,31,52,44,38
33,1992,43,47,34,11,22,--,--,10,35,51,44,45,39
34,1993,58,28,25,28,26,--,--,30,29,35,52,45,39
35,1994,57,43,20,23,10,--,0,35,58,44,52,57,45
36,1995,44,29,43,28,14,--,25,47,41,40,48,63,44
37,1996,55,42,30,14,12,--,10,44,31,26,52,65,43
38,1997,52,48,28,11,2,--,21,20,62,41,58,64,46
39,1998,37,44,19,22,27,--,14,49,28,31,59 ),39 ],37 ]
40,1999,37,44 ),31,16,9,--,6,29,40,44,42,61,40
41,2000,57,38,59,37,3,--,9,32,52,14,47,60,45
42,2001,44,49,23,22,21,--,15,30,37,38,55,54,42
43,2002,53,41,40,34,22,--,--,17 ),41,53,56,61,47
44,2003,63,54,31,19,11,--,19,26,33,34,41,66,45
45,2004,50,37,39,11,29,--,14,28,44 ),40 ),54,69,46
46,2005,71,24,35,10,--,--,2,20,42,39,44,67,44
47,2006,61 ),37,29,31,6,--,18,24 ),52,44,73,62,49
48,2007,58,36,18,28,25,--,12,31,50,38,75,48,45
49,2008,46,55 ),32,24,41,--,5,32 ),19,55,42,43,41
50,2009,39,39,30,26,30,--,32,29,42,44,56,47,41
51,2010,54 ),26,37,32,27,--,6,30,46,21,35,58,40
52,2011,23,37,50,29 ],28 ),--,14,24,38 ],48,55,41,39 ]
53,2012,48,41,14,23,28,--,11,22,54,46,54,48,42
54,2013,67 ),28,20,16,39,--,24,24,56,42,45,48,42
55,2014,40 ),24,21,18,36,--,--,32,47,64,46,48,40
56,2015,63 ),28,26,23,5,--,--,34,40 ),49,59,60,46
57,2016,48,23,25,39,25,--,15,28,51,25,49,77,43
58,2017,35,46,24,14,12 ],--,24 ],32,40,56,36,54,39 ]
59,2018,39,22,30,25,51,--,36,42,49,54,30,50,39
60,2019,38,39,51 ],　,　,　,　,　,　,　,　,　,40 ]
