,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1910,68.0,73,66,46,43,31,19,29,48,48,62,68,47
1,1911,62.0,79,59,49,52,26,21,23,45,43,54,63,45
2,1912,65.0,54,57,56,45,16,30,27,33,52,61,61,44
3,1913,68.0,65,65,52,39,31,19,40,51,43,64,53,47
4,1914,61.0,67,53,62,44,46,42,30,45,56,45,64,50
5,1915,60.0,47,44,56,38,36,23,25,46,50,70,67,45
6,1916,68.0,64,74,69,43,31,32,47,39,56,40,59,50
7,1917,60.0,53,64,45,53,46,31,34,39,56,66,46,48
8,1918,64.0,69,50,57,46,27,15,24,25,48,50,73,43
9,1919,66.0,52,50,46,43,32,24,30,25,41,57,42,41
10,1920,43.0,60,55,41,11,35,18,13,40,53,50,64,38
11,1921,74.0,56,62,32,42,40,23,32,30,45,56,56,44
12,1922,70.0,44,54,49,36,31,22,36,38,50,47,47,42
13,1923,65.0,51,50,62,45,22,39,47,32,53,59,60,47
14,1924,48.0,69,70,47,47,27,54,46,53,59,56,74,53
15,1925,63.0,59,54,53,47,31,33,26,40,52,51,55,45
16,1926,71.0,66,54,47,35,31,35,39,35,54,59,61,47
17,1927,75.0,64,68,33,45,49,28,37,45,60,58,59,50
18,1928,51.0,70,53,55,43,24,20,23,36,51,67,74,45
19,1929,73.0,51,53,42,29,18,31,24,42,45,57,48,40
20,1930,74.0,39,51,53,44,36,23,33,37,49,60,66,45
21,1931,53.0,62,52,44,32,14,19,36,33,60,59,56,41
22,1932,65.0,58,58,39,42,21,20,27,23,55,45,53,40
23,1933,55.0,67,59,54,41,37,32,24,45,56,51,54,46
24,1934,61.0,58,59,49,29,32,36,38,41,60,62,67,47
25,1935,59.0,68,38,43,35,28,25,26,35,43,62,72,42
26,1936,46.0,48,59,47,31,30,17,30,29,56,58,60,41
27,1937,69.0,49,54,55,26,45,21,44,40,56,71,60,47
28,1938,66.0,63,63,54,36,47,25,35,56,56,59,67,50
29,1939,59.0,63,58,53,30,28,34,27,25,63,64,71,45
30,1940,70.0,60,58,48,40,26,24,25,41,67,60,63,46
31,1941,54.0,68,58,50,52,42,28,14,45,55,56,47,46
32,1942,71.0,68,51,51,46,27,32,27,44,48,63,59,47
33,1943,65.0,66,57,56,39,35,20,29,36,55,61,61,46
34,1944,63.0,63,42,50,50,28,30,41,37,53,61,74,47
35,1945,80.0,66,63,52,33,30,23,33,55,40,50,59,46
36,1946,66.0,68,59,58,28,38,29,40,67,52,63,65,50
37,1947,59.0,55,65,44,45,23,32,33,45,61,66,63,47
38,1948,57.0,65,62,42,47,19,28,35,40,51,64,51,45
