,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1953,89,76,--,--,--,--,--,--,--,--,--,1,165 ]
1,1954,55,51,1,0,--,--,--,--,--,--,--,0,108
2,1955,70,65,0,0,--,--,--,--,--,--,0,2,135
3,1956,54,86,21,--,--,--,--,--,--,--,0,15,163
4,1957,43,23,21,0,--,--,--,--,--,0,--,3,102
5,1958,71,39,28,0,--,--,--,--,--,0,0,0,141
6,1959,104,1,0,0,--,--,--,--,--,--,--,36,105
7,1960,48,8,0,0,--,--,--,--,--,--,0,37,92
8,1961,42,38,1,--,--,--,--,--,--,--,0,12,118
9,1962,94,18,1,0,--,--,--,--,--,0,0,1,125
10,1963,225,89,2,0,--,--,--,--,--,--,1,8,317
11,1964,11,56,0,--,--,--,--,--,--,--,--,0,76
12,1965,84,53,24,0,--,--,--,--,--,--,0,86,161
13,1966,44,28,0,--,--,--,--,--,--,--,0,28,158
14,1967,118,88,0,--,--,--,--,--,--,--,0,89,234
15,1968,119,164,2,--,--,--,--,--,--,--,--,9,374
16,1969,48,11,3,0,--,--,--,--,--,0,0,13,71
17,1970,84,13,31,--,--,--,--,--,--,--,6,10,141
18,1971,33,145,12,--,--,--,--,--,--,--,0,1,206
19,1972,2,14,29,0,--,--,--,--,--,--,0,16,46
20,1973,8,15,2,--,--,--,--,--,--,--,0,46,41
21,1974,27,89,21,0,--,--,--,--,--,--,0,0,183
22,1975,71,98,5,0,--,--,--,--,--,--,0,9,174
23,1976,78,4,20,--,--,--,--,--,--,--,1,45,111
24,1977,74,164,42,--,--,--,--,--,--,--,0,4,326
25,1978,31,117,15,0,--,--,--,--,--,--,1,2,167
26,1979,11,52,9,--,--,--,--,--,--,--,0,0,75
27,1980,80,22,0,--,--,--,--,--,--,0,--,92,102
28,1981,81,71,0,--,--,--,--,--,--,--,0,4,244
29,1982,107,14,2,0,--,--,--,--,--,0,--,0,127
30,1983,25,61,9,--,--,--,--,--,--,--,0,99,95
31,1984,60,104,24,--,--,--,--,--,--,--,--,64,287
32,1985,121,23,0,--,--,--,--,--,--,--,0,23,208
33,1986,101,63,9,--,--,--,--,--,--,--,0,2,196
34,1987,56,31,29,0,--,--,--,--,--,--,0,5,118
35,1988,6,79,9,--,--,--,--,--,--,0,0,23,99
36,1989,22,12,8,0,--,--,--,--,--,--,0,1,65
37,1990,61,0,0,1,--,--,--,--,--,--,--,5,63
38,1991,20,47,0,0,0,--,--,--,--,0,0,8,72
39,1992,4,31,0,0,--,--,--,--,--,--,0,8,43
40,1993,20,50,6,0,--,--,--,--,--,--,0,6,84
41,1994,42,27,3,--,--,--,--,--,--,--,--,0,78
42,1995,71,38,0,0,--,--,--,--,--,--,0,27,109
43,1996,35,76,2,0,--,--,--,--,--,--,0,12,140
44,1997,20,12,0,--,--,--,--,--,--,0,--,9,44
45,1998,24,4,0,0,--,--,--,--,--,--,0,0,37
46,1999,24,43,0,--,--,--,--,--,--,--,0,71,67
47,2000,75,52,0,--,--,--,--,--,--,--,0,5,198
48,2001,32,11,47,0,--,--,--,--,--,--,0,0,95
49,2002,30,19,0,--,--,--,--,--,--,0,0,0,49
50,2003,51,0,0,--,--,--,--,--,--,--,--,19,51
51,2004,74,14,33,0,--,--,--,--,--,--,--,0,140
52,2005,12,63,47,--,--,--,--,--,--,--,--,67,122
53,2006,39,25,26,--,--,--,--,--,--,--,--,19,157
54,2007,--,27,--,--,--,--,--,--,--,--,--,12,46
55,2008,15,61,--,--,--,--,--,--,--,--,--,3,88
56,2009,82 ),--,--,--,--,--,--,--,--,--,--,24,85
57,2010,43,1,--,--,--,--,--,--,--,--,--,95,68
58,2011,152,3,6,--,--,--,--,--,--,--,--,38,256
59,2012,57 ),85,9,--,--,--,--,--,--,--,--,20,189
60,2013,36,12,--,--,--,--,--,--,--,--,--,42,68
61,2014,17,23,4,--,--,--,--,--,--,--,--,24,86
62,2015,38,32,6,--,--,--,--,--,--,--,--,--,100
63,2016,28,20,2,--,--,--,--,--,--,--,--,--,50
64,2017,77,55,--,--,--,--,--,--,--,--,--,2,132
65,2018,76,64,--,--,--,--,--,--,--,--,--,9,142
66,2019,--,--,×,　,　,　,　,　,　,　,　,　,9 ]
