,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1953,0,6,--,--,--,--,--,--,--,--,--,--,6 ]
1,1954,8,0,0,--,--,--,--,--,--,--,--,--,8
2,1955,0,0,7,--,--,--,--,--,--,--,--,0,7
3,1956,0,0,1,0,--,--,--,--,--,--,--,0,1
4,1957,0,0,0,--,--,--,--,--,--,--,--,--,0
5,1958,1,0,0,--,--,--,--,--,--,--,--,--,1
6,1959,0,0,0,--,--,--,--,--,--,--,--,0,0
7,1960,2,0,0,--,--,--,--,--,--,--,--,--,2
8,1961,0,0,0,--,--,--,--,--,--,--,--,--,0
9,1962,0,0,--,--,--,--,--,--,--,--,--,--,0
10,1963,0,0,2,--,--,--,--,--,--,--,--,--,2
11,1964,0,7,--,--,--,--,--,--,--,--,--,0,7
12,1965,--,0,0,--,--,--,--,--,--,--,--,0,0
13,1966,2,0,0,--,--,--,--,--,--,--,--,0,2
14,1967,2,48,--,0,--,--,--,--,--,--,--,0,50
15,1968,0,10,0,--,--,--,--,--,--,--,--,--,10
16,1969,0,0,2,0,--,--,--,--,--,--,--,--,2
17,1970,1,0,2,--,--,--,--,--,--,--,--,0,3
18,1971,0,0,3,--,--,--,--,--,--,--,--,--,3
19,1972,0,0,0,--,--,--,--,--,--,--,--,--,0
20,1973,0,0,0,--,--,--,--,--,--,--,--,0,0
21,1974,0,0,0,--,--,--,--,--,--,--,--,--,0
22,1975,0,5,--,--,--,--,--,--,--,--,--,--,5
23,1976,2,0,0,0,--,--,--,--,--,--,--,0,2
24,1977,3,0,0,--,--,--,--,--,--,--,0,0,3
25,1978,--,5,0,--,--,--,--,--,--,--,--,0,5
26,1979,0,0,0,--,--,--,--,--,--,--,--,--,0
27,1980,0,0,--,--,--,--,--,--,--,--,--,0,0
28,1981,3,0,3,--,--,--,--,--,--,--,--,0,6
29,1982,4,0,--,--,--,--,--,--,--,--,--,--,4
30,1983,0,0,0,--,--,--,--,--,--,--,--,0,0
31,1984,7,16,8,--,--,--,--,--,--,--,--,0,31
32,1985,1,0,--,--,--,--,--,--,--,--,--,0,1
33,1986,0,19,0,--,--,--,--,--,--,--,×,--,19
34,1987,0,0,0,--,--,--,--,--,--,--,--,--,0 ]
35,1988,0,0,0,--,--,--,--,--,--,--,--,--,0
36,1989,0,0,0,--,--,--,--,--,--,--,--,--,0
37,1990,0,1,0,0,--,--,--,--,--,--,--,0,1
38,1991,0,0,0,--,--,--,--,--,--,--,--,0,0
39,1992,0,0,0,0,--,--,--,--,--,--,--,0,0
40,1993,--,0,--,0,--,--,--,--,--,--,--,0,0
41,1994,5,7,0,--,--,--,--,--,--,--,--,0,12
42,1995,0,0,0,--,--,--,--,--,--,--,--,0,0
43,1996,0,13,0,0,--,--,--,--,--,--,--,--,13
44,1997,0,0,--,--,--,--,--,--,--,--,--,--,0
45,1998,0,--,0,--,--,--,--,--,--,--,--,--,0
46,1999,--,2,--,--,--,--,--,--,--,--,--,0,2
47,2000,4,0,0,0,--,--,--,--,--,--,--,0,4
48,2001,0,0,0,--,--,--,--,--,--,--,--,--,0
49,2002,0,0,--,--,--,--,--,--,--,--,0,0,0
50,2003,0,0,0,--,--,--,--,--,--,--,--,--,0
51,2004,0,0,0,--,--,--,--,--,--,--,--,--,0
52,2005,0,0,0,--,--,--,--,--,--,--,--,0,0
53,2006,0,0,0,--,--,--,--,--,--,--,--,--,0
54,2007,--,--,--,--,--,--,--,--,--,--,--,--,--
55,2008,0,1,--,--,--,--,--,--,--,--,--,--,1
56,2009,0,0,--,--,--,--,--,--,--,　,　,　,0
57,2010,　,　,　,　,　,　,　,　,　,　,　,　,×
58,2011,　,　,　,　,　,　,　,　,　,　,　,　,　
59,2012,　,　,　,　,　,　,　,　,　,　,　,　,　
60,2013,　,　,　,　,　,　,　,　,　,　,　,　,　
61,2014,　,　,　,　,　,　,　,　,　,　,　,　,　
62,2015,　,　,　,　,　,　,　,　,　,　,　,　,　
63,2016,　,　,　,　,　,　,　,　,　,　,　,　,　
64,2017,　,　,　,　,　,　,　,　,　,　,　,　,　
65,2018,　,　,　,　,　,　,　,　,　,　,　,　,　
66,2019,　,　,　,　,　,　,　,　,　,　,　,　,　
