,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1873,-2.9,-1.0,2.2,9.2,11.9,15.2,21.0,23.8,19.3,12.6,5.7,2.3,9.9
1,1874,-0.2,1.4,2.3,8.1,12.3,16.9,21.0,24.0,19.2,12.0,5.9,0.4,10.3
2,1875,-2.5,-2.8,3.3,6.3 ),10.7,15.0,19.9,22.1,18.8,11.9,6.1 ),2.4,9.3
3,1876,-1.9,-0.8,2.8,8.2,13.2,14.5,23.5,25.2,19.4,13.3,5.3,-0.2,10.2
4,1877,-0.2,-0.3,3.0,8.4,10.6,17.1,22.1,23.7,20.1,13.8,5.2,1.0,10.4
5,1878,-3.2,-1.9,1.7,6.5,11.4,14.3,19.7,20.6,19.1,11.6,4.1,-0.9,8.6
6,1879,-2.6,-0.7,2.0,5.5,11.1,15.3 ),20.7,22.8,16.8,9.7,5.0,3.5,9.1
7,1880,-3.8,-1.3,3.3,5.9,11.2,13.2,18.9,22.1,18.1,11.2,6.9,0.3,8.8
8,1881,-1.6,-2.6,-0.3,4.9,10.8,15.2,18.2,22.2,19.0,10.6,6.1,-1.3,8.4
9,1882,0.1,-0.7,1.3,7.4,10.8,14.7,18.6,21.9,17.6,11.2,3.2,-1.8,8.7
10,1883,-2.8,-4.2,-1.3,4.5,8.7,13.6,19.3,20.5,16.5,12.5,4.2,-0.7,7.6
11,1884,-2.7,-3.0,-0.7,4.6,9.3,12.9,18.5,19.2,17.0,9.6,2.5,-2.3,7.1
12,1885,-4.5,-3.2,-0.1,4.9,9.2,13.6,16.4,21.2,17.8,12.1,6.1,2.0,8.0
13,1886,-2.7,-3.0,1.3,7.3,10.6,15.3,20.8,23.6,19.5,12.3,5.3,0.1,9.2
14,1887,-3.3,-2.0,1.7,5.6,8.6,13.1,19.2,21.8,16.4,11.9,7.0,0.7,8.4
15,1888,-3.3,-5.2,1.0,6.5,10.3,11.3,19.0,21.5,16.3,12.3,7.3,0.5,8.1
16,1889,-4.9,-2.2,0.8,5.7,9.5,13.1,18.0,21.0,15.8,9.3,3.6,-0.3,7.5
17,1890,-4.2,-0.5,3.6,7.8,11.4,15.5,18.6,21.8,20.4,11.8,6.4,3.5,9.7
18,1891,-4.3,-2.6,3.1,6.2,11.8,14.0,18.7,19.9,17.5,11.2,5.3,0.6,8.5
19,1892,-4.2,-2.5,-1.1,6.5,10.7,15.1,21.2,22.0,19.7,11.2,3.8,-3.3,8.3
20,1893,-4.1,-5.5,0.8,5.4,8.4,14.0,17.8,21.1,16.3,12.0,6.4,-0.7,7.7
21,1894,-3.5,-2.1,1.7,6.8,9.4,16.5,20.3,22.0,18.0,11.2,6.8,0.8,9.0
