,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1898,×,×,×,×,×,×,×,54,45,48,45,50,49 ]
1,1899,59,51,61,54,44,44,32,41,29,49,58,39,46
2,1900,40,50,44,46,52,49,39,58,43,39,31,39,45
3,1901,46,62,66,49,45,39,34,55,58,42,42,52,49
4,1902,59,64,50,49,44,41,38,34,47,45,45,51,46
5,1903,36,58,43,38,40,28,23,58,37,32,47,45,40
6,1904,39,41,40,22,36,36,45,66,34,35,56,50,42
7,1905,47,57,52,44,45,24,41,28,47,41,58,45,43
8,1906,55,48,58,57,48,42,46,53,29,42,52,49,48
9,1907,54,64,55,54,52,36,44,48,39,53,45,54,49
10,1908,52,58,50,49,53,42,47,41,40,41,57,62,49
11,1909,56,50,48,56,54,30,48,62,27,43,57,59,49
12,1910,31,50,51,56,40,32,37,40,28,35,61,66,43
13,1911,50,62,46,51,49,33,41,44,37,39,49,47,45
14,1912,56,47,48,55,54,44,32,56,28,41,47,44,46
15,1913,48,47,54,36,47,36,50,46,39,37,50,41,44
16,1914,49,55,45,49,29,41,44,51,50,55,47,51,47
17,1915,54,48,55,43,58,29,54,43,38,39,51,69,48
18,1916,61,56,56,46,51,35,38,55,42,24,40,55,46
19,1917,58,56,53,52,54,39,50,46,26,28,55,60,48
20,1918,66,61,62,44,45,16,54,46,44,40,50,50,47
21,1919,45,55,59,57,52,36,34,46,40,40,38,60,46
22,1920,48,48,45,49,47,33,39,39,35,47,43,44,43
23,1921,41,44,39,44,41,17,29,47,24,37,53,66,39
24,1922,44,54,45,48,43,45,34,53,44,47,56,54,47
25,1923,52,46,54,32,37,38,34,63,45,44,48,46,44
26,1924,59,53,67,49,45,36,55,51,42,34,59,59,50
27,1925,66,54,55,47,41,37,44,51,41,46,44,51,47
28,1926,52,60,49,57,41,45,40,53,39,48,58,36,48
29,1927,44,47,44,63,53,41,35,50,34,45,52,46,46
30,1928,53,62,58,57,51,31,41,49,46,35,48,46,48
31,1929,62,69,59,58,40,49,41,47,28,36,37,48,47
32,1930,53,49,39,43,51,34,44,56,50,50,51,49,47
33,1931,41,31,64,44,56,47,27,59,43,39,42,53,46
34,1932,65,50,58,53,56,36,47,54,29,41,46,43,48
35,1933,54,63,54,43,48,50,48,49,60,45,47,51,51
36,1934,57,64,51,40,58,45,44,49,33,38,51,48,48
37,1935,58,55,59,49,57,48,45,45,30,49,51,54,50
38,1936,53,55,62,41,49,48,52,48,52,41,52,48,50
39,1937,44,44,54,48,50,42,36,60,41,42,45,52,47
40,1938,63,69,51,61,44,35,45,46,51,30,58,59,50
41,1939,67,63,61,47,61,43,53,59,49,40,49,60,54
42,1940,65,62,69,58,64,55,49,47,47,44,48,51,55
43,1941,57,60,47,54,49,34,37,49,39,62,38,48,47
44,1942,64,59,55,62,57,39,64,56,43,55,61,56,56
45,1943,71,67,60,55,54,43,48,57,47,47,53,63,55
46,1944,67,60,61,54,52,54,48,56,53,42,49,63,55
47,1945,66,67,59,66,52,38,41,60,38,36,56,52,52
48,1946,59,64,44,51,37,42,57,61,48,57,48,52,51
49,1947,57,68,59,69,53,44,55,69,47,51,64,50,57
50,1948,57,62,52,56,50,48,44,51,44,41,51,51,50
51,1949,63,54,57,62,58,34,54,63,40,38,50,53,52
52,1950,52,54,57,48,49,34,52,57,54,44,41,51,49
53,1951,60,57,61,43,56,53,37,60,36,49,50,53,51
54,1952,50,49,55,49,58,38,34,64,39,52,49,55,49
55,1953,53,48,50,54,32,22,28,34,36,46,52,46,41
