,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1953,--,0,--,--,--,--,--,--,--,--,--,--,0 ]
1,1954,--,0,--,--,--,--,--,--,--,--,--,--,0
2,1955,0,0,--,--,--,--,--,--,--,--,--,0,0
3,1956,6,0,0,--,--,--,--,--,--,--,--,--,6
4,1957,0,0,0,--,--,--,--,--,--,--,--,0,0
5,1958,0,0,0,--,--,--,--,--,--,--,--,--,0
6,1959,0,--,0,--,--,--,--,--,--,--,--,0,0
7,1960,0,--,--,--,--,--,--,--,--,--,--,0,0
8,1961,0,1,0,--,--,--,--,--,--,--,--,0,1
9,1962,2,--,--,--,--,--,--,--,--,--,--,--,2
10,1963,1,9,--,--,--,--,--,--,--,--,--,--,10
11,1964,0,0,0,--,--,--,--,--,--,--,--,--,0
12,1965,6,0,0,--,--,--,--,--,--,--,--,0,6
13,1966,0,0,--,--,--,--,--,--,--,--,--,0,0
14,1967,0,0,--,--,--,--,--,--,--,--,--,0,0
15,1968,1,1,--,--,--,--,--,--,--,--,--,--,2
16,1969,0,0,--,--,--,--,--,--,--,--,--,--,0
17,1970,1,0,0,--,--,--,--,--,--,--,--,--,1
18,1971,0,--,--,--,--,--,--,--,--,--,--,--,0
19,1972,--,0,--,--,--,--,--,--,--,--,--,0,0
20,1973,0,0,--,--,--,--,--,--,--,--,--,1,0
21,1974,0,0,0,--,--,--,--,--,--,--,--,--,1
22,1975,0,0,--,--,--,--,--,--,--,--,--,--,0
23,1976,0,--,0,--,--,--,--,--,--,--,--,--,0
24,1977,0,0,0,--,--,--,--,--,--,--,--,0,0
25,1978,0,0,0,--,--,--,--,--,--,--,--,0,0
26,1979,--,3,0,--,--,--,--,--,--,--,--,--,3
27,1980,0,1,--,--,--,--,--,--,--,--,--,0,1
28,1981,1,0,0,--,--,--,--,--,--,--,--,0,1
29,1982,1,--,--,--,--,--,--,--,--,--,--,--,1
30,1983,0,0,0,--,--,--,--,--,--,--,--,0,0
31,1984,2,0,0,--,--,--,--,--,--,--,--,0,2
32,1985,0,0,--,--,--,--,--,--,--,--,--,0,0
33,1986,0,0,--,--,--,--,--,--,--,--,--,--,0
34,1987,10,0,0,--,--,--,--,--,--,--,--,0,10
35,1988,0,0,0,--,--,--,--,--,--,--,--,0,0
36,1989,0,0,--,--,--,--,--,--,--,--,--,--,0
37,1990,0,--,0,--,--,--,--,--,--,--,--,0,0
38,1991,0,0,--,--,--,--,--,--,--,--,--,0,0
39,1992,--,0,--,--,--,--,--,--,--,--,--,--,0
40,1993,0,0,0,--,--,--,--,--,--,--,--,--,0
41,1994,0,0,--,--,--,--,--,--,--,--,--,--,0
42,1995,0,0,--,--,--,--,--,--,--,--,--,0,0
43,1996,--,2,--,--,--,--,--,--,--,--,--,0,2
44,1997,1,0,--,--,--,--,--,--,--,--,--,--,1
45,1998,0,0,--,--,--,--,--,--,--,--,--,--,0
46,1999,0,1,--,--,--,--,--,--,--,--,--,0,1
47,2000,0,0,0,--,--,--,--,--,--,--,--,--,0
48,2001,0,0,0,--,--,--,--,--,--,--,--,--,0
49,2002,0,0,--,--,--,--,--,--,--,--,--,0,0
50,2003,3,0,0,--,--,--,--,--,--,--,--,0,3
51,2004,0,0,--,--,--,--,--,--,--,--,--,--,0
52,2005,--,6,0,--,--,--,--,--,--,--,--,12,6
53,2006,0,0,0,--,--,--,--,--,--,--,--,0,12
54,2007,1,--,--,--,--,--,--,--,--,--,--,0,1
55,2008,0,0,--,--,--,--,--,--,--,--,--,--,0
56,2009,0,--,--,--,--,--,--,--,--,--,--,0,0
57,2010,--,--,--,--,--,--,--,--,--,--,--,0,0
58,2011,0,0,0,--,--,--,--,--,--,--,--,--,0
59,2012,0,0,0,--,--,--,--,--,--,--,--,--,0
60,2013,--,--,--,--,--,--,--,--,--,--,--,--,--
61,2014,--,--,--,--,--,--,--,--,--,--,--,--,--
62,2015,--,--,--,--,--,--,--,--,--,--,--,--,--
63,2016,--,--,--,--,--,--,--,--,--,--,--,--,--
64,2017,--,--,--,--,--,--,--,--,--,--,--,--,--
65,2018,--,2,--,--,--,--,--,--,--,--,--,--,2
66,2019,--,--,×,　,　,　,　,　,　,　,　,　,×
