,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1940,10,17,37,45,52,34,12,47,45,55,35,17,35
1,1941,20,20,43,50,55,49,30,35,45,44,52,14,39
2,1942,7,15,37,47,49,46,37,46,44,52,24,13,37
3,1943,14,17,40,46,34,51,63,59,37,39,24,9,39
4,1944,8,17,36,44,47,39,38,60,53,37,22,2,36
5,1945,8,9,28,44,31,39,36,41,40,29,22,5,30
6,1946,6,12,22,46,40,39,23,66,51,29,24,0,32
7,1947,7,5,21,29,55,31,33,34,42,41,17,3,29
8,1948,3,6,21,40,49,38,19,70,50,42,24,11,33
9,1949,9,25,25,35,46,51,36,51,53,45,20,7,36
10,1950,10,13,39,48,41,21,34,59,27,31,21,9,31
11,1951,8,20,25,34,34,29,37,46,46,39,26,18,31
12,1952,4,10,45,44,46,36,35,34,38,45,24,8,33
13,1953,11,17,31,51,43,40,28,44,42,55,11,8,33
14,1954,10,18,26,36,36,32,44,39,43,46,37,13,33
15,1955,10,26,27,44,29,46,53,54,44,36,27,21,36
16,1956,13,13,26,56,55,29,39,44,53,48,25,7,36
17,1957,14,14,24,49,53,45,39,40,48,42,41,18,37
18,1958,8,25,38,46,53,48,37,43,34,42,28,19,37
19,1959,11,25,38,48,48,36,30,43,39,47,22,10,34
20,1960,9,19,26,51,36,41,36,58,50,48,33,13,37
21,1961,8,21,45,56,46,41,40,51,46,40,34,23,39
22,1962,15,19,29,47,56,38,50,46,34,51,19,19,37
23,1963,13,25,38,41,48,35,37,47,54,47,31,8,37
24,1964,11,12,28,37,55,32,31,42,40,45,24,14,33
25,1965,13,16,29,46,51,50,20,52,53,55,27,12,37
26,1966,9,20,27,48,46,43,20,42,43,38,24,11,32
27,1967,11,27,34,49,52,46,44,49,38,44,22,15,38
28,1968,8,23,39,52,35,48,58,36,48,41,32,20,38
29,1969,13,18,35,48,46,38,49,38,56,51,23,11,37
30,1970,13,19,26,60,57,47,46,44,55,50,31,15,41
31,1971,14,26,36,56,52,37,38,54,47,44,43,13,40
32,1972,15,21,47,52,49,51,50,49,49,51,26,15,42
33,1973,25,21,35,52,52,49,52,41,41,40,25,13,39
34,1974,15,19,37,39,50,42 ),38,51,44,38,24,7,36
35,1975,14,24,36,53,44,32,33,54,50,49,41,12,38
36,1976,9,30,37,60,55,33,56,36,44,44,21,16,39
37,1977,14,21,41,45,45,55,49,39,50,63,32,14,41
38,1978,14,15,35,39,50,43,56,56,50,47,39,19,40
39,1979,18,24,37,44,49,36,43,57,52,44,34,23,40
40,1980,18,25,45,46,50,51,43,49,51,43,40,26,42
41,1981,14,28,48,53,43,36,42,37,52,48,12,13,37
42,1982,17,23,35,54,42,55,64,40,53,64,25,16,43
43,1983,18,17,46,54,54,46,26,56,53,40,34,14,40
44,1984,16,10,38,56,42,49,41,59,48,48,33,9,40
45,1985,11,15,37,48,55,50,34,63,46,38,24,14,38
46,1986,13,20,29,44,38,56,32,47,50,33,25,24,36
47,1987,5,15,27,47,49,51,31,27,49,43,23,12,34
48,1988,6,9,31,41,41,35,37,48,35,34,25,8,31
49,1989,19,22,27,35,40,39,55,50,22,33,22,16,34
50,1990,5,21,45,44,46,39,44,44,36,45,28,6,36
51,1991,8,13,25,47 ),57,43,25,47,47,21,24,15,33
52,1992,9,8,28,37,50,45,40,41,42,41,24,14,34
53,1993,15,10,37,36,40,25,34 ),40,43,31,28,11,31
54,1994,11,18,23,52,43,39,44,47,38,39,18 ),10 ),34
55,1995,8 ),22 ),31,38,36,36,31,19,42,38,23 ),8,29
56,1996,10,14,25,40 ),39,34,25,52,42 ),40,18,19,31
57,1997,5,13,36,46,38,35,47,33,29,30,24,11,31
58,1998,5,27,38,45,47,27,43,24,41,44,17,8,32
59,1999,10,11,28,47,48,47,38,55,35,36,26,10,35
60,2000,7,13,22,34,36,39,32,51,32,37,22,12,30
61,2001,7,13,32,56,47,37,27,49,43,32,22,9 ),33
62,2002,10,22,29,55,40,46,24,27,44,31,10,8,30
63,2003,5,20,29,44,51,38,26,29,28,43,25,9 ),31
64,2004,11,15,34,41,37,39,35,40,33 ),33,21,5 ],31 ]
65,2005,8,6,17 ),39 ),41,36,30,48 ),42,41,20 ),6 ),30
66,2006,4,17 ),26 ),25,44,35,28,53,48,41,18,14,31
67,2007,12,21,18,43 ),35,57,41,46,34,42,20,13 ),34
68,2008,5,10 ),34 ),46,42,46,23,39,51,44,27,11 ],33 ]
69,2009,16 ],15,25 ),53,49,33,22,34,46,43,25,9 ),32 ]
70,2010,9 ),21 ),22 ),30,35,45,27,40,41,35,22 ),12,30
71,2011,9 ),30,20 ),38 ),34,40,38,50,35,38,23 ),7,32
72,2012,10 ),14 ),20 ),48,37,50,41,59,54,42,11,6 ),35
73,2013,9 ),12 ),20,35,35,55,25,34,41,27 ),17,15,29
74,2014,6,12,25,62,41,42,43,28,52,43,26,4,34
75,2015,8,21,32,49,56,40,41,45,39,39,22,13,36
76,2016,9,14,34,39,53,30,35,60,40,33 ),16,17,34
77,2017,12,12,34,42,53,34,41,46,42,28,16,7,33
78,2018,8,12,33,38,42,34,34,36,43,39,29,12,31
79,2019,7,20,40 ],　,　,　,　,　,　,　,　,　,20 ]
