,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1966,　,　,　,　,　,30,36,41,44,52,53,41,42 ]
1,1967,50,53,50,35,63,52,38,51,37,42,43,61,48
2,1968,43,59,46,49,49,42,30,33,32,43,69,46,44
3,1969,46,40,45,42,55,40,29,44,39,51,52,62,45
4,1970,50,47,47,39,39,22,31,40,24,39,57,53,40
5,1971,64,54,53,55,41,26,33,50,32,41,52,57,45
6,1972,56,46,57,47,45,39,36,55,49,58,57,50,49
7,1973,47,48,60,47,55,41,53,44,41,48,61,66,50
8,1974,59,56,50,48,51,43,27,51,43,40,59,44,47
9,1975,51,44,59,42,44,37,45,48,53,37,59,60,48
10,1976,63,48,51,35,40,32,40,45,44,51,50,55,45
11,1977,53,59,49,53,55,29,50,40,46,73,50,63,51
12,1978,57,50,62,50,47,39,63,68,42,54,53,60,54
13,1979,56,47,52,48,61,39,34,48,32,57,43,52,47
14,1980,50,65,54,48,47,30,31,27,44,45,52,61,45
15,1981,61,46,49,48,50,31,48,47,43,48,48,61,48
16,1982,59,56,56,49,52,45,29,41,36,50,40,58,47
17,1983,55,61,44,43,62,55,42,59,34,56,57,55,52
18,1984,49,52,56,47,51,30,40,61,50,52,67,58,50
19,1985,58,42,44,54,51,33,51,62,40,48,56,55,49
20,1986,61,60,51,51,48,38,36,60,49,59,51,58,51
21,1987,52,52,44,60,46,49,38,51,39,44,43,52,47
22,1988,43,47,39,44,43,26,24,34,32,45,58,58,40
23,1989,49,46,54,54,37,34,34,49,35,51,54,60,45
24,1990,47,40,49,48,46,35,42,56,37,48,56,55,46
25,1991,42,46,44,46,39,30,28,42,39,36,53,52,41
26,1992,51,51,36,52,46,38,41,41,50,40,49,48,45
27,1993,39,49,57,48,47,37,22,28,30,47,42,51,41
28,1994,59,41,56,56,48,38,55,64,49,48,52,49,51
29,1995,55,59,49,40,39,31,35,71,42,55,60,63,49
30,1996,47,54,43,61 ),43,19,53,45,37,53,38,60,46
31,1997,58,49 ),52,49 ),41,37,35,52,39,61 ),54,51,47
32,1998,45,52,52,44,32,29,38,44,34,35,52,55,42
33,1999,47,51,37,45,52,34 ),40,45,32,48,58,57,45
34,2000,48,51,55 ),47,42,30,47,54 ),44,38,39,50,45
35,2001,38,45 ),42,51,36,32,53,45,45,44,60,52,45
36,2002,46,47,55,41,37,40,38,51,40,52,47,42,44
37,2003,50,54 ),56,30,34,25 ),22,36 ),53,43,35,53,40
38,2004,62,55,52,60,37,39,50,40,34,44,58,51,48
39,2005,54,42,43,57,54,36,31,40,42,41,64,51,46
40,2006,44,39,44,36,31,34,22,52,44,54,47,44,40
41,2007,47,58,54,49,51,42,27,54,37,43,44,49,46
42,2008,42,48,54,56,41,28,48,43,41,41,50,55,45
43,2009,45,52,50,58,45,37,21,44,50,50,46,57,45
44,2010,52,40,41,41,51,36,42,49,51,36,60,52,46
45,2011,53,49,57,55,37,31 ),38,42,44,50,46,49,45
46,2012,47,40,45,46,45,26,41,52,46,57 ),46,50,45
47,2013,58,39,53,54,61,31,44,59,52,36 ),54,48,49
48,2014,62,55,50,51,59,38,37,24,50,38,44 ),45,46
49,2015,46,51,49,37,55,27,33,42,40,60,38,51,44
50,2016,51,54,57,43,48,30,42,58,26,33,45,55,45
51,2017,51,51,53,46,48,49,36,41,41,25,54,52,45
52,2018,50,58,60,54,49,42,55,60,24,46,52,35,49
53,2019,48,41,48 ],　,　,　,　,　,　,　,　,　,46 ]
