,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1879,78.0,77.0,72,77,81,81,78,74,75,74,79,80,77
1,1880,76.0,76.0,73,78,70,75,76,74,77,76,78,76,75
2,1881,76.0,75.0,71,74,75,88,79,73,77,77,83,85,78
3,1882,79.0,75.0,74,74,74,82,80,75,74,75,78,74,76
4,1883,79.0,75.0,71,72,75,77,77,71,69,82,79,80,76
5,1884,82.0,79.0,76,76,77,79,82,73,79,74,81,77,78
6,1885,78.0,74.0,76,83,71,85,78,75,76,80,80,83,78
7,1886,77.0,75.0,77,73,77,82,77,73,79,77,78,76,77
8,1887,79.0,73.0,71,71,75,78,80,80,78,77,76,70,76
9,1888,69.0,68.0,73,77,74,78,82,79,79,77,83,81,77
10,1889,72.0,72.0,72,76,74,82,89,77,81,81,84,86,79
11,1890,82.0,77.0,82,85,77,80,77,72,82,78,77,78,79
12,1891,75.0,73.0,78,79,71,82,88,81,82,74,77,77,78
13,1892,72.0,74.0,71,73,73,80,77,76,76,76,75,73,75
14,1893,74.0,69.0,70,75,81,84,75,75,82,77,74,73,76
15,1894,69.0,71.0,72,79,70,78,76,77,75,67,72,70,73
16,1895,72.0,70.0,74,74,74,79,81,77,74,72,77,77,75
17,1896,72.0,74.0,71,78,77,82,81,78,76,76,74,70,76
18,1897,74.0,75.0,74,71,76,73,79,80,80,73,74,69,75
19,1898,75.0,72.0,72,70,77,76,80,79,75,74,75,75,75
20,1899,70.0,73.0,71,73,76,80,78,82,78,72,73,76,75
21,1900,70.0,69.0,67,75,75,72,84,78,73,77,74,72,74
22,1901,74.0,69.0,67,76,70,78,84,76,73,74,70,65,73
23,1902,67.0,67.0,72,74,78,74,78,80,76,74,77,74,74
24,1903,73.0,72.0,72,73,71,74,82,76,76,73,72,73,74
25,1904,71.0,69.0,66,74,72,80,75,70,70,71,73,71,72
26,1905,73.0,65.0,73,71,75,82,82,83,78,73,71,73,75
27,1906,69.0,67.0,69,70,76,79,76,78,80,72,67,71,73
28,1907,71.0,66.0,70,68,66,74,78,75,74,73,75,69,72
29,1908,70.0,67.0,69,71,71,76,80,79,73,72,69,70,72
30,1909,73.0,67.0,68,66,70,81,76,73,80,71,72,73,73
31,1910,74.0,66.0,69,69,71,79,77,75,78,69,72,67,72
32,1911,71.0,66.0,69,68,72,80,76,74,78,73,72,67,72
33,1912,67.0,69.0,66,66,70,72,80,71,72,71,70,73,71
34,1913,70.0,66.0,64,72,68,77,74,72,69,71,72,70,70
35,1914,68.0,69.0,70,68,75,81,75,70,70,72,73,71,72
36,1915,69.0,68.0,65,72,68,81,73,74,74,75,74,72,72
