,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1898,×,×,×,53,51,40,53,59,45,53,38,25,47 ]
1,1899,18,31,44,50,41,36,48,44,37,40,38,33,39
2,1900,26,29,40,43,53,60,39,66,45,48,49,33,45
3,1901,33,30,54,53,48,35,32,62,61,38,34,30,43
4,1902,21,36,38,38,41,38,31,41,45,53,52,27,39
5,1903,29,27,41,40,51,49,23,61,45,42,32,16,39
6,1904,16,35,34,38,42,41,38,64,39,29,22,21,36
7,1905,21,17,42,30,30,24,48,31,36,47,41,17,33
8,1906,22,22,40,54,44,39,34,46,27,43,31,24,37
9,1907,32,38,33,49,47,46,53,50,42,58,48,34,45
10,1908,16,37,42,47,57,44,44,63,48,50,43,40,45
11,1909,38,37,37,60,58,34,57,66,29,47,46,29,46
12,1910,26,18,30,47,43,41,38,44,35,44,45,29,37
13,1911,30,40,36,41,58,41,43,58,45,49,44,28,43
14,1912,22,33,40,54,49,53,38,63,37,42,35,24,42
15,1913,21,30,40,45,50,37,49,55,54,44,41,16,41
16,1914,26,36,39,46,42,43,51,62,62,51,45,24,45
17,1915,27,21,38,45,47,44,60,48,43,45,49,47,44
18,1916,32,31,35,39,53,49,43,64,42,32,47,37,43
19,1917,19,32,39,56,53,32,71,48,35,28,29,22,40
20,1918,17,40,45,41,46,28,53,54,51,45,30,21,40
21,1919,20,39,48,55,58,37,43,62,43,50,44,27,45
22,1920,23,22,41,52,38,34,54,56,52,57,45,23,42
23,1921,17,33,36,43,43,26,47,63,28,46,36,32,38
24,1922,16,31,42,56,58,63,47,71,57,54,37,21,48
25,1923,24,26,42,44,41,37,34,80,48,50,30,28,41
26,1924,32,18,42,45,41,47,66,64,46,44,35,27,44
27,1925,22,34,39,45,50,41,54,63,49,55,43,30,45
28,1926,24,25,44,54,44,58,46,44,37,47,39,20,41
29,1927,24,23,41,51,50,61,41,46,33,48,42,30,42
30,1928,19,25,41,54,54,33,46,49,49,42,37,14,40
31,1929,26,22,43,44,34,53,51,61,39,40,34,35,41
32,1930,30,31,40,46,48,44,46,63,59,56,30,30,45
33,1931,21,32,59,44,57,55,22,63,41,37,41,30,43
34,1932,34,26,37,45,55,36,50,58,38,53,34,21,42
35,1933,20,30,30,41,53,53,55,55,60,41,47,24,44
36,1934,19,20,32,48,62,40,36,48,34,42,34,40,39
37,1935,29,37,46,57,51,48,52,54,37,54,49,20,46
38,1936,14,20,43,40,43,51,47,42,53,46,37,25,40
39,1937,23,23,44,44,44,49,44,73,42,47,30,20,42
40,1938,21,33,46,57,43,31,44,52,57,41,47,24,42
41,1939,19,35,43,55,53,54,68,71,55,40,41,29,49
42,1940,15,20,47,49,62,55,52,55,52,52,48,25,46
43,1941,24,34,43,56,54,37,31,49,36,55,52,34,42
44,1942,19,30,42,63,47,37,54,55,39,45,35,21,42
45,1943,25,29,44,52,44,42,52,67,41,47,47,30,44
46,1944,22,26,36,38,44,53,41,63,55,38,33,13,40
47,1945,22,29,35,57,43,36,×,×,×,×,×,×,38 ]
48,1946,×,35,26,46,36,41,53,68,45,43,42,10,42 ]
49,1947,18,16,31,55,44,29,43,68,36,34,42,15,37
50,1948,28,33,36,47,53,47,34,48,34,40,30,28,39
51,1949,16,25,36,47,51,36,47,64,38,40,40,18,40
52,1950,24,24,34,48,43,20,50,59,44,37,35,16,37
53,1951,23,32,36,39,45,50,41,64,42,50,36,25,41
54,1952,17,23,36,40,51,29,34,55,36,45,42,20,37
55,1953,22,29,34,55,49,25,30,40,38,58,32,26,37
56,1954,34,36,47,41,43,19,27,62,45,40,59,24,40
57,1955,16,34,34,46,46,36,58,52,50,33,45,35,41
58,1956,15,30,31,49,39,34,40,47,53,41,35,19,37
59,1957,26,20,40,44,40,41,26,52,42,49,52,23,38
60,1958,25,41,41,44,58,57,40,45,41,38,50,34,43
61,1959,21,38,40,50,50,49,40,51,49,47,54,35,44
62,1960,26,46,47,50,43,36,47,56,38,57,37,19,43
63,1961,19,31,52,53,44,28,47,58,53,33,37,31,41
64,1962,21,39,43,47,50,26,48,55,52,51,33,31,42
65,1963,8,31,50,47,26,22,47,45,41,49,40,31,37
66,1964,25,26,35,28,60,38,42,60,34,44,47,29,40
67,1965,25,25,36,35,42,39,27,66,39,57,34,17,38
68,1966,11,28,28,43,46,29,36,56,37,38,41,19,35
69,1967,15,27,43,36,62,56,42,50,44,41,41,14,41
70,1968,16,24,36,47,44,46,42,43,41,38,45,24,38
71,1969,20,22,40,45,56,42,41,47,44,54,38,22,40
72,1970,26,35,34,35,49,28,40,51,40,44,38,17,37
73,1971,34,21,37,56,44,36,34,45,32,41,39,24,38
74,1972,29,30,36,50,39,43,42,51,44,51,33,30,41
75,1973,26,30,43,50,55,31,58,53,37,43,32,20,41
76,1974,26,29,37,46,57,44,25,57,50,42,44,26,41
77,1975,23,23,44,39,46,36,54,62,58,40,47,25,43
78,1976,24,33,44,44,41,31,49,40,46,40,35,29,39
79,1977,26,25,34,42,54,30,49,41,48,66,36,33,41
80,1978,21,26,47,45,48,36,63,73,40,47,41,35,45
81,1979,32,22,37,43,56,40,42,49,40,50,32,33,41
82,1980,18,29,44,47,48,36,24,25,43,35,42,17,34
83,1981,19,29,43,47,41,32,49,49,46,44,25,28,39
84,1982,23,35,46,49,54,47,41,43,32,57,31,26,41
85,1983,30,27,35,41,58,46,26,52,36,50,42,29,40
86,1984,20,33,39,43,49,45,44,63,45,50,55,27,44
87,1985,29,24,34,54,49,32,41,72,36,37,23,16,39
88,1986,22,27,37,46,46,33,30,54,39,42,35,27,37
89,1987,18,28,22,57,43,50,35,41,39,44,44,41,39
90,1988,22,28,30,47,44,31,17,47,37,42,38,34,35
91,1989,28,30,35,52,40,30,40,46,30,48,38,30,38
92,1990,20,27,43,41,49,40,41,64,34,39,36,30,40
93,1991,14,20,30,45,31,23,21,37,38,26,41,29,30
94,1992,25,26,32,41,40,34,36,44,50,33,37,20,35
95,1993,22,22,38,41,48,22,18,25,25,38,37,24,30
96,1994,23,25,36,53,49,33,47,70,42 ),49,42,25,42
97,1995,19,36,32,37,35,18,29,56,34,48,36,23,34
98,1996,21,34,34,54,46,25,49,57,41,51,22,27,39
99,1997,20,35,44,42 ),33,37,30,49,36,53 ),40,37,38
100,1998,18 ),35,44 ),35,39,17 ),32,26,34,33,36 ),31,32
101,1999,20,30,35,39,53 ),31,30 ),46,32,49,35,23 ),36
102,2000,23,19,37,42,42,30,48,70,49,42,39,33,41
103,2001,13,27,35,58,44,24,52 ),54,40,47,42,24,39
104,2002,15,33,44,43,34,42,41,50,46,47,25,16,37
105,2003,20,33 ),36,34,47,22,12,32,44,46,32,19,31
106,2004,22,35,43,56,32,41,47 ),49,32,40,45,32,40
107,2005,21,18,34,54,50,37,28,42 ),39 ),41,39 ),12 ),36
108,2006,29 ),23,30,33,31,35,21,63,44,49,39,24,35
109,2007,26 ),42,34,46,48,33,19,57,44,50,38,16,38
110,2008,22 ),26,38,43,46,31,47,45,38,45,32,38,38
111,2009,22,33,35 ),51,37,39,17,40,47,51,37,22,36
112,2010,20 ),25,21,36,37 ),41,45,62,39,36,39,26,37
113,2011,19,44,34,44,38 ),33,43,46,50,50,31,18,38
114,2012,23,21,31,40,41,39,41,68,53 ),58,24,21,40
