,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1973,　,　,　,43,26,36,56,60,49,52,40,46,45 ]
1,1974,34,30,39,39,44,33,64,60,53,43,32,16,42
2,1975,32,38,31,43,28,40,52,43,61,45,47,29,41
3,1976,35,42,30,50,48,48,51,72,52,52,39,46,48
4,1977,27,35,39,52,51,40,59,64,62,70,45,41,49
5,1978,28,38,20,38,29,42,60,46,53,52,44,41,41
6,1979,37,40,22,42,28,49,67,52,62,48,35,53,45
7,1980,36,26,31,29,38,71,67,65,61,53,44,43,48
8,1981,27,32,41,44,36,56,63,72,59,54,39,37,47
9,1982,49,23,39,42,45,26,61,55,65,58,47,41,46
10,1983,29,18,23,36,32,35,59,64,63,60,47,45,43
11,1984,25,20,18,33,40,52,66,62,65,54,37,38,43
12,1985,32,25,27,50,51,40,64,50,66,52,51,25,45
13,1986,41,18,32,28,41,48,66,56,61,47,20,39,42
14,1987,40,31,26,33,33,41,69,68,55,52,31,48,45
15,1988,25,23,16,36,30,45,78,57,49,42,43,49,42
16,1989,33,39,37,28,35,55,62,56,54,58,39,37,45
17,1990,21,30,34,21,30,33,67,41,51,52,54,39,40
18,1991,23,37,21,27,46,56,62,51,43,39,40,50,42
19,1992,34,26,16,29,28,30,62,55,54,54,39,38,39
20,1993,26,36,27,26,39,38,49,62,60,46,33,30,40
21,1994,35,21,27,31,39,41,64,48,52 ),39,50,35,41
22,1995,27,25,21,33,31,26,56,61 ),48,47,36,37,38
23,1996,33,28,27,27,26,47,63,55 ),51,45,39,52,41
24,1997,33,33,39,33,39,40,61,41,45,48,48,39,42
25,1998,18,21,36,29,37,34,49,66,49,36,33,28,37
26,1999,26,38,21,39,28,42 ),34,46,50,52,47,28,38
27,2000,37,11,23,28,41,45,44,42,56,53,32,43,38
28,2001,32,28,34,31,22,37,61,54,33,50,50,29,39
29,2002,36,39,42,34,46,29,42,54,55,41,31,31,40
30,2003,38,30,34,30,25,41,67 ),59,52,54,23,34,41
31,2004,33,49,32,39,30,37,59,48,46,44,49 ),37 ),42
32,2005,25,14,31,34,27,26,62,50,57,54,41,24,38
33,2006,26,23,36 ),30,26,32,61,52,51,53 ),35,23,38
34,2007,25,44 ),24,26 ),36,36,64,48,53,56,27,41,40
35,2008,19,17,40,32,38,40,64,60,43,58,35,43,41
36,2009,33,44,23,35,47,34,61,54,61,34,35,37,42
37,2010,31,20,36,24,24,29,33,51,59,34,35,41,35
38,2011,19,30,24,45,15,45,58,54,46,37,21,21,35
39,2012,18,13,30,25,35,29,56,39,46,45,35,31,34
40,2013,28,35,37,25,22,50,68,66,56,38,40,26,42
41,2014,48,27,28,37,25,28,62,45,54,46,44 ),25 ),39
42,2015,26,33,31 ),32,34,46,45,46,51,48 ),46,30,39
43,2016,18,27,30,36,33,40,60,59,41,51,43,36,40
44,2017,26,26,26,36,30,33,69,61,52,49,29,30,40
45,2018,23,32,48,38,52,40,48,54,47,40,46,26,42
46,2019,29,22,37 ],　,　,　,　,　,　,　,　,　,28 ]
