,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1937,17,22,38,52,49,66,38,61,49,51,24,14,42
1,1938,12,17,41,51,41,46,45,73,45,43,42,17,41
2,1939,14,22,38,56,46,56,64,64,50,45,37,10,44
3,1940,13,21,40,51,62,52,26,66,55,61,37,18,44
4,1941,24,30,45,53,55,50,29,54,49,53,56,29,45
5,1942,14,18,44,56,53,56,52,61,50,59,34,19,45
6,1943,23,21,55,53,41,57,70,71,39,45,30,19,46
7,1944,22,21,41,36,51,50,36,69,58,39,36,9,41
8,1945,13,24,41,57,45,47,37,67,45,28,37,8,39
9,1946,20,21,34,49,40,48,53,75,60,50,30,9,43
10,1947,13,25,37,52,54,40,40,54,39,45,32,11,39
11,1948,21,30,43,56,58,51,45,69,37,37,31,15,43
12,1949,15,28,35,42,53,52,39,68,51,43,29,18,41
13,1950,18,24,48,56,64,25,53,72,50,34,22,14,42
14,1951,14,24,31,43,41,47,45,62,49,47,30,24,40
15,1952,12,24,48,46,51,44,42,43,41,44,38,21,39
16,1953,19,30,33,61,55,47,45,51,46,64,22,23,43
17,1954,26,21,38,49,49,32,47,56,57,49,44,21,42
18,1955,17,32,38,53,37,44,64,64,54,38,34,25,43
19,1956,19,25,38,63,55,41,39,54,57,45,33,17,42
20,1957,26,24,36,48,56,52,35,54,57,51,48,24,44
21,1958,19,32,49,54,62,54,39,37,28,44,40,20,41
22,1959,16,25,39,53,50,50,35,49,46,49,36,19,40
23,1960,21,30,41,53,38,39,47,58,47,53,33,12,41
24,1961,10,30,47,62,48,39,44,57,55,42,35,22,43
25,1962,20,26,34,44,61,41,58,56,42,48,30,23,42
26,1963,19,35,53,47,47,33,35,60,58,49,33,22,42
27,1964,20,30,42,41,62,43,42,57,41,45,29,22,41
28,1965,19,30,35,52,50,54,25,71,53,51,22,10,41
29,1966,17,27,33,49,46,40,23,57,38,45,27,9,36
30,1967,10,27,38,45,54,49,45,51,37,44,29,13,39
31,1968,12,23,40,43,45,58,57,40,54,34,38,22,40
32,1969,13,19,35,41,54,42,38,42,47,50,24,13,36
33,1970,20,27,35,52,59,45,50,52,52,48,32,20,43
34,1971,15,34,39,53,50,41,39,51,42,44,33,17,40
35,1972,18,27,49,51,46,52,48,48,47,51,27,20,42
36,1973,21,25,40,49,57,45,62,53,35,45 ),25,13,41
37,1974,16,20,31,45,51,45,32,58,51,37,27,18,38
38,1975,19,22,43,52,47,48,42,65,51,41,42,14,42
39,1976,8,26,41,50,52,36,54,30,48,41,35,20,38
40,1977,23,25,44,42,46,47,53,43,52,69,31,27,43
41,1978,19,22,38,49,52,41,57,59,43,51,29,24,42
42,1979,21,24,42,44,50,31,36,57,43,41,32,22,38
43,1980,17,27,38,46,51,49,31,45,49,39,43,18,39
44,1981,19,27,47,50,42,33,53,48,49,45,17,15,39
45,1982,22,35,42,54,45,54,60,49,48,67,35,20,46
46,1983,22,20,46,52,59,45,31,58,57,45,36,21,42
47,1984,15,27,43,55,45,52,45,72,50,52,40,26,45
48,1985,22,30,35,48,54,47,41,79,40,42,18,12,41
49,1986,10,11,31,39,43,44,34,52,46,28,25,16,33
50,1987,10,20,26,52,45,58,30,41,41,42,27,17,36
51,1988,12,19,30,47 ),41,36,35,52,38,45 ),29,15,35
52,1989,21,21,32,37,45,39,54,53,24,40,26,14,36
53,1990,14,18,37,47,43,39,44,57,38,47,27,12,37
54,1991,8,18,31,57,52,38,22,51,36,26,31,21,34
55,1992,13,17,29,36,41,52,38,47,41,46,27,13,35
56,1993,12,12,35,36,42,28,31,33,40,35,33,16,30
57,1994,15,21,31,55,48,41,52,57,38,41,27,13,39
58,1995,15,24,32,41,39,31,25,34,40,42,22,10,31
59,1996,12,23,27,43,43,32 ),33,59,43,46,17,19,35
60,1997,8,21,36,31,39,39,49,51,21,42,30,22,34
61,1998,5,31,38,37,45 ),25,43 ),28,39,36,25,13,31
62,1999,10,12,28,39,55,42,38,52,37,39,29,12,35
63,2000,12,12,24,38,39,34,36,71,38,44,26,16,34
64,2001,10,14,31,62,40,32,40,51,44,39,30,12,35
65,2002,15,28,27,52,41,50,32,36,44,39,14,15,34
66,2003,11,24,35,40,55,35,34,21,33,45,32,10,32
67,2004,18 ),18,36,45,34 ),40 ),41,55,36,32,30,21,35
68,2005,12,8,25 ),45 ),44,44,27,48,42,45,28,12,33
69,2006,9,18,31,31,36 ),40,16,59,47,40,31,10,32
70,2007,22,32,20,41,36,53,33,42,44,47,30,15,36
71,2008,8,12 ),36,46,48,46,27,43 ),54,41,33,22,36
72,2009,22,19,30,45,43,41,27,38,43 ),47,33,13,34
73,2010,9,25,21,32,38,40,37,57,42 ],33 ),29,10 ],33 ]
74,2011,12,25,23,41,37,36,46,44 ),38,42,33,10 ),34
75,2012,14,23,24,44,41,53,40,66,56,37,15,12,38
76,2013,15,16,28,40,37 ),56,19,41,52,34,30 ),12 ),33
77,2014,13,16,28 ),57,46,50,45,27,58,49,33,5,37
78,2015,10,23,37,47,57,49,45,44,35,50,28,20,39
79,2016,5,22,42,47,51,39,34,65,38,36,26,18,37
80,2017,16,18,37,42,52,37,42,45,45,24,28,7,34
81,2018,11,25,39,37,36,40,46,43,37,40,36,15,35
82,2019,9,23,34 ],　,　,　,　,　,　,　,　,　,20 ]
