,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1891,38,33.0,47,44,56,46,30,48,45,58,57,40,45
1,1892,34,32.0,38,40,48,23,40,58,37,42,44,41,40
2,1893,26,39.0,53,49,36,37,72,42,45,48,44,50,45
3,1894,40,52.0,34,36,51,48,62,74,42,47,57,34,49
4,1895,31,48.0,33,49,44,34,34,54,37,59,67,43,44
5,1896,54,40.0,33,32,29,24,32,50,37,41,52,34,38
6,1897,18,29.0,33,41,44,44,38,53,31,50,47,26,39
7,1898,31,32.0,28,42,34,41,48,55,55,51,40,37,42
8,1899,50,39.0,57,49,38,39,43,45,39,51,52,40,45
9,1900,32,43.0,47,33,45,38,28,59,48,54,44,43,43
10,1901,40,39.0,54,43,43,24,24,72,59,45,56,43,45
11,1902,51,51.0,43,31,36,38,46,44,37,59,51,36,43
12,1903,33,45.0,32,28,44,35,24,65,51,40,42,40,40
13,1904,46,53.0,41,37,37,31,52,45,48,41,26,30,41
14,1905,35,27.0,22,36,36,25,32,32,38,44,53,23,33
15,1906,36,18.0,43,45,24,24,38,43,38,50,41,30,36
16,1907,38,36.0,38,54,51,32,36,51,47,40,31,42,42
17,1908,35,40.0,41,40,47,21,40,51,47,49,45,46,42
18,1909,36,26.0,40,45,48,18,43,42,35,43,32,34,37
19,1910,23,34.0,33,39,36,14,37,43,39,44,43,23,34
20,1911,30,42.0,40,47,38,15,48,45,44,47,43,32,39
21,1912,25,40.0,35,46,48,47,20,66,34,46,35,36,40
22,1913,40,46.0,57,36,58,24,50,60,45,55,40,22,45
23,1914,40,34.0,40,43,32,26,55,60,61,49,42,32,43
24,1915,34,28.0,51,31,48,19,55,58,38,35,37,35,40
25,1916,42,34.0,42,36,42,38,29,43,38,36,38,38,38
26,1917,25,23.0,36,44,51,19,41,35,37,22,35,25,33
27,1918,33,42.0,36,44,44,18,40,44,52,39,25,20,37
28,1919,25,34.0,36,43,45,17,35,50,43,53,34,31,37
29,1920,26,32.0,29,34,38,21,43,41,43,48,30,29,35
30,1921,27,35.0,44,40,42,18,36,56,41,44,42,29,38
31,1922,27,32.0,53,47,45,46,37,61,43,50,40,35,44
32,1923,26,39.0,49,33,37,35,38,61,44,38,33,27,39
33,1924,26,23.0,45,48,35,35,46,46,37,47,42,37,39
34,1925,37,41.0,65,56,38,32,48,68,43,67,55,46,50
35,1926,49,52.0,54,61,49,49,60,66,52,54,66,39,54
36,1927,43,38.0,49,58,59,42,55,40,30,59,56,41,48
37,1928,34,52.0,55,54,46,30,41,49,50,62,55,42,47
38,1929,46,46.0,47,61,45,40,47,64,51,61,47,39,50
39,1930,39,54.0,45,43,46,35,65,58,61,62,48,52,51
40,1931,37,36.0,56,43,51,45,24,63,52,62,52,44,47
41,1932,48,40.0,52,51,47,42,60,47,40,55,47,43,48
42,1933,31,52.0,46,45,47,45,53,57,62,49,55,44,49
43,1934,47,46.0,48,43,60,44,59,75,48,56,56,51,53
44,1935,48,53.0,55,47,60,47,54,58,39,63,57,37,52
45,1936,35,39.0,55,41,43,50,42,42,62,61,56,38,47
46,1937,34,38.0,49,51,49,46,43,66,51,53,39,48,48
47,1938,43,56.0,47,57,44,36,52,60,61,58,66,50,52
48,1939,49,50.0,46,40,57,42,63,67,62,46,56,67,54
49,1940,51,42.0,49,60,56,52,63,48,49,56,58,57,53
50,1941,44,44.0,59,64,53,39,36,50,46,65,60,47,50
51,1942,46,40.0,47,55,49,32,63,53,55,62,61,47,51
52,1943,51,59.0,58,52,50,35,40,59,49,61,59,57,52
53,1944,48,52.0,58,53,46,62,54,74,58,52,48,39,54
54,1945,48,43.0,53,65,56,37,45,64,39,44,67,42,50
55,1946,48,60.0,38,42,46,36,53,56,55,58,54,33,48
56,1947,37,45.0,50,64,47,41,58,66,52,47,55,44,51
57,1948,40,50.0,45,46,38,51,33,57,49,58,54,43,47
58,1949,45,39.0,48,52,43,26,38,49,53,47,48,38,44
59,1950,40,44.0,44,43,43,41,47,57,50,50,47,40,46
60,1951,52,45.0,43,37,52,44,40,68,42,50,51,53,48
61,1952,37,42.0,43,51,44,25,37,58,45,59,56,42,45
62,1953,44,41.0,47,56,41,20,38,54,44,60,49,38,44
63,1954,24,45.0,55,38,36,25,21,57,46,43,57,43,40
64,1955,37,48.0,37,42,45,30,44,58,47,58,58,63,47
65,1956,40,50.0,42,50,29,38,56,50,42,53,60,44,46
66,1957,48,40.0,52,33,42,35,28,46,34,58,63,45,43
67,1958,37,49.0,47,37,46,49,57,44,62,47,57,55,49
68,1959,36,30.0,44,43,41,56,38,61,56,54,55,36,46
69,1960,47,60.0,48,55,43,41,51,59,36,66,48,50,50
70,1961,49,46.0,51,51,41,44,49,49,61,54,49,50,49
71,1962,35,49.0,50,44,43,22,35,49,56,64,43,52,45
72,1963,32,49.0,60,36,23,33,49,43,48,62,55,49,44
73,1964,43,40.0,55,30,56,38,60,57,51,58,68,46,50
74,1965,50,55.0,61,50,49,31,40,60,48,68,56,40,50
75,1966,54,50.0,46,37,53,46,55,56,55,57,57,48,51
76,1967,45,46.0,46,34,49,51,40,65,68,51,43,35,48
77,1968,42,48.0,50,49,48,43,33,61,40,54,58,35,47
78,1969,26,31.0,37,48,55,45,46,63,53,58,55,43,47
79,1970,47,50.0,49,34,40,21,47,58,48,47,63,44,45
80,1971,48,42.0,59,56,50,22,51,45,49,59,59,39,48
81,1972,39,34.0,45,47,47,42,42,61,56,55,35,53,47
82,1973,37,38.0,53,43,42,44,51 ),57,36,48,61,48,47
83,1974,61,46.0,49,55,50,49,36,61,43,42,57,39,49
84,1975,39,45.0,59,36,47,42,54,52,58,47,61,41,49
85,1976,47,47.0,50,43,39,30,43,55,45,48,45,42,44
86,1977,36,57.0,45,49,32,27,51,47 ),48,68,46,52,46
87,1978,38,47.0,61,52,54,44,60,54,44,54,63,66,53
88,1979,46,43.0,46,49,54,26,40,50,54,69,42,55,47
89,1980,37,47.0,39,50,48,32,31,29,52,50,62,47,43
90,1981,45,46.0,43,48,53,34,56,57,51,50,45,54,48
91,1982,53,42.0,48,54,49,51,35,57,43,63,41,48,49
92,1983,51,54.0,36,43,52,41,47,54,43,55,60,57,49
93,1984,54,51.0,52,51,53,27,53,57,45,62,54,52,50
94,1985,52,35.0,41,58,47,32,50,67,58,54,54,46,50
95,1986,38,53.0,49,44,44,34,42,62,41,57,42,46,46
96,1987,47,41.0,36,43,41,48,34,40,51,56,49,58,45
97,1988,42,49.0,30,50,47,24,46,50,44,65,52,58,46
98,1989,38,42.0,46,50,33,37,45,52,39,65,52,52,46
99,1990,45,33.0,47,52,41,42,55,60,48,47,53,39,47
100,1991,49,39.0,38,38,29,13,35,50,49 ),45 ),62,45,40
101,1992,32,48.0,23,46,48,36,38,37,56,65,45,44,43
102,1993,32,48.0,47,54,33,29,25,35,34,52,36,47,39
103,1994,43,45.0,51,44,46,32,66,65,57,56,59,37,50
104,1995,43,54.0,44,39,47,33 ),49,60,44,55,54,55,48
105,1996,45,49.0,36,53,52,24,47,45,53,51,41,57,46
106,1997,45,54.0,45,47,44,42,37,53,48,70,47,42,47
107,1998,30,38.0,42,39,33,28,45,58,40,41,54,62,42
108,1999,54 ),50.0,28,47,55,21,29,40,37 ),53,49,56,42
109,2000,41,49.0,54,48,50,31 ),49,52,49,36,45,58,47
110,2001,42,40.0,45,51,36,29,55,55,52,52,56,44,46
111,2002,34,57.0,53,37,36,47,45,59,60,48,48,35,47
112,2003,40,43.0,48,38,41,30,25,39 ),67,66,38,51,43
113,2004,51,52.0,48,57,34 ),47,57,44,35,57,63,52,49
114,2005,32,33.0,43,56,54,48,35 ),47 ),54,55,54,45,46
115,2006,43,39.0,51 ),44,29,33,37,50 ),46,69,44,44,44
116,2007,39,53.0,54,46,55,31,32,58,57,61,55,38,48
117,2008,42,53.0,54,48,50,23,59,46,38,48,38,48,46
118,2009,40,44.0,41,58,51 ),36,28,53,58,50,38,42,45
119,2010,42,43.0,36,40,49,28,36,51,50,38,62,41,43
120,2011,39,49.0,56,55 ),33,23 ),43,44,46,43,42 ),45,43
