,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1961,11.7,15.5,16.2,20.7,20.6,17.2,18.1,17.0,15.7,12.0,11.4,13.0,15.8
1,1962,12.4,14.5,19.4,20.1,22.8,19.2 ),16.5,19.0,16.7,16.4 ),11.2,11.3,16.7
2,1963,11.0,14.7,17.7,13.5,14.4,11.9,16.6 ),18.8 ),16.5,15.3,12.6,11.0,14.5
3,1964,9.1,12.1,18.4,10.7,21.9,19.8,17.1,17.2,12.6,12.3,11.4,9.0,14.3
4,1965,9.3,12.3,18.3,15.4,18.3,17.3,11.0,18.2,15.3,14.3,9.7,8.0,13.9
5,1966,10.3,11.8,12.7,14.1,17.8,17.0,16.5,16.5,13.9,13.2,11.6,9.7,13.8
6,1967,10.1,11.7,14.5,12.9,18.7,17.9,14.1 ),18.6,15.3,13.0 ),8.9,8.7 ),13.7
7,1968,8.9,11.8 ),15.0,17.7,17.0,17.5 ),14.4,13.1 ),11.7,10.9,10.7,7.7,13.0
8,1969,6.8,8.7,12.8,14.2,18.8,18.4,14.9,15.5,12.7,13.1,10.3,8.1,12.9
9,1970,10.4,11.4,15.7,12.7,14.0,12.0,13.1,14.2,10.6,10.8,10.3,8.0,11.9
10,1971,8.8 ),8.7,13.9,17.7,18.5 ),12.6,14.4,15.7 ),12.5 ),12.8,11.1 ),9.1,13.0
11,1972,7.5,9.5,12.5,13.4,16.2,15.7,14.1,15.4,12.7,12.1,7.9,8.1,×
12,1973,6.2,9.6,14.1,14.3,16.8,15.7,16.3,16.6,12.1,10.4,10.2,8.9,12.6
13,1974,8.6,9.2,12.0,15.9,17.1,17.2,7.0,14.8,13.0,11.1,9.5,6.7,11.8
14,1975,8.6,10.1,14.0,12.3 ),16.1,15.1,15.1,17.8,11.5,9.3,7.8,7.7,12.1
15,1976,9.3,8.3,12.4,14.7,16.3,13.8 ),14.0,15.3,12.1,11.6,8.7,7.1,12.0
16,1977,8.6,11.7,10.8,14.1,17.0,13.6,16.8,13.1,13.0 ),12.6,8.1,7.5,12.3
17,1978,7.8,11.1,13.6,17.4,17.6,14.0,18.4 ),17.0,11.8,11.2,8.7,8.2,13.1
18,1979,7.2,9.5,12.3,14.1,18.9,12.2,13.2,15.0,12.3,13.2,8.9,8.0,12.1
19,1980,7.5,7.5 ],7.7 ],14.2,18.2 ),13.6 ),11.2,6.8,12.9,10.3,10.5,8.8,11.4 ]
20,1981,9.9,10.6,13.2,15.8,17.8,13.4,16.2,16.6,13.4,11.9,9.3,9.1,13.1
21,1982,9.0,10.3,13.0,15.7,17.4,18.1,15.0,16.3,13.3,12.6,8.2,8.7,13.1
22,1983,9.1,11.2,11.6,15.2,17.4,17.1,12.8,15.5,11.0,11.5,9.9,9.5,12.7
23,1984,9.4,12.0,14.4,14.5,19.4,14.7,15.1,18.6,11.9,12.6,9.0,7.1,13.2
24,1985,9.6,8.6,12.0,15.7,15.7,13.3,16.8,18.1,12.9,10.5,9.1,8.0,12.5
25,1986,9.2,12.6 ),13.0,16.0,16.8,14.0,12.6,17.3,12.4,11.9,10.4,8.1,12.9
26,1987,9.4,10.1,10.9,15.5,17.8,18.5,12.7,8.8 ],12.7 ),11.5,9.4,9.3,12.5 ]
27,1988,8.8,10.8,11.8,16.6,17.1,13.6,13.1,16.9,13.0,12.9,11.2,8.2 ),12.8
28,1989,6.4,8.0,13.3,17.4,16.6,15.4,15.8,14.9,9.6,12.8,9.1,8.0,12.3
29,1990,8.5,5.2,12.9 ),14.5,16.6,16.1,18.6,20.4,10.9,10.7,9.2 ),8.1 ),12.6
30,1991,7.3 ),9.4 ],10.3 ),13.8 ),14.5,13.0 ),12.4 ),11.4 ),13.2,13.3,10.3,7.5,11.5 ]
31,1992,8.1,11.6,7.9,16.7,18.4,17.6,15.9,12.7,13.2,12.8,10.3,8.0,12.8
32,1993,8.0,11.7,12.4,19.0,17.3,16.0,9.4 ),10.3,14.0,13.0,7.6,8.8,12.3
33,1994,9.4,11.6,14.5,16.5,19.6,16.0,23.0,20.5,16.6,12.7,9.4,8.6,14.9
34,1995,10.9,11.7,12.9,18.3,18.7,16.3,14.7,18.9,13.7,12.8,11.6,9.7,14.2
35,1996,9.0,12.4,12.1,18.2,19.5,12.0,14.8,17.4,14.9,12.6,8.0,8.6,13.3
36,1997,9.2,12.0,13.2,15.6,17.9,19.7,14.9,15.2,13.2,14.6,8.0,6.6,13.3
37,1998,7.3 ),8.1,13.7,13.6,16.9,11.2,12.9,15.9,14.0,9.9,10.0,9.8 ),11.9
38,1999,9.8,12.4,10.4,15.6,21.5,15.0,12.7,12.9,11.7,12.0,9.5,9.5,12.8
39,2000,7.9,13.5,16.2,18.0,19.9,14.5,18.7,17.4,11.2,10.6,9.3,9.1,13.9
40,2001,7.7,10.3,14.1,18.0,17.5,15.0,19.1 ),17.4 ),13.7,11.1,10.0,8.5,13.5
41,2002,7.8,12.5,14.8,14.9,14.7,18.9,14.1,14.4,15.0,12.5 ),10.5,7.4,13.1
42,2003,8.9,9.4 ),12.4,14.0 ),16.2,17.3 ),9.1,14.4,14.9,14.4,7.3,8.9,12.3
43,2004,9.1,12.6,14.5,18.4,14.9,17.8,19.0,14.7,8.6,12.2,10.7,8.1,13.4
44,2005,8.8,9.7,14.6,18.1,21.8,17.5,13.3,15.8,12.6,11.4,10.5,8.9,13.6
45,2006,8.2,9.8,13.9,14.8,15.8,16.6,12.6,18.8,13.0,12.9,8.4,7.7,12.7
46,2007,7.8,11.5,13.2,17.6,19.5,13.4,13.2,18.3,11.0,12.2 ),10.2,7.8,13.0
47,2008,7.2,13.5,13.5,18.1,19.1 ),11.2,18.1,14.3,12.6,12.4,8.2,7.9,13.0
48,2009,7.9,9.2,13.9,18.4,19.5,16.8,10.8,11.5,12.4 ),　,　,　,13.4 ]
49,2010,　,　,　,　,　,　,　,　,　,　,　,　,　
50,2011,　,　,　,　,　,　,　,　,　,　,　,　,　
51,2012,　,　,　,　,　,　,　,　,　,　,　,　,　
52,2013,　,　,　,　,　,　,　,　,　,　,　,　,　
53,2014,　,　,　,　,　,　,　,　,　,　,　,　,　
54,2015,　,　,　,　,　,　,　,　,　,　,　,　,　
55,2016,　,　,　,　,　,　,　,　,　,　,　,　,　
56,2017,　,　,　,　,　,　,　,　,　,　,　,　,　
57,2018,　,　,　,　,　,　,　,　,　,　,　,　,　
58,2019,　,　,　,　,　,　,　,　,　,　,　,　,　
