,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1953,0,7,--,--,--,--,--,--,--,--,--,0,7 ]
1,1954,1,0,--,--,--,--,--,--,--,--,--,0,1
2,1955,0,0,0,--,--,--,--,--,--,--,--,0,0
3,1956,0,4,2,--,--,--,--,--,--,--,--,0,6
4,1957,0,0,3,--,--,--,--,--,--,--,--,--,3
5,1958,0,0,0,--,--,--,--,--,--,--,--,--,0
6,1959,0,1,0,--,--,--,--,--,--,--,--,--,1
7,1960,0,1,--,--,--,--,--,--,--,--,--,0,1
8,1961,2,0,0,--,--,--,--,--,--,--,--,--,2
9,1962,2,0,0,--,--,--,--,--,--,--,--,--,2
10,1963,0,4,2,--,--,--,--,--,--,--,--,--,6
11,1964,0,14,0,--,--,--,--,--,--,--,--,--,14
12,1965,2,0,0,0,--,--,--,--,--,--,--,0,2
13,1966,5,1,--,--,--,--,--,--,--,--,--,2,6
14,1967,8,0,0,--,--,--,--,--,--,--,--,--,10
15,1968,4,12,0,--,--,--,--,--,--,--,--,--,16
16,1969,--,4,1,0,--,--,--,--,--,--,--,--,5
17,1970,0,1,5,--,--,--,--,--,--,--,--,--,6
18,1971,1,0,0,--,--,--,--,--,--,--,--,--,1
19,1972,0,0,0,0,--,--,--,--,--,--,--,0,0
20,1973,0,0,0,--,--,--,--,--,--,--,--,0,0
21,1974,0,2,0,--,--,--,--,--,--,--,--,0,2
22,1975,1,3,0,--,--,--,--,--,--,--,--,0,4
23,1976,1,0,0,--,--,--,--,--,--,--,--,--,1
24,1977,1,2,2,--,--,--,--,--,--,--,--,0,5
25,1978,3,0,0,0,--,--,--,--,--,--,--,0,3
26,1979,0,0,0,--,--,--,--,--,--,--,--,--,0
27,1980,2,7,--,--,--,--,--,--,--,--,--,0,9
28,1981,3,4,0,--,--,--,--,--,--,--,--,0,7
29,1982,6,1,0,--,--,--,--,--,--,--,--,--,7
30,1983,0,0,0,--,--,--,--,--,--,--,--,0,0
31,1984,14,8,6,--,--,--,--,--,--,--,--,--,28
32,1985,0,0,--,--,--,--,--,--,--,--,--,4,0
33,1986,0,10,0,0,--,--,--,--,--,--,--,0,14
34,1987,3,1,8,--,--,--,--,--,--,--,--,0,12
35,1988,0,0,0,--,--,--,--,--,--,--,--,0,0
36,1989,1,0,0,--,--,--,--,--,--,--,--,0,1
37,1990,3,0,0,--,--,--,--,--,--,--,--,0,3
38,1991,0,1,0,--,--,--,--,--,--,--,--,0,1
39,1992,0,0,--,--,--,--,--,--,--,--,--,0,0
40,1993,0,13,0,--,--,--,--,--,--,--,--,0,13
41,1994,0,17,--,--,--,--,--,--,--,--,--,0,17
42,1995,2,0,0,--,--,--,--,--,--,--,--,17,2
43,1996,1,6,0,0,--,--,--,--,--,--,--,0,24
44,1997,4,8,0,--,--,--,--,--,--,--,--,0,12
45,1998,0,0,0,--,--,--,--,--,--,--,--,--,0
46,1999,0,4,0,--,--,--,--,--,--,--,--,0,4
47,2000,0,3,0,--,--,--,--,--,--,--,--,0,3
48,2001,7,0,2,--,--,--,--,--,--,--,--,--,9
49,2002,0,0,--,--,--,--,--,--,--,--,--,0,0
50,2003,11,0,0,--,--,--,--,--,--,--,--,0,11
51,2004,2,0,0,--,--,--,--,--,--,--,--,0,2
52,2005,0,0,0,--,--,--,--,--,--,--,--,3,0
53,2006,3,6,0,--,--,--,--,--,--,--,--,0,12
54,2007,0,0,0,--,--,--,--,--,--,--,--,--,0
55,2008,0,17,0,--,--,--,--,--,--,--,--,0,17
56,2009,0,1,--,--,--,--,--,--,--,--,--,0,1
57,2010,0,0,0,--,--,--,--,--,--,--,--,0,0
58,2011,0,7,0,--,--,--,--,--,--,--,--,--,7
59,2012,--,--,--,--,--,--,--,--,--,--,--,--,--
60,2013,6,3,--,--,--,--,--,--,--,--,--,--,9
61,2014,5,13,--,--,--,--,--,--,--,--,--,--,18
62,2015,2,2,--,--,--,--,--,--,--,--,--,--,4
63,2016,--,--,1,--,--,--,--,--,--,--,--,--,1
64,2017,2,1,--,--,--,--,--,--,--,--,--,--,3
65,2018,--,--,--,--,--,--,--,--,--,--,--,--,--
66,2019,7,--,×,　,　,　,　,　,　,　,　,　,7 ]
