,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1924,53,46,51,51,48,42,57,61,47,45,40,46,49
1,1925,47,48,40,46,47,59,46,39,37,43,43,37,45
2,1926,42,41,46,48,43,45,44,40,36,44,40,46,43
3,1927,50,44,54,50,45,56,32,40,39,49,48,45,46
4,1928,39,45,53,57,44,41,47,53,43,47,43,42,46
5,1929,55,54,45,47,37,36,52,56,37,41,43,45,45
6,1930,48,39,41,53,51,46,31,45,48,58,37,45,45
7,1931,41,51,50,44,46,32,36,36,34,42,55,41,42
8,1932,44,49,52,40,54,46,33,40,32,50,40,31,43
9,1933,41,50,52,53,52,45,49,44,50,48,47,41,48
10,1934,47,44,45,51,42,39,24,33,34,43,39,46,40
11,1935,37,47,49,57,50,43,29,33,35,46,44,44,43
12,1936,52,51,49,44,45,43,32,34,36,48,40,33,42
13,1937,42,36,42,44,45,56,26,41,41,51,34,33,41
14,1938,42,41,44,48,41,41,31,50,44,42,45,41,42
15,1939,41,47,50,55,41,46,48,44,41,43,43,43,45
16,1940,46,46,48,46,53,42,23,45,41,58,42,38,44
17,1941,42,57,44,52,51,43,18,29,40,53,59,44,43
18,1942,51,45,48,55,50,50,44,40,40,54,38,33,46
19,1943,46,38,53,46,40,50,49,52,28,44,43,48,45
20,1944,47,42,36,35,45,49,28,52,43,37,49,41,42
21,1945,57,48,49,54,37,34,31,46,40,28,45,30,41
22,1946,43,51,44,49,42,48,40,58,50,53,37,35,46
23,1947,42,42,45,42,51,26,35,43,32,44,51,42,41
24,1948,29,48,55,54,55,36,32,56,41,44,54,38,45
25,1949,37,46,53,44,54,47,32,57,44,48,47,45,46
26,1950,45,46,58,45,54,24,45,52,41,45,38,30,44
27,1951,53,44,51,47,51,48,42,54,46,53,41,42,48
28,1952,35,56,55,48,56,50,39,38,44,51,46,44,47
29,1953,45,58,43,57,54,44,38,37,43,67,42,36,47
30,1954,45,52,46,55,52,30,32,47,42,51,58,43,45
31,1955,43,46,48,52,32,41,56,49,37,32,45,39,44
32,1956,35,43,40,59,48,35,36,39,44,48,46,41,43
33,1957,45,40,45,45,49,39,30,33,42,49,59,41,42
34,1958,37,42,55,49,53,49,36,30,29,44,51,41,43
35,1959,36,40,40,49,52,27,37,32,31,46,47,41,40
36,1960,51,49,52,51,41,45,47,48,44,45,41,43,46
37,1961,39,48,57,51,45,41,38,41,36,41,52,48,45
38,1962,41,51,54,48,57,41,38,48,35,46,39,35,45
39,1963,32,47,56,52,55,33,33,42,48,52,42,31,44
40,1964,46,54,47,47,51,42,35,36,33,49,44,43,44
41,1965,45,60,49,50,51,49,27,53,45,50,42,33,46
42,1966,43,43,49,47,53,35,29,42,42,45,44,57,44
43,1967,47,64,52,53,58,52,48,46,28,51,47,33,49
44,1968,46,61,54,50,40,48,38,36,50,51,54,35,47
45,1969,45,48,54,49,55,47,40,40,51,59,33,43,47
46,1970,55,50,59,60,54,52,42,43,47,52,43,47,50
47,1971,49,52,54,57,49,43,36,41,34,49,53,45,46
48,1972,43,52,55,46,49,50,37,46,40,53,44,42,46
49,1973,50,54,54,50,56,43,52,51,36,54,41,41,49
50,1974,52,42,47,48,56,35,30,45,37,46,51,56,45
51,1975,53,51,50,55,46,31,34,55,44,45,48,43,46
52,1976,41,49,49,53,54,31,42,20,34,43,40,43,42
53,1977,66,47,47,45,50,42,40,33,45,58,39,45,46
54,1978,47,55,49,48,47,41,55,51,39,53 ),48,39,48
55,1979,43,41,56,44,49,29,33,52,40,47,41,46,43
56,1980,40,59,56,47,53,46,24,34,38,44,51,36,44
57,1981,60,48,61,50,42,28,35,38,48,47,40,35,44
58,1982,48,60,55,51,47,45,49,33,38,64,44,32,47
59,1983,51,46,53,48,55,33,24,39,44,51,52,47,45
60,1984,53,56,57,56,38,31,28,58,43,54,55,48,47
61,1985,58,42,43,46,48,39,37,57,36,43,29,46,44
62,1986,37,45,37,38,42,44,28,39,41,33,45,40,39
63,1987,39,40,43,51,48,46,26,28,33,50,49,30,40
64,1988,29,51,38,43,38,27,19,34,25,40,40 ),32,34
65,1989,45,47,37,43,45,34,39,39,21,44,32,38,39
66,1990,43,33,46,39,49,32,33,41,29,49,36,27,38
67,1991,40,34,41,56,51,33,14 ),38,31,22,42,34,36
68,1992,41,40,39,37,37,37,35,31,32,44,37,28,36
69,1993,23,28,48,40,39,30,20,28,33,39,45,32,34
70,1994,40,36,49,55,43,34,39,48,32,39,51,39,42
71,1995,46,43,33,36,38,24,35,22,37,41,35,35,35
72,1996,38,46,45,45,37,31,21,39,40,43,35,34,37
73,1997,42,47,49,38,35,35,38,31,18 ),42,36,39,37
74,1998,35 ),46,54,45,42,19,31,24,30,34,35,31 ),35
75,1999,34,30,37,39,50,39,32 ),37,31,42,37,36,37
76,2000,38,42,41 ),39,35,38,34,45,26,49,36,39,38
77,2001,32,39,44,59,37,33,31,31,36,46,45,43,39
78,2002,40,49,38,46,45 ),39,22,18,37,36,31,36,36
79,2003,33,49,51,44,48,33,17,18,28,48,43,28,36
80,2004,35,40,45,48,33,38,35,40,27,32,34,44,37
81,2005,33,37,41,46,41,35,19,37,34,41,40 ),44,37
82,2006,37 ),39,37,33,43,36,14,40,40 ),40,40,34,36
83,2007,46,52,41,43,37,53,33,36,28,47,37,31,40
84,2008,43,41,41,46,43,41,26,30,45,46,43,37,40
85,2009,35,48 ),44,47,47,35,23,31,37,45,34,35,38
86,2010,27,50,38,31,38,36,29,40,35,36,40,24,35
87,2011,49,44,42,37 ),39,36 ),38,31 ),32,45,45,37,39
88,2012,48,47,37,41,39,41,33,50,41 ),45,31,36,41
89,2013,48,42,45,41,39,46,14,42,34,32,43,30,38
90,2014,37,40,43,62,49,37,39,22,52,53,38,26,42
91,2015,37,39,44,49,53,41,40,33,38,47,36,48,42
92,2016,43,37,52,40,49,30,32,50,31,51,38,40,41
93,2017,34,33,34,39,49,41,40,23,46,27,38,33,37
94,2018,42,49,46,39,39,33,35,34,32,47,47,46,40
95,2019,47,42,45 ],　,　,　,　,　,　,　,　,　,45 ]
