,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1901,72.3,117.5,158.6,213.7,179.7,174.6,105.6,179.4,152.3,128.7,131.6,129.0,1743.0
1,1902,148.1,149.8,163.1,186.6,188.0,175.3,72.6,59.0,104.6,127.2,142.4,118.6,1635.3
2,1903,100.5,152.4,139.3,161.6,195.3,165.2,98.9,206.0,99.2,101.8,112.8,86.0,1619.0
3,1904,160.0,161.8,153.1,147.3,152.1,160.3,156.4,202.9,110.3,95.6,121.8,106.6,1728.2
4,1905,122.7,146.3,190.7,155.0,180.1,94.9,124.9,54.1,139.9,123.6,141.8,92.8,1566.8
5,1906,126.0,100.7,172.0,218.5,201.5,142.2,97.2,130.2,87.8,113.9,99.2,113.5,1602.7
6,1907,122.4,143.0,181.5,206.4,148.9,×,159.7,174.6,127.8,175.0,91.2,112.5,1643.0 ]
7,1908,102.8,153.8,148.1,165.9,191.1,147.6,99.5,207.7,64.1,148.5,138.5,141.5,1709.1
8,1909,100.6,162.1,142.8,183.9,169.1,103.2,183.5,177.3,98.5,158.0,158.7,146.8,1784.5
9,1910,101.3,158.7,208.8,216.5,177.8,134.8,99.7,74.5,82.0,77.3,147.4,92.5,1571.3
10,1911,121.5,157.3,150.2,176.9,224.7,120.4,110.4,136.5,126.7,123.9,127.4,143.1,1719.0
11,1912,151.9,142.9,182.3,222.8,199.7,133.1,114.3,159.0,94.7,120.8,105.0,101.2,1727.7
12,1913,145.9,171.1,209.3,205.1,182.8,183.6,124.5,166.7,151.4,133.0,152.4,107.5,1933.3
13,1914,158.4,147.6,157.2,218.6,198.6,186.2,168.2,170.0,159.4,166.7,142.2,104.3,1977.4
14,1915,131.3,121.2,176.2,145.7,228.5,187.2,204.5,152.6,106.8,137.4,131.7,154.5,1877.6
15,1916,151.3,168.6,200.1,170.0,208.8,172.2,143.2,169.7,113.3,81.3,134.0,120.1,1832.6
16,1917,147.2,151.3,183.2,236.7,253.3,140.2,240.7,187.0,80.2,116.9,136.2,159.2,2032.1
17,1918,163.4,185.9,220.3,195.1,209.4,132.6,187.3,217.4,124.9,135.3,118.5,104.1,1994.2
18,1919,86.2,148.3,214.0,210.4,216.7,167.7,177.0,168.7,127.9,87.2,104.1,135.8,1844.0
19,1920,145.2,145.7,170.5,214.5,115.1,167.9,244.7,226.7,152.5,162.5,131.6,108.1,1985.0
20,1921,132.6,154.3,176.9,191.9,175.7,153.8,143.4,184.0,87.9,99.6,140.3,144.7,1785.1
21,1922,136.9,150.9,217.3,223.8,220.0,218.3,169.3,201.2,110.7,140.9,90.1,132.8,2012.2
22,1923,119.4,133.2,185.5,191.5,126.9,176.8,69.8,220.8,113.7,134.2,117.1,99.3,1688.2
23,1924,155.3,138.6,195.7,209.6,229.1,134.2,261.8,162.2,143.7,146.3,156.6,141.2,2074.3
