,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1937,0,0,0,--,--,--,--,--,--,--,--,0,0 ]
1,1938,0,0,--,0,--,--,--,--,--,--,0,0,0
2,1939,3,0,0,--,--,--,--,--,--,--,0,--,3
3,1940,0,2,7,--,--,--,--,--,--,--,--,0,9
4,1941,1,0,0,--,--,--,--,--,--,--,--,0,1
5,1942,2,1,--,--,--,--,--,--,--,--,0,0,3
6,1943,4,5,0,--,--,--,--,--,--,--,0,0,9
7,1944,0,17,0,--,--,--,--,--,--,--,--,0,17
8,1945,0,30,--,--,--,--,--,--,--,--,--,0,30
9,1946,0,10,5,--,--,--,--,--,--,--,--,0,15
10,1947,0,8,3,--,--,--,--,--,--,--,--,0,11
11,1948,0,0,0,--,--,--,--,--,--,--,0,--,0
12,1949,1,1,0,0,--,--,--,--,--,--,--,0,2
13,1950,0,0,0,--,--,--,--,--,--,0,0,0,0
14,1951,0,8,0,--,--,--,--,--,--,--,--,0,8
15,1952,4,1,0,--,--,--,--,--,--,--,--,0,5
16,1953,0,7,0,--,--,--,--,--,--,--,--,0,7
17,1954,2,1,--,--,--,--,--,--,--,--,--,--,3
18,1955,4,2,0,--,--,--,--,--,--,--,--,0,6
19,1956,2,0,3,--,--,--,--,--,--,--,0,0,5
20,1957,0,1,0,--,--,--,--,--,--,--,--,0,1
21,1958,0,0,0,--,--,--,--,--,--,--,--,0,0
22,1959,7,0,0,--,--,--,--,--,--,--,--,0,7
23,1960,0,0,--,--,--,--,--,--,--,--,0,0,0
24,1961,0,5,0,--,--,--,--,--,--,--,--,0,5
25,1962,0,0,0,0,--,--,--,--,--,0,--,0,0
26,1963,14,2,4,--,--,--,--,--,--,--,0,1,20
27,1964,0,7,--,--,--,--,--,--,--,--,0,0,8
28,1965,0,0,6,--,--,--,--,--,--,--,--,1,6
29,1966,5,0,--,--,--,--,--,--,--,--,0,0,6
30,1967,0,0,0,--,--,--,--,--,--,--,--,3,0
31,1968,0,2,0,--,--,--,--,--,--,--,--,0,5
32,1969,1,9,2,--,--,--,--,--,--,--,0,0,12
33,1970,5,0,6,--,--,--,--,--,--,--,0,0,11
34,1971,3,5,0,--,--,--,--,--,--,--,--,0,8
35,1972,--,0,2,0,--,--,--,--,--,--,0,0,2
36,1973,0,0,0,--,--,--,--,--,--,--,0,0,0
37,1974,0,2,0,--,--,--,--,--,--,--,--,--,2
38,1975,5,16,0,--,--,--,--,--,--,--,0,0,21
39,1976,1,0,0,--,--,--,--,--,--,--,0,1,1
40,1977,0,13,4,--,--,--,--,--,--,--,--,0,18
41,1978,0,0,0,--,--,--,--,--,--,--,0,0,0
42,1979,0,1,0,--,--,--,--,--,--,--,--,--,1
43,1980,0,0,0,--,--,--,--,--,--,--,--,0,0
44,1981,0,0,1,--,--,--,--,--,--,--,--,0,1
45,1982,1,0,0,--,--,--,--,--,--,--,--,--,1
46,1983,0,0,0,--,--,--,--,--,--,--,0,3,0
47,1984,22,14,0,--,--,--,--,--,--,--,--,0,39
48,1985,7,0,--,--,--,--,--,--,--,--,--,0,7
49,1986,0,8,0,--,--,--,--,--,--,--,--,0,8
50,1987,3,0,0,--,--,--,--,--,--,--,--,0,3
51,1988,0,0,0,--,--,--,--,--,--,--,0,0,0
52,1989,0,0,0,--,--,--,--,--,--,--,0,0,0
53,1990,0,1,0,--,--,--,--,--,--,--,--,0,1
54,1991,0,0,0,--,--,--,--,--,--,--,--,0,0
55,1992,0,0,--,--,--,--,--,--,--,--,--,0,0
56,1993,0,0,0,--,--,--,--,--,--,--,--,0,0
57,1994,0,1,--,--,--,--,--,--,--,--,--,0,1
58,1995,0,0,--,--,--,--,--,--,--,--,--,0,0
59,1996,0,8,0,--,--,--,--,--,--,--,--,0,8
60,1997,3,0,--,--,--,--,--,--,--,--,--,0,3
61,1998,0,0,--,--,--,--,--,--,--,--,--,--,0
62,1999,0,3,0,--,--,--,--,--,--,--,--,1,3
63,2000,4,0,--,--,--,--,--,--,--,--,--,--,5
64,2001,0,0,0,--,--,--,--,--,--,--,--,0,0
65,2002,0,1,--,--,--,--,--,--,--,--,--,0,1
66,2003,7,0,　,　,　,　,　,　,　,　,　,　,7 ]
67,2004,　,　,　,　,　,　,　,　,　,　,　,　,　
68,2005,　,　,　,　,　,　,　,　,　,　,　,　,　
69,2006,　,　,　,　,　,　,　,　,　,　,　,　,　
70,2007,　,　,　,　,　,　,　,　,　,　,　,　,　
71,2008,　,　,　,　,　,　,　,　,　,　,　,　,　
72,2009,　,　,　,　,　,　,　,　,　,　,　,　,　
73,2010,　,　,　,　,　,　,　,　,　,　,　,　,　
74,2011,　,　,　,　,　,　,　,　,　,　,　,　,　
75,2012,　,　,　,　,　,　,　,　,　,　,　,　,　
76,2013,　,　,　,　,　,　,　,　,　,　,　,　,　
77,2014,　,　,　,　,　,　,　,　,　,　,　,　,　
78,2015,　,　,　,　,　,　,　,　,　,　,　,　,　
79,2016,　,　,　,　,　,　,　,　,　,　,　,　,　
80,2017,　,　,　,　,　,　,　,　,　,　,　,　,　
81,2018,　,　,　,　,　,　,　,　,　,　,　,　,　
82,2019,　,　,　,　,　,　,　,　,　,　,　,　,　
