,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1893,124.4,141.8,220.9,202.4,185.2,189.2,325.7,236.3,189.0,159.9,159.6,162.2,2296.6
1,1894,149.8,174.1,165.3,169.5,255.2,239.5,298.2,290.1,151.6,164.5,196.5,131.0,2385.3
2,1895,140.6,162.9,169.0,215.3,228.0,187.7,168.8,264.7,182.6,192.7,183.0,128.9,2224.2
3,1896,149.6,143.4,164.8,170.9,178.0,156.6,187.2,236.4,150.2,167.7,181.6,133.5,2019.9
4,1897,114.8,141.1,163.1,217.4,207.0,250.1,240.6,279.5,139.1,205.0,167.3,134.4,2259.4
5,1898,143.8,141.3,169.1,188.7,221.2,220.1,257.8,273.0,217.7,188.4,140.7,132.8,2294.6
6,1899,159.0,125.9,214.2,213.8,167.2,216.3,208.3,217.3,128.9,192.9,172.3,146.7,2162.8
7,1900,133.7,163.7,187.4,177.9,257.0,232.7,215.5,273.1,203.7,204.9,161.0,145.2,2355.8
8,1901,130.3,144.7,233.8,169.2,208.3,149.1,184.3,270.1,219.2,141.0,169.7,160.7,2180.4
9,1902,145.7,151.6,179.5,182.6,173.9,192.3,205.9,199.5,160.9,201.1,148.5,135.8,2077.3
10,1903,115.2,124.0,133.5,177.2,227.8,194.6,149.8,299.7,181.1,156.8,160.2,134.6,2054.5
11,1904,141.5,177.5,168.4,161.4,188.8,174.0,268.4,297.2,198.2,166.3,164.4,149.6,2255.7
12,1905,126.0,137.7,141.5,165.9,195.0,134.1,256.0,184.8,190.7,176.8,166.1,122.9,1997.5
13,1906,158.1,94.4,204.2,233.7,187.8,168.5,208.5,267.5,146.0,168.1,145.3,162.6,2144.7
14,1907,166.8,140.1,179.9,253.7,263.4,200.5,219.2,251.1,186.7,174.4,142.4,171.5,2349.7
15,1908,138.9,177.2,180.1,193.6,269.9,215.3,239.8,249.3,162.6,210.1,161.6,158.3,2356.7
16,1909,128.6,135.1,186.3,228.2,247.3,124.3,257.7,269.2,142.7,168.2,156.3,143.9,2187.8
17,1910,116.0,133.4,173.5,207.6,210.6,158.6,250.3,270.0,107.7,165.7,194.4,157.6,2145.4
18,1911,140.1,168.8,180.8,237.3,241.1,161.7,252.7,280.1,193.1,203.8,165.1,158.1,2382.7
19,1912,136.9,139.9,167.7,223.3,270.6,252.5,215.9,292.1,136.9,197.3,152.2,139.1,2324.4
20,1913,152.0,152.4,209.6,186.7,264.0,178.4,275.9,253.4,194.8,176.4,155.6,101.0,2300.2
21,1914,172.2,147.4,183.7,198.0,203.1,171.4,309.1,303.6,231.0,199.1,157.7,135.1,2411.4
22,1915,164.4,131.6,223.6,165.4,245.1,146.8,306.7,244.1,180.4,169.9,168.1,149.1,2295.2
23,1916,174.5,145.5,190.5,189.5,223.9,213.3,217.2,266.7,218.0,160.6,149.9,162.8,2312.4
24,1917,172.7,189.8,193.0,234.2,276.3,191.3,311.4,239.5,165.3,107.7,169.6,158.4,2409.2
25,1918,168.2,158.1,212.1,187.2,210.0,140.4,248.8,226.4,183.3,145.3,146.3,102.4,2128.5
26,1919,95.2,136.8,195.0,229.5,269.8,165.0,221.3,241.1,188.5,182.8,138.9,143.4,2207.3
27,1920,141.2,134.2,145.1,225.0,212.4,174.8,250.7,191.6,211.2,216.8,139.9,121.0,2163.9
28,1921,163.8,161.8,187.9,174.7,223.4,87.6,253.2,265.0,150.3,197.4,167.2,141.8,2174.1
