,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1951,4.4,7.0,6.3,7.4,7.2,7.5,7.2,6.4,7.5,7.6,5.3,5.0,6.6
1,1952,5.4,6.9,6.8,6.6,6.6,8.5,7.7,5.3,7.1,6.0,5.4,4.3,6.4
2,1953,4.8,6.4,5.9,6.6,7.5,9.1,7.9,7.6,7.1,6.2,4.9,5.6,6.6
3,1954,6.4,5.0,5.4,6.2,7.4,8.5,8.1,5.6,7.3,7.2,4.7,5.8,6.5
4,1955,5.4,5.6,7.9,6.5,7.2,8.7,6.0,5.4,6.5,7.1,4.0,4.1,6.2
5,1956,4.7,5.3,6.9,5.6,8.3,8.1,6.1,6.1,7.3,7.9,5.4,3.7,6.3
6,1957,5.5,6.3,5.7,6.3,7.1,7.8,8.6,6.5,8.3,5.4,5.0,6.4,6.6
7,1958,5.4,5.5,5.9,7.0,6.6,8.1,8.2,6.1,6.6,6.8,4.5,4.9,6.3
8,1959,5.4,7.0,6.1,7.1,6.9,7.3,7.3,6.6,7.2,6.2,5.0,4.8,6.4
9,1960,4.7,4.0,6.4,5.9,7.4,8.0,5.8,6.4,7.5,5.5,5.8,3.9,5.9
10,1961,4.6,5.2,5.2,5.8,7.7,7.5,6.5,5.7,5.9,7.1,5.7,4.3,5.9
11,1962,4.6,4.7,4.7,6.5,6.8,8.6,7.4,5.9,5.3,6.0,5.4,4.2,5.8
12,1963,3.6,4.5,5.4,6.9,9.2,8.5,7.2,6.8,7.8,4.9,5.0,4.2,6.2
13,1964,6.8,6.3,5.8,8.2,5.3,8.6,6.8,5.7,6.9,6.1,3.7,4.5,6.2
14,1965,4.5,5.0,4.5,6.3,7.0,7.6,7.8,3.8,6.7,3.4,6.1,6.5,5.8
15,1966,4.8,5.5,6.4,6.7,6.3,8.2,6.7,6.7,6.5,5.4,4.6,5.8,6.1
16,1967,4.5,4.8,5.2,7.7,5.5,6.7,7.1,6.3,7.5,6.1,6.1,4.2,6.0
17,1968,5.5,4.5,6.2,6.0,6.6,8.2,7.6,6.8,7.5,5.6,3.3,5.7,6.1
18,1969,5.4,7.0,6.9,6.2,6.3,6.8,8.0,7.1,6.7,5.7,5.5,3.3,6.2
19,1970,5.0,5.8,6.8,7.2,7.6,8.3,7.3,6.3,8.0,6.0,4.4,5.4,6.5
20,1971,4.5,5.7,5.3,5.6,7.4,9.2,7.4,6.6,7.4,7.1,5.1,4.6,6.3
21,1972,5.5,6.1,5.6,6.7,6.5,8.1,7.6,5.7,6.1,5.7,6.2,5.5,6.3
22,1973,6.0,6.0,5.8,7.1,6.5,7.8,5.4,6.5,7.8,6.2,4.2,3.4,6.1
23,1974,5.4,6.0,6.1,6.3,6.6,7.9,8.2,6.1,7.5,7.0,4.8,5.8,6.5
24,1975,5.2,6.7,5.7,7.8,7.7,8.1,6.8,5.5,5.3,7.5,4.6,5.5,6.4
25,1976,3.9,6.7,6.5,8.3,7.5,8.4,7.7,6.7,6.4,5.7,5.7,4.6,6.5
26,1977,5.5,5.3,6.2,6.4,6.6,8.1,6.7,7.4,6.9,4.0,6.1,4.8,6.2
27,1978,5.9,6.0,5.3,5.8,7.9,7.7,5.5,4.7,7.3,6.3,5.5,4.2,6.0
28,1979,4.9,6.3,6.6,6.3,5.8,7.6,7.7,6.9,7.5,4.9,6.4,4.6,6.3
29,1980,5.6,4.6,6.5,6.8,6.9,8.8,8.0,8.9,6.2,6.5,5.5,3.8,6.5
30,1981,4.7,6.5,6.1,6.3,7.1,7.7,7.3,7.1,8.1,6.3,5.9,4.2,6.4
31,1982,4.6,5.5,5.7,6.7,5.9,7.7,7.8,7.8,7.9,5.8,6.6,4.5,6.4
32,1983,4.9,4.4,6.9,7.0,6.8,6.9,7.5,5.5,8.2,5.6,4.9,5.0,6.1
33,1984,6.0,6.5,6.1,6.9,6.6,8.9,7.8,5.4,6.3,5.6,4.2,4.7,6.3
34,1985,5.6,7.1,7.6,6.0,6.8,8.4,6.2,5.8,7.2,6.3,4.9,5.0,6.4
35,1986,5.2,5.0,5.5,6.8,7.5,8.2,7.4,6.2,6.4,5.4,5.8,4.4,6.2
36,1987,5.2,5.6,7.4,6.2,7.6,6.2,7.7,6.6,7.5,6.0,5.8,4.0,6.3
37,1988,5.4,6.2,7.3,6.5,6.8,7.6,8.0,7.1,7.8,5.9,3.8,4.2,6.4
38,1989,5.7,6.4,5.2,6.7,7.6,7.8,7.9,6.1,7.3,5.6,4.9,4.4,6.3
