,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1899,66,57,54,49,44,30,21,52,29,42,57,52,45
1,1900,53,46,47,35,46,39,25,43,33,39,36,50,41
2,1901,37,57,55,41,38,24,23,50,42,34,57,73,43
3,1902,78,69,50,50,40,38,25,21,28,34,48,47,42
4,1903,42,56,35,35,37,39,26,54,31,33,45,63,40
5,1904,56,43,28,26,32,28,31,50,29,23,50,45,36
6,1905,48,54,43,28,33,18,27,19,31,38,50,38,34
7,1906,62,44,49,45,48,31,15,36,19,35,45,58,39
8,1907,41,57,35,45,48,32,28,32,30,48,29,54,39
9,1908,51,53,36,36,41,28,23,39,23,34,61,56,39
10,1909,35,60,32,48,41,21,35,45,30,38,49,53,40
11,1910,27,58,40,41,29,22,15,24,16,23,54,56,32
12,1911,47,46,36,42,37,24,27,30,32,35,45,50,36
13,1912,60,49,40,48,38,28,22,37,17,30,35,39,36
14,1913,61,41,47,28,34,26,24,40,29,24,42,57,37
15,1914,64,54,38,47,35,33,34,50,39,51,47,60,45
16,1915,51,41,55,32,48,32,39,27,33,36,47,70,42
17,1916,70,54,54,41,43,40,35,46,39,24,43,58,45
18,1917,69,61,44,49,50,31,52,38,21,30,61,75,47
19,1918,73,57,58,43,43,27,48,50,42,34,50,52,47
20,1919,54,48,50,56,50,37,41,53,42,39,37,58,47
21,1920,64,51,47,50,39,31,49,43,38,48,53,55,46
22,1921,60,65,53,43,37,26,40,45,22,34,68,62,45
23,1922,64,43,62,47,40,45,36,56,40,48,49,69,49
24,1923,62,44,51,37,31,26,24,54,37,39,47,56,41
25,1924,64,51,54,38,45,25,47,43,30,40,55,54,45
26,1925,61,55,57,40,40,36,36,41,35,36,49,57,44
27,1926,60,55,51,54,38,46,39,46,41,49,69,59,49
28,1927,67,59,49,51,47,44,30,48,31,42,56,53,47
29,1928,53,62,51,51,39,18,26,33,48,36,46,56,42
30,1929,70,78,55,52,32,39,45,52,29,34,36,37,46
31,1930,58,45,39,42,47,35,31,51,48,43,54,55,45
32,1931,46,38,60,49,52,32,19,50,33,40,47,52,43
33,1932,62,62,56,47,50,28,34,40,23,40,43,52,44
34,1933,52,53,35,33,42,39,40,50,53,46,54,68,46
35,1934,72,69,55,45,56,45,21,45,26,37,56,56,47
36,1935,62,52,52,56,48,46,42,38,24,58,50,56,48
37,1936,70,59,58,43,41,42,53,51,46,38,43,48,49
38,1937,47,45,46,45,42,40,35,58,42,38,46,74,46
39,1938,63,69,37,56,40,28,35,46,44,39,59,62,47
40,1939,69,64,62,48,46,39,54,47,47,42,48,69,52
41,1940,75,65,59,52,60,48,57,53,38,50,38,59,54
42,1941,71,64,48,44,43,29,27,40,35,59,39,55,45
43,1942,74,56,49,57,50,37,49,53,42,54,67,67,54
44,1943,76,71,58,56,46,40,51,64,42,46,58,67,55
45,1944,68,68,50,48,47,44,37,60,51,37,52,63,51
46,1945,74,67,58,63,40,33,34,55,29,38,61,75,50
47,1946,65,58,46,52,37,46,41,54,47,49,44,61,49
48,1947,54,70,49,59,44,19,45,67,37,40,63,61,50
49,1948,63,64,52,47,40,39,37,35,47,46,56,54,47
50,1949,65,51,58,58,46,28,49,53,42,38,45,57,49
51,1950,57,53,52,40,45,28,52,52,52,46,48,66,49
52,1951,68,54,53,42,47,41,36,52,36,39,63,63,49
53,1952,64,39,47,43,55,36,39,52,34,44,49,61,46
54,1953,70,61,47,53,43,21,35,25,26,56,60,52,44
55,1954,47,66,55,44,44,20,29,50,47,40,56,60,45
56,1955,72,66,33,41,40,37,49,49,32,30,61,68,47
57,1956,69,63,38,55,38,34,39,44,44,27,49,79,47
58,1957,60,51,60,46,47,31,23,46,31,46,60,55,45
59,1958,59,57,51,47,52,46,31,40,34,37,42,63,46
60,1959,55,35,42,49,43,29,34,37,30,36,39,58,40
61,1960,73,62,51,49,43,33,42,46,41,45,44,64,48
62,1961,64,63,52,51,43,36,48,46,49,23,54,68,49
63,1962,72,66,57,53,42,28,34,60,45,42,38,61,49
64,1963,76,66,52,47,26,26,31,40,30,40,48,52,43
65,1964,45,49,49,28,46,36,28,38,19,39,56,52,40
66,1965,55,66,63,46,38,26,22,56,30,53,47,50,45
67,1966,65,46,44,34,49,22,26,41,33,48,48,48,41
68,1967,62,49,53,38,54,39,27,40,32,35,38,61,43
69,1968,69,62,42,47,39,38,25,27,34,27,63,47,42
70,1969,50,36,45,39,41,32,26,34,37,39,43,70,40
71,1970,57,59,54,40,51,27,31,41,22,39,49,54,43
72,1971,63,56,58,46,41,28,34,45,22,30,52,59,43
73,1972,55,43,52,46,45,31,32,51,43,46,54,55,45
74,1973,59,58,57,37,41,23,46,47,42,43,67,79,48
75,1974,77,48,48,51,52,25,15,47,32,34,55,67,44
76,1975,64,59,55,43,48,23,37,60,50,32,46,60,47
77,1976,78,49,44,35,42,22,29,31,38,44,52,65,42
78,1977,64,65,47,48,54,29,37,26,30,51,46,63,45
79,1978,54,58,52,44,42,42,61,61,30,43,58,56,50
80,1979,63,49,54,40,52,39,34,40,34,47,38,63,45
81,1980,64,69,48,42,48,34,27,32,31,48,51,61,45
82,1981,74,57,54,51,43,20,45,47,37,51,45,65,48
83,1982,62,60,55,46,57,41,31,37,34,52,43,51,47
84,1983,68,64,52,41,56,37,24,38,28,48,59,70,47
85,1984,66,60,57,49,47,24,40,62,44,38,55,61,49
86,1985,64,51,26,45,47,28,44,59,30,50,57,70,46
87,1986,65,60,48,47,42,35,26,47,42,45,49,57,46
88,1987,65,55,43,56,43,44,35,39,31,40,46,55,45
89,1988,60,58,42,48,42,29,12,29,14,48,61,72,41
90,1989,48,46,48,52,32,31,28,49,31,44,44,62,42
91,1990,56,31,56,39,41,30,30,56,39,37,52,68,44
92,1991,66,64,38,42,47,34,29,34,25,23,47,50,40
93,1992,57,54,30,41,34,29,33,40,49,33,47,61,41
94,1993,42,57,51,46,47,22,12,23,24,42,47,50,37
95,1994,51,63,48,57,42,31,43,60,34,26,53,57,46
96,1995,70,59,35,42,30,16,29,55,37,46,63,74,44
97,1996,66,58,49,50,41,25,44,40,41,44,37,66,46
98,1997,74,59 ),55 ),45,37,39,42,44,26,60,47,53,47
99,1998,55,53,54 ),30,33,20,21,19 ),26,34,54,57,36
100,1999,67,64,37,39,45,33,38,48,41,45,51,62,46
101,2000,55,61,62,48,40,32,47,47,34,35,41,64,46
102,2001,57,51,49,57,40,31,58 ),30,32 ),50,57 ),63,47
103,2002,62,55,53,42,37,32,38,53,38,51,45,46,45
104,2003,64,52,54,42,37,26,14,31,43,38,34,58,40
105,2004,66,68,54,58,31,40,52,42,39,32,52,57,48
106,2005,62,59,49,53,44,26,27,42,42,30,64,68,46
107,2006,54,41,52,39,28,22,16,36,37,37,49,48,37
108,2007,60 ),65,52,40,51,42,23,55,33,42,44,52,46
109,2008,59,64,49,42,36,31,31,29,37,44,46,63,43
110,2009,59,51,49,56,39,24,22,38,42,44,41,57,42
111,2010,71,40 ),36,33,48,37,40,51,47,34,52,64,45
112,2011,78,52 ),59,50 ),33,28,43,42,48,39,49,62,47
113,2012,65,51 ),44,45,48,41,40,64,44,51,53,57,50
114,2013,73 ),61,50,51,57,31,36,54,50,37,62,67,51
