,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1953,0,4,--,--,--,--,--,--,--,--,--,--,4 ]
1,1954,1,4,0,--,--,--,--,--,--,--,--,--,5
2,1955,0,0,0,0,--,--,--,--,--,--,--,0,0
3,1956,1,4,0,--,--,--,--,--,--,--,--,0,5
4,1957,0,0,0,--,--,--,--,--,--,--,--,--,0
5,1958,0,0,1,--,--,--,--,--,--,--,--,0,1
6,1959,0,0,0,--,--,--,--,--,--,--,--,--,0
7,1960,0,0,--,--,--,--,--,--,--,--,--,0,0
8,1961,2,0,--,--,--,--,--,--,--,--,--,1,2
9,1962,2,0,0,0,--,--,--,--,--,--,--,0,3
10,1963,1,1,3,--,--,--,--,--,--,--,--,--,5
11,1964,0,6,1,--,--,--,--,--,--,--,--,0,7
12,1965,0,0,0,--,--,--,--,--,--,--,--,0,0
13,1966,3,0,0,--,--,--,--,--,--,--,0,0,3
14,1967,0,0,0,--,--,--,--,--,--,--,--,0,0
15,1968,1,12,0,--,--,--,--,--,--,--,--,0,13
16,1969,0,4,2,--,--,--,--,--,--,--,0,0,6
17,1970,0,0,0,--,--,--,--,--,--,--,0,--,0
18,1971,8,1,0,--,--,--,--,--,--,--,0,--,9
19,1972,--,1,0,0,--,--,--,--,--,--,0,0,1
20,1973,0,0,0,--,--,--,--,--,--,--,--,0,0
21,1974,0,3,0,--,--,--,--,--,--,--,--,--,3
22,1975,0,0,0,0,--,--,--,--,--,--,--,0,0
23,1976,0,2,0,--,--,--,--,--,--,--,--,0,2
24,1977,0,3,2,--,--,--,--,--,--,--,--,0,5
25,1978,5,1,0,--,--,--,--,--,--,--,0,0,6
26,1979,0,0,0,--,--,--,--,--,--,--,--,--,0
27,1980,0,3,--,--,--,--,--,--,--,--,--,0,3
28,1981,2,0,6,--,--,--,--,--,--,--,--,0,8
29,1982,0,0,0,--,--,--,--,--,--,--,0,--,0
30,1983,0,0,0,--,--,--,--,--,--,--,0,0,0
31,1984,22,9,4,--,--,--,--,--,--,--,--,0,35
32,1985,0,0,--,--,--,--,--,--,--,--,--,0,0
33,1986,0,10,0,--,--,--,--,--,--,--,--,0,10
34,1987,2,0,5,--,--,--,--,--,--,--,--,0,7
35,1988,0,0,1,--,--,--,--,--,--,--,--,0,1
36,1989,0,0,0,--,--,--,--,--,--,--,--,--,0
37,1990,0,1,0,--,--,--,--,--,--,--,--,0,1
38,1991,0,0,1,--,--,--,--,--,--,--,--,0,1
39,1992,0,0,--,--,--,--,--,--,--,--,--,0,0
40,1993,0,1,0,--,--,--,--,--,--,--,--,0,1
41,1994,0,9,0,--,--,--,--,--,--,--,--,0,9
42,1995,0,0,0,--,--,--,--,--,--,--,--,0,0
43,1996,2,5,0,0,--,--,--,--,--,--,--,0,7
44,1997,3,0,--,--,--,--,--,--,--,--,--,0,3
45,1998,0,0,0,--,--,--,--,--,--,--,--,--,0
46,1999,0,0,0,--,--,--,--,--,--,--,--,0,0
47,2000,0,2,0,--,--,--,--,--,--,--,--,0,2
48,2001,0,0,0,--,--,--,--,--,--,--,--,0,0
49,2002,0,0,--,--,--,--,--,--,--,--,0,0,0
50,2003,0,0,0,--,--,--,--,--,--,--,--,0,0
51,2004,0,0,0,--,--,--,--,--,--,--,--,1,0
52,2005,0,0,0,--,--,--,--,--,--,--,--,0,1
53,2006,0,0,0,--,--,--,--,--,--,--,--,0,0
54,2007,0,0,--,--,--,--,--,--,--,--,--,0,0
55,2008,5,1,0,--,--,--,--,--,--,--,--,0,6
56,2009,0,0,0,--,--,--,--,--,--,--,--,0,0
57,2010,0,--,0,--,--,--,--,--,--,--,--,0,0
58,2011,0,0,0,--,--,--,--,--,--,--,--,0,0
59,2012,--,--,--,--,--,--,--,--,--,--,--,--,0
60,2013,--,--,--,--,--,--,--,--,--,--,--,--,--
61,2014,--,9,--,--,--,--,--,--,--,--,--,--,9
62,2015,--,--,--,--,--,--,--,--,--,--,--,--,--
63,2016,--,--,--,--,--,--,--,--,--,--,--,--,--
64,2017,--,--,--,--,--,--,--,--,--,--,--,--,--
65,2018,--,--,--,--,--,--,--,--,--,--,--,--,--
66,2019,--,3,×,　,　,　,　,　,　,　,　,　,3 ]
