,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
0,1932,×,×,×,×,45,30,46,63,27,46,55,56,×
1,1933,61,71,48,33,49,52,60,67,62,50,56,67,56
2,1934,70,78,62,38,63,52,43,67,41,43,69,49,56
3,1935,62,59,59,47,58,48,50,52,37,65,49,69,54
4,1936,73,62,63,38,48,48,49,69,58,38,52,55,54
5,1937,47,50,52,48,54,44,50,75,52,45,53,76,54
6,1938,69,76,46,66,41,41,50,48,56,42,69,71,55
7,1939,69,65,63,48,63,50,65,65,52,50,53,67,59
8,1940,84,65,71,63,65,58,57,60,51,46,48,68,61
9,1941,75,64,57,63,47,36,37,52,34,67,43,56,52
10,1942,74,56,57,58,59,33,61,65,64,70,69,66,60
11,1943,81,74,51,58,50,37,50,74,63,50,63,72,59
12,1944,71,74,59,57,44,53,53,60,56,43,48,71,57
13,1945,75,64,57,61,54,39,43,63,44,45,71,71,56
14,1946,73,69,48,54,42,42,60,71,53,52,56,66,56
15,1947,56,77,60,67,53,34,61,80,51,54,66,62,59
16,1948,65,63,47,53,43,40,50,47,56,47,52,59,51
17,1949,73,58,55,66,52,33,52,67,51,38,47,59,54
18,1950,58,52,57,43,43,32,55,63,59,50,41,63,51
19,1951,65,59,60,42,59,47,40,64,35,51,59,67,53
20,1952,63,51,57,49,49,37,43,76,55,54,48,71,54
21,1953,69,60,55,66,54,30,48,43,48,53,59,57,53
22,1954,46,68,57,56,43,37,36,66,48,37,60,60,50
23,1955,73,60,35,45,45,32,62,59,39,42,62,75,51
24,1956,66,70,48,49,38,43,53,55,44,34,61,84,52
25,1957,63,59,75,55,43,32,36,51,21,52,58,58,49
26,1958,65,64,61,47,46,37,36,54,48,39,48,66,50
27,1959,63,41,56,51,48,41,40,54,48,49,46,64,50
28,1960,72,70,57,51,47,37,54,57,48,50,52,66,54
29,1961,68,65,55,60,43,42,50,58,65,40,56,72,55
30,1962,75,68,64,51,41,25,36,64,62,46,49,62,52
31,1963,83,77,57,47,18,32,47,58,45,48,64,71,52
32,1964,42,51,66,38,63,38,52,60,43,43,65,61,52
33,1965,69,74,77,48,44,35,39,71,43,63,46,60,55
34,1966,68,57,56,41,49,32,38,48,53,60,62,70,52
35,1967,76,64,56,42,60,54,45,46,43,44,34,68,52
36,1968,76,75,50,52,54,44,32,55,55,41,77,60,55
37,1969,56,46,51,52,60,37,30,53,43,49,46,72,49
38,1970,73,62,59,36,40,23,41,50,42,47,59,60,48
39,1971,71,62,66,52,47,25,36,60,42,37,49,64,50
40,1972,48,41,49,45,52,37,39,62,63,62,57,57,51
41,1973,63,63,64,44,59,39,58,54,50,53,71,78,57
42,1974,83,59,57,56,61,50,27,62,46,47,66,57,55
43,1975,71,70,69,49,51,40,43,59,67,36,51,61,55
44,1976,74,51,43,30,42,31,48,55,51,52,55,67,49
45,1977,66,75,53,53,55,32,50,34,51,60,52,60,52
46,1978,56,65,64,50,45,44,68,71,45,48,65,62,57
47,1979,66,67,53,49,64,50,42,55,48,57,45,65,55
48,1980,63,79,49,44,50,32,42,40,53,54,56,77,52
49,1981,81,56,51,57,54,33,48,55,44,56,55,73,54
50,1982,71,62,64,54,59,42,35,51,37,52,42,63,52
51,1983,64,72,44,37,58,50,39,56,40,49,65,76,53
52,1984,68,60,61,47,54,26,64,62,55,50,52,59,54
53,1985,73,57,37,56,48,32,57,66,49,50,64,67,54
54,1986,69,76,50,51,45,42,40,67,48,57,48,64,54
55,1987,73,55,44,55,44,45,39,60,40,46,42,55,49
56,1988,61,59,46 ),46,46,37 ),33,45,30,43,67,80,48
57,1989,54,47,58,59,37,36,40,66,51,50,56,69,51
58,1990,63,26,54,55,45,35,38,61,48,50,62,78,51
59,1991,69,70,40,48,44,33,47,52,41,34,61,55,48
60,1992,59,69,30,57,46,32,46,56,51,45,51,66,50
61,1993,44,73,51,56,48,36,26,37,35,50,54,64,46
62,1994,68,68,60,54,51,39,56,72,51,39,57,59,56
63,1995,76,68,50,39,45,34,38,78,39,57,72,82,55
64,1996,63,66,55,64,47,29,52,51,45,52,44,82,53
65,1997,77,69 ),52,54 ),48,39,45,60,48,69,50,53,54
66,1998,52,44,51 ),33,32,28,36 ),48,41,43,58,56,42
67,1999,72,73,30,45,50,36,49,57,45,53,54,72,52
68,2000,53,69,63,56,49,26,46,63,48,29,41,57,50
69,2001,61,58,54,56,44,32,66,50,43,55 ),63,71,54
70,2002,62,61,60,44,38,36,47,68,45,56,55,51,51
71,2003,67,52 ),47,40,35,32,22,40,59,48,36,67,44
72,2004,73,70,48,66,41,40,56,48,46,38,65,64,54
73,2005,68,59,60,61,54,32,33,48,52,43,72,79,54
74,2006,53,54,59,40,30,31,28,56,43,55,53,54,45
75,2007,57 ),62 ),62,48,56,49,26 ),63,44,39 ),48,66,51
76,2008,51,74 ),66,49,45,23,54,59,43,46,55,68,52
77,2009,64,53,51,65,47,30,23,55,52,48,46,56,48
78,2010,73,45,45,38,50,40,52,65,61 ),39,64,62,52
79,2011,81,53,70,62,39,25 ),44,54 ),53,49,49,67,53
80,2012,66,51,50,50,48,30,47,66,59,59,59,67,53
81,2013,76,59 ),57,58,60,27,47,65,60,46,63 ),69,56
82,2014,73,48,60,53,58,44,49,39,52,42,52,67,52
83,2015,68,61,61,35,52,31,40,50,40,63,43,58,49
84,2016,66,62,56,42,52,37,51,63,34,36,53,72,51
85,2017,72,70,57,49,53,45,55,53,46,36,61,76,55
86,2018,72,70,56,58,47,42,58,65,34,48 ),55,54,54
87,2019,70,51,56 ],　,　,　,　,　,　,　,　,　,60 ]
